Date,MC.PA_Close,ASML_Close,OR.PA_Close,RMS.PA_Close,SAP_Close,TTE_Close,SIE_Close,ITX_Close,AIR_Close,DTE_Close
2014-07-24,141.25,86.70999908447266,129.10000610351562,265.0,81.80000305175781,69.75,10700.0,33.349998474121094,27.25,65.75318908691406
2014-07-25,131.64999389648438,84.97000122070312,126.9000015258789,258.95001220703125,80.68000030517578,68.79000091552734,10700.0,33.349998474121094,26.8799991607666,64.68085479736328
2014-07-28,131.5500030517578,84.4800033569336,127.6500015258789,259.75,80.4800033569336,69.33999633789062,10700.0,33.349998474121094,26.90999984741211,65.55744934082031
2014-07-29,131.6999969482422,83.27999877929688,128.25,262.79998779296875,80.30999755859375,69.41000366210938,10700.0,33.349998474121094,26.969999313354492,65.23403930664062
2014-07-30,130.25,95.13999938964844,128.0500030517578,260.95001220703125,80.30999755859375,66.62999725341797,0.0649999976158142,33.349998474121094,27.100000381469727,64.17021179199219
2014-07-31,128.60000610351562,94.16000366210938,126.4000015258789,258.04998779296875,78.48999786376953,64.5,0.0549999997019767,33.349998474121094,26.899999618530273,62.825531005859375
2014-08-01,128.25,92.3000030517578,124.0999984741211,257.3500061035156,77.41000366210938,64.69999694824219,10700.0,33.349998474121094,26.850000381469727,63.08936309814453
2014-08-04,127.4499969482422,91.06999969482422,124.1500015258789,255.8999938964844,77.12999725341797,65.4800033569336,10700.0,33.349998474121094,26.649999618530273,62.58723449707031
2014-08-05,129.75,90.83000183105467,127.0999984741211,258.75,77.30000305175781,64.43000030517578,,33.349998474121094,26.81999969482422,61.37021255493164
2014-08-06,129.4499969482422,92.12000274658205,126.4499969482422,260.3999938964844,77.05000305175781,64.87999725341797,0.0549999997019767,33.349998474121094,27.020000457763672,61.3361701965332
2014-08-07,126.9499969482422,91.70999908447266,125.5500030517578,257.5,76.58000183105469,64.5199966430664,0.0549999997019767,33.349998474121094,26.75,62.187232971191406
2014-08-08,126.6500015258789,91.41000366210938,124.5,255.9499969482422,76.87999725341797,65.06999969482422,0.0549999997019767,33.349998474121094,27.270000457763672,63.59148788452149
2014-08-11,127.6500015258789,92.5999984741211,125.0999984741211,259.20001220703125,77.63999938964844,65.13999938964844,0.0549999997019767,33.349998474121094,27.959999084472656,63.514892578125
2014-08-12,127.9000015258789,91.37000274658205,123.9000015258789,260.8999938964844,77.08999633789062,64.08999633789062,0.0549999997019767,33.349998474121094,27.030000686645508,63.310638427734375
2014-08-13,128.5,91.29000091552734,124.8499984741211,258.0,77.05999755859375,64.41999816894531,,33.349998474121094,27.149999618530273,63.940425872802734
2014-08-14,128.1999969482422,91.08999633789062,125.5999984741211,258.8500061035156,77.08000183105469,64.08000183105469,,33.349998474121094,27.06999969482422,64.61276245117188
2014-08-15,127.1999969482422,91.8000030517578,124.3499984741211,259.1499938964844,76.31999969482422,63.83000183105469,,33.349998474121094,27.31999969482422,64.98723602294922
2014-08-18,128.5,92.86000061035156,125.3499984741211,262.20001220703125,77.27999877929688,63.9900016784668,,33.349998474121094,27.63999938964844,64.93617248535156
2014-08-19,129.64999389648438,93.0999984741211,125.4000015258789,264.04998779296875,77.94999694824219,64.43000030517578,,33.349998474121094,27.549999237060547,65.73616790771484
2014-08-20,129.85000610351562,92.45999908447266,125.0,262.79998779296875,77.4000015258789,64.11000061035156,,33.349998474121094,27.040000915527344,65.83829498291016
2014-08-21,130.64999389648438,94.0999984741211,125.6500015258789,262.29998779296875,77.95999908447266,64.88999938964844,0.0549999997019767,33.349998474121094,27.15999984741211,65.8127670288086
2014-08-22,129.5,93.48999786376952,124.8000030517578,260.6000061035156,77.2300033569336,63.58000183105469,0.0549999997019767,33.349998474121094,27.229999542236328,65.43830108642578
2014-08-25,131.85000610351562,94.91999816894533,127.4000015258789,261.54998779296875,78.47000122070312,65.04000091552734,0.050000000745058,33.349998474121094,27.219999313354492,65.9148941040039
2014-08-26,133.14999389648438,95.52999877929688,128.60000610351562,260.3500061035156,78.80999755859375,65.88999938964844,0.0160000007599592,33.349998474121094,27.38999938964844,64.9446792602539
2014-08-27,132.6999969482422,95.6999969482422,127.5,261.45001220703125,79.19000244140625,65.7300033569336,0.0160000007599592,33.349998474121094,27.059999465942383,65.47234344482422
2014-08-28,131.8000030517578,95.94000244140624,126.6500015258789,261.70001220703125,77.87999725341797,65.26000213623047,0.0160000007599592,33.349998474121094,27.0,66.30638122558594
2014-08-29,132.0500030517578,96.12000274658205,126.0,261.8500061035156,77.93000030517578,65.95999908447266,0.050000000745058,33.349998474121094,27.700000762939453,66.59574127197266
2014-09-01,132.89999389648438,,126.8000030517578,261.3999938964844,,,,,,
2014-09-02,133.0500030517578,100.27999877929688,128.0500030517578,262.75,78.54000091552734,65.56999969482422,0.0160000007599592,33.349998474121094,27.600000381469727,65.88935852050781
2014-09-03,136.89999389648438,98.02999877929688,127.8499984741211,253.75,77.7300033569336,66.4000015258789,0.0160000007599592,33.349998474121094,27.510000228881836,66.16170501708984
2014-09-04,137.60000610351562,98.02999877929688,130.0,249.1499938964844,77.4000015258789,66.79000091552734,0.0289999991655349,33.349998474121094,27.549999237060547,66.17021179199219
2014-09-05,136.64999389648438,97.70999908447266,128.5,243.1999969482422,77.94000244140625,66.91000366210938,0.0289999991655349,33.349998474121094,27.43000030517578,67.08936309814453
2014-09-08,136.25,97.37000274658205,127.1999969482422,243.6999969482422,78.25,65.4000015258789,0.0289999991655349,33.349998474121094,27.709999084472656,66.76596069335938
2014-09-09,135.9499969482422,97.20999908447266,125.5,245.0,77.61000061035156,65.26000213623047,0.0289999991655349,33.349998474121094,27.440000534057617,66.2723388671875
2014-09-10,135.89999389648438,97.5,125.9000015258789,244.0500030517578,77.76000213623047,65.19999694824219,0.0289999991655349,33.349998474121094,28.059999465942383,65.80425262451172
2014-09-11,136.8000030517578,98.5199966430664,125.0500030517578,242.25,77.63999938964844,65.0999984741211,0.0289999991655349,33.349998474121094,28.420000076293945,65.73616790771484
2014-09-12,136.1999969482422,98.91999816894533,125.75,242.3500061035156,77.43000030517578,64.44999694824219,0.0289999991655349,33.349998474121094,28.030000686645508,64.31489562988281
2014-09-15,136.8000030517578,99.8499984741211,125.4000015258789,243.6000061035156,77.62999725341797,64.30000305175781,0.0289999991655349,33.349998474121094,28.040000915527344,64.71489715576172
2014-09-16,135.64999389648438,101.2300033569336,124.9000015258789,244.5,77.3499984741211,65.41999816894531,0.0450000017881393,33.349998474121094,27.979999542236328,65.44680786132812
2014-09-17,134.64999389648438,100.44000244140624,125.0,243.6999969482422,76.5199966430664,64.70999908447266,0.0450000017881393,33.349998474121094,28.209999084472656,65.18297576904297
2014-09-18,135.64999389648438,102.12999725341795,124.9499969482422,244.5500030517578,77.3499984741211,64.08999633789062,0.0450000017881393,33.349998474121094,28.530000686645508,64.46808624267578
2014-09-19,134.4499969482422,100.83000183105467,125.6500015258789,245.6000061035156,73.97000122070312,63.56999969482422,0.0450000017881393,33.349998474121094,28.239999771118164,64.93617248535156
2014-09-22,132.4499969482422,99.0500030517578,126.0500030517578,246.4499969482422,74.51000213623047,63.560001373291016,0.0199999995529651,33.349998474121094,27.93000030517578,64.51063537597656
2014-09-23,130.75,98.5999984741211,123.9000015258789,243.8999938964844,73.66000366210938,62.56999969482422,0.0450000017881393,33.349998474121094,28.0,64.56169891357422
2014-09-24,132.6999969482422,100.1999969482422,125.75,245.5,73.88999938964844,64.27999877929688,0.0199999995529651,33.349998474121094,24.709999084472656,64.47659301757812
2014-09-25,130.8000030517578,99.18000030517578,123.9000015258789,240.1000061035156,72.36000061035156,63.15999984741211,0.0199999995529651,33.349998474121094,25.170000076293945,64.15319061279297
2014-09-26,130.85000610351562,100.05999755859376,124.8499984741211,237.3999938964844,73.1500015258789,64.70999908447266,0.0199999995529651,33.349998474121094,25.1299991607666,64.23829650878906
2014-09-29,128.85000610351562,99.6999969482422,124.4000015258789,236.1499938964844,72.44999694824219,63.91999816894531,0.0199999995529651,33.349998474121094,24.850000381469727,64.64681243896484
2014-09-30,128.6999969482422,98.81999969482422,125.6999969482422,236.75,72.16000366210938,64.44999694824219,0.0199999995529651,33.349998474121094,24.149999618530273,64.74893951416016
2014-10-01,127.3499984741211,96.8499984741211,124.6500015258789,235.1499938964844,71.26000213623047,63.66999816894531,0.0199999995529651,33.349998474121094,23.920000076293945,64.91915130615234
2014-10-02,125.9000015258789,96.93000030517578,122.5500030517578,236.6499938964844,71.41000366210938,62.119998931884766,0.0199999995529651,33.349998474121094,23.90999984741211,64.91063690185547
2014-10-03,127.8499984741211,97.4499969482422,123.25,237.6499938964844,71.08000183105469,61.0,0.0199999995529651,33.349998474121094,24.3700008392334,65.42127990722656
2014-10-06,128.1999969482422,97.94000244140624,123.9499969482422,239.8000030517578,71.30999755859375,61.0,0.0199999995529651,33.349998474121094,24.11000061035156,65.40425872802734
2014-10-07,125.75,94.86000061035156,121.6999969482422,237.6999969482422,70.41000366210938,59.58000183105469,0.0199999995529651,33.349998474121094,23.440000534057617,65.54893493652344
2014-10-08,126.3499984741211,96.33000183105467,122.4000015258789,235.9499969482422,69.20999908447266,60.369998931884766,0.0199999995529651,33.349998474121094,23.920000076293945,67.31914520263672
2014-10-09,127.0999984741211,94.33000183105467,123.5,235.9499969482422,68.91999816894531,58.0,0.0350000001490116,33.349998474121094,23.030000686645508,66.2723388671875
2014-10-10,125.0,90.05999755859375,123.0,233.25,68.77999877929688,56.45000076293945,0.0199999995529651,33.349998474121094,22.969999313354492,67.00425720214844
2014-10-13,125.5999984741211,90.41000366210938,122.5,231.6499938964844,68.25,56.86000061035156,0.0199999995529651,33.349998474121094,22.829999923706055,67.14893341064453
2014-10-14,125.0999984741211,92.70999908447266,121.75,230.8999938964844,68.61000061035156,56.04999923706055,0.0199999995529651,33.349998474121094,22.989999771118164,67.66808319091797
2014-10-15,124.9000015258789,91.81999969482422,119.25,232.3500061035156,68.04000091552734,55.279998779296875,0.0350000001490116,33.349998474121094,23.950000762939453,66.2978744506836
2014-10-16,123.75,90.73999786376952,118.3499984741211,232.3999938964844,66.44999694824219,54.849998474121094,0.0350000001490116,33.349998474121094,24.190000534057617,65.4297866821289
2014-10-17,125.1999969482422,92.51000213623048,119.3499984741211,235.25,68.98999786376953,55.91999816894531,0.0350000001490116,33.349998474121094,24.09000015258789,65.514892578125
2014-10-20,124.9499969482422,92.51000213623048,119.5,230.9499969482422,65.68000030517578,55.40999984741211,0.0299999993294477,33.349998474121094,24.190000534057617,66.92765808105469
2014-10-21,126.5500030517578,93.55999755859376,120.8499984741211,235.1499938964844,66.06999969482422,56.9900016784668,0.0299999993294477,33.349998474121094,24.520000457763672,67.8723373413086
2014-10-22,127.0500030517578,92.16000366210938,120.9000015258789,236.8500061035156,64.13999938964844,55.91999816894531,0.0299999993294477,33.349998474121094,24.100000381469727,67.96595764160156
2014-10-23,128.5500030517578,93.97000122070312,120.75,235.25,66.16000366210938,57.70000076293945,0.0299999993294477,33.349998474121094,24.459999084472656,68.0851058959961
2014-10-24,128.25,95.05999755859376,119.6999969482422,232.5500030517578,65.68000030517578,57.209999084472656,0.0299999993294477,33.349998474121094,24.809999465942383,68.25531768798828
2014-10-27,128.4499969482422,95.79000091552734,120.0500030517578,238.3000030517578,65.41000366210938,56.61000061035156,0.0299999993294477,33.349998474121094,24.93000030517578,68.60425567626953
2014-10-28,129.89999389648438,98.01000213623048,122.0999984741211,238.1999969482422,66.9800033569336,58.09000015258789,0.0299999993294477,33.349998474121094,25.489999771118164,69.10638427734375
2014-10-29,131.4499969482422,96.5199966430664,122.3499984741211,241.1499938964844,66.16999816894531,58.63999938964844,0.0299999993294477,33.349998474121094,25.43000030517578,68.1276626586914
2014-10-30,132.6999969482422,97.4800033569336,122.1999969482422,243.9499969482422,66.31999969482422,59.47999954223633,0.025000000372529,33.349998474121094,25.6299991607666,69.77872467041016
2014-10-31,135.35000610351562,99.68000030517578,125.0999984741211,247.1000061035156,68.12999725341797,59.88999938964844,0.025000000372529,33.349998474121094,26.5,69.92340087890625
2014-11-03,134.8000030517578,99.5500030517578,124.0999984741211,246.5500030517578,67.16999816894531,58.119998931884766,0.0199999995529651,33.349998474121094,26.209999084472656,70.46808624267578
2014-11-04,131.9499969482422,98.95999908447266,122.5500030517578,241.3500061035156,66.91999816894531,56.91999816894531,0.0160000007599592,33.349998474121094,26.219999313354492,70.11914825439453
2014-11-05,134.0,100.08999633789062,125.4000015258789,247.8500061035156,67.22000122070312,57.70000076293945,0.0199999995529651,33.349998474121094,26.079999923706055,71.62553405761719
2014-11-06,135.3000030517578,101.81999969482422,127.3499984741211,248.8999938964844,67.48999786376953,58.029998779296875,0.0160000007599592,33.349998474121094,26.469999313354492,70.3574447631836
2014-11-07,133.89999389648438,99.7699966430664,126.6999969482422,252.3999938964844,66.8499984741211,58.130001068115234,0.025000000372529,33.349998474121094,26.3700008392334,70.90213012695312
2014-11-10,135.75,101.95999908447266,128.0500030517578,257.0,67.27999877929688,58.20000076293945,0.0299999993294477,33.349998474121094,26.729999542236328,71.36170196533203
2014-11-11,136.75,102.3000030517578,130.0,257.0,67.31999969482422,58.27000045776367,0.0160000007599592,33.349998474121094,26.530000686645508,70.4595718383789
2014-11-12,136.14999389648438,101.83000183105467,128.9499969482422,256.5,66.44999694824219,57.16999816894531,0.0160000007599592,33.349998474121094,26.40999984741211,68.85106658935547
2014-11-13,137.75,101.91999816894533,131.8000030517578,259.1499938964844,66.62999725341797,56.97999954223633,0.0149999996647238,33.349998474121094,26.280000686645508,67.89787292480469
2014-11-14,137.75,102.0999984741211,131.64999389648438,258.04998779296875,66.87999725341797,57.279998779296875,0.0149999996647238,33.349998474121094,26.06999969482422,67.9744644165039
2014-11-17,138.35000610351562,102.4499969482422,131.35000610351562,259.1499938964844,67.5199966430664,57.2599983215332,0.0149999996647238,33.349998474121094,26.1200008392334,69.02127838134766
2014-11-18,139.4499969482422,103.86000061035156,132.14999389648438,259.3500061035156,68.5999984741211,58.400001525878906,0.025000000372529,33.349998474121094,25.90999984741211,69.3702163696289
2014-11-19,140.35000610351562,105.54000091552734,132.60000610351562,259.5,68.72000122070312,58.47999954223633,0.025000000372529,33.349998474121094,25.670000076293945,69.1148910522461
2014-11-20,139.89999389648438,105.91000366210938,133.14999389648438,259.0,68.62000274658203,58.77000045776367,0.0149999996647238,33.349998474121094,25.809999465942383,68.6297836303711
2014-11-21,144.9499969482422,105.68000030517578,135.4499969482422,261.45001220703125,69.36000061035156,59.97999954223633,0.025000000372529,33.349998474121094,25.86000061035156,68.63829803466797
2014-11-24,144.3000030517578,103.54000091552734,135.4499969482422,265.0,70.36000061035156,60.43000030517578,0.0149999996647238,33.349998474121094,26.06999969482422,68.53617095947266
2014-11-25,143.8000030517578,103.19000244140624,134.8000030517578,262.29998779296875,70.80000305175781,59.7400016784668,0.0149999996647238,33.349998474121094,26.350000381469727,68.41702270507812
2014-11-26,142.9499969482422,103.79000091552734,134.75,262.75,71.12000274658203,59.7400016784668,0.0149999996647238,33.349998474121094,25.940000534057617,68.65531921386719
2014-11-27,143.0,,136.3000030517578,265.6499938964844,,,,,,
2014-11-28,144.5,105.68000030517578,137.1999969482422,269.25,70.31999969482422,55.630001068115234,0.0199999995529651,33.349998474121094,25.6299991607666,69.3276596069336
2014-12-01,143.75,105.38999938964844,137.25,270.75,70.8499984741211,56.16999816894531,0.0149999996647238,33.349998474121094,25.579999923706055,69.39574432373047
2014-12-02,142.3000030517578,105.76000213623048,138.0500030517578,273.04998779296875,70.3499984741211,56.93000030517578,0.025000000372529,33.349998474121094,25.760000228881836,70.01702117919922
2014-12-03,142.5500030517578,107.7699966430664,137.89999389648438,272.6499938964844,69.69999694824219,56.540000915527344,0.025000000372529,33.349998474121094,26.59000015258789,70.17021179199219
2014-12-04,142.39999389648438,107.3499984741211,135.60000610351562,284.6499938964844,69.16999816894531,55.880001068115234,0.025000000372529,33.349998474121094,26.399999618530273,70.34042358398438
2014-12-05,145.75,109.2699966430664,139.10000610351562,291.0,69.75,55.47999954223633,0.0149999996647238,33.349998474121094,26.799999237060547,69.7872314453125
2014-12-08,144.89999389648438,107.91999816894533,138.3000030517578,294.04998779296875,69.80000305175781,54.119998931884766,0.0299999993294477,33.349998474121094,25.959999084472656,70.37446594238281
2014-12-09,142.0,107.91999816894533,135.89999389648438,301.79998779296875,69.88999938964844,53.689998626708984,0.0149999996647238,33.349998474121094,28.479999542236328,70.90213012695312
2014-12-10,141.10000610351562,107.01000213623048,136.10000610351562,294.95001220703125,68.73999786376953,51.75,0.0149999996647238,33.349998474121094,27.61000061035156,69.77021026611328
2014-12-11,141.0,107.0199966430664,135.39999389648438,293.3500061035156,70.22000122070312,51.220001220703125,0.025000000372529,33.349998474121094,27.3799991607666,70.40850830078125
2014-12-12,137.60000610351562,106.0199966430664,133.10000610351562,275.25,68.5,50.119998931884766,0.025000000372529,33.349998474121094,26.8700008392334,69.69361877441406
2014-12-15,134.8000030517578,103.3499984741211,130.10000610351562,272.8500061035156,67.19999694824219,48.7400016784668,0.0149999996647238,33.349998474121094,27.15999984741211,69.39574432373047
2014-12-16,136.8000030517578,104.80999755859376,132.10000610351562,277.0,67.54000091552734,49.41999816894531,0.0149999996647238,33.349998474121094,27.729999542236328,69.84680938720703
2014-12-17,125.8499984741211,105.69000244140624,133.5,304.70001220703125,68.4000015258789,51.849998474121094,0.0149999996647238,33.349998474121094,28.219999313354492,71.27659606933594
2014-12-18,130.25,108.11000061035156,137.4499969482422,295.5,70.4000015258789,53.02000045776367,0.0149999996647238,33.349998474121094,29.209999084472656,72.74893951416016
2014-12-19,129.9499969482422,106.83999633789062,137.64999389648438,305.0,70.44000244140625,53.33000183105469,0.0199999995529651,33.349998474121094,27.299999237060547,72.97872161865234
2014-12-22,131.0500030517578,109.5199966430664,138.35000610351562,295.79998779296875,70.69000244140625,52.5,0.0149999996647238,33.349998474121094,27.479999542236328,73.38723754882812
2014-12-23,132.5,109.12999725341795,139.85000610351562,294.8500061035156,70.9000015258789,53.34000015258789,0.0149999996647238,33.349998474121094,28.299999237060547,73.5404281616211
2014-12-24,131.89999389648438,109.63999938964844,138.35000610351562,294.1000061035156,71.47000122070312,53.04999923706055,0.0149999996647238,33.349998474121094,27.670000076293945,74.8425521850586
2014-12-26,,109.3000030517578,,,71.69999694824219,53.150001525878906,0.0149999996647238,33.349998474121094,27.739999771118164,76.01702117919922
2014-12-29,132.5,109.37999725341795,140.14999389648438,287.1000061035156,71.31999969482422,52.7400016784668,94.1999969482422,33.349998474121094,28.270000457763672,76.74893951416016
2014-12-30,131.14999389648438,108.1999969482422,138.14999389648438,293.3500061035156,70.4000015258789,51.52000045776367,94.0500030517578,33.349998474121094,28.149999618530273,74.86808776855469
2014-12-31,132.25,107.83000183105467,139.3000030517578,294.79998779296875,69.6500015258789,51.20000076293945,94.0500030517578,33.349998474121094,27.780000686645508,73.50638580322266
2015-01-02,130.85000610351562,107.4000015258789,137.39999389648438,299.6499938964844,70.04000091552734,51.15999984741211,0.0199999995529651,33.349998474121094,27.209999084472656,74.05106353759766
2015-01-05,127.0500030517578,103.79000091552734,134.14999389648438,290.0,67.19999694824219,48.060001373291016,91.80999755859376,33.349998474121094,26.739999771118164,73.3276596069336
2015-01-06,125.5999984741211,100.72000122070312,134.14999389648438,280.95001220703125,65.68000030517578,47.65999984741211,0.0199999995529651,33.349998474121094,26.079999923706055,73.2170181274414
2015-01-07,125.6999969482422,101.29000091552734,134.89999389648438,287.3500061035156,65.08999633789062,48.33000183105469,91.5999984741211,33.349998474121094,26.420000076293945,74.0851058959961
2015-01-08,129.64999389648438,103.41000366210938,139.8000030517578,288.8500061035156,66.12999725341797,49.630001068115234,94.38999938964844,33.349998474121094,26.43000030517578,74.42552947998047
2015-01-09,127.6999969482422,102.08999633789062,137.8000030517578,282.79998779296875,65.02999877929688,48.63999938964844,94.1999969482422,33.349998474121094,25.59000015258789,73.8723373413086
2015-01-12,131.9499969482422,103.4499969482422,140.89999389648438,285.0,67.69999694824219,48.45000076293945,93.8000030517578,33.349998474121094,25.43000030517578,73.8127670288086
2015-01-13,132.9499969482422,103.4499969482422,142.64999389648438,289.75,66.88999938964844,48.52000045776367,93.6500015258789,33.349998474121094,25.86000061035156,74.22978973388672
2015-01-14,132.6999969482422,103.11000061035156,141.60000610351562,285.1499938964844,66.97000122070312,48.68000030517578,92.83999633789062,33.349998474121094,25.969999313354492,75.02978515625
2015-01-15,135.0500030517578,101.95999908447266,146.10000610351562,285.79998779296875,66.87999725341797,48.95000076293945,94.69000244140624,33.349998474121094,27.049999237060547,75.71914672851562
2015-01-16,134.1999969482422,103.04000091552734,146.64999389648438,283.6499938964844,67.11000061035156,50.90999984741211,94.3499984741211,33.349998474121094,27.290000915527344,76.56169891357422
2015-01-19,134.1999969482422,,146.75,287.04998779296875,,,,,,
2015-01-20,136.5,103.80999755859376,148.6999969482422,285.04998779296875,63.560001373291016,50.27000045776367,0.0199999995529651,33.349998474121094,27.030000686645508,76.66383361816406
2015-01-21,137.39999389648438,106.58999633789062,149.8000030517578,282.95001220703125,64.08000183105469,51.63999938964844,98.62999725341795,33.349998474121094,26.61000061035156,77.33616638183594
2015-01-22,137.85000610351562,107.5999984741211,150.25,281.95001220703125,64.3499984741211,51.95000076293945,98.58000183105467,33.349998474121094,27.61000061035156,77.19149017333984
2015-01-23,141.85000610351562,105.30999755859376,155.64999389648438,292.75,64.5199966430664,51.209999084472656,100.5,33.349998474121094,28.34000015258789,77.65106201171875
2015-01-26,144.64999389648438,107.31999969482422,158.64999389648438,297.20001220703125,66.0999984741211,52.720001220703125,103.0,33.349998474121094,28.36000061035156,77.38723754882812
2015-01-27,145.10000610351562,106.33000183105467,156.3000030517578,297.75,65.5,53.099998474121094,0.0199999995529651,33.349998474121094,28.799999237060547,77.7021255493164
2015-01-28,145.1999969482422,104.63999938964844,157.0,297.6000061035156,64.19000244140625,50.56999969482422,0.0199999995529651,33.349998474121094,28.469999313354492,76.79148864746094
2015-01-29,144.6999969482422,106.13999938964844,160.1999969482422,298.8500061035156,65.81999969482422,51.66999816894531,0.0199999995529651,33.349998474121094,28.469999313354492,77.90637969970703
2015-01-30,143.5,103.94000244140624,159.0500030517578,300.45001220703125,65.36000061035156,51.5099983215332,0.0199999995529651,33.349998474121094,28.65999984741211,76.30638122558594
2015-02-02,143.3000030517578,103.0500030517578,157.6999969482422,292.3999938964844,66.94999694824219,53.7599983215332,0.0199999995529651,33.349998474121094,28.479999542236328,77.00425720214844
2015-02-03,144.5,103.88999938964844,155.75,288.29998779296875,68.37999725341797,55.459999084472656,0.0199999995529651,33.349998474121094,28.75,76.62127685546875
2015-02-04,156.25,101.83999633789062,157.9499969482422,297.1000061035156,67.38999938964844,54.06999969482422,0.0199999995529651,33.349998474121094,28.40999984741211,75.42127990722656
2015-02-05,153.5,103.0999984741211,158.0,297.5,68.70999908447266,54.810001373291016,0.0199999995529651,33.349998474121094,28.729999542236328,76.22978973388672
2015-02-06,152.8000030517578,100.79000091552734,157.60000610351562,293.3500061035156,66.66999816894531,53.66999816894531,0.0199999995529651,33.349998474121094,28.829999923706055,72.55319213867188
2015-02-09,150.60000610351562,98.6500015258789,155.9499969482422,287.75,66.30999755859375,53.95000076293945,0.0199999995529651,33.349998474121094,28.25,72.26383209228516
2015-02-10,156.14999389648438,102.0999984741211,157.5500030517578,293.3999938964844,67.33000183105469,53.95000076293945,0.0199999995529651,33.349998474121094,28.8700008392334,73.7872314453125
2015-02-11,156.5500030517578,103.41999816894533,158.39999389648438,294.25,66.83999633789062,53.31999969482422,0.0199999995529651,33.349998474121094,29.13999938964844,72.0851058959961
2015-02-12,159.14999389648438,104.04000091552734,157.89999389648438,292.75,69.08999633789062,54.5,0.0199999995529651,33.349998474121094,29.3700008392334,71.48085021972656
2015-02-13,158.5,104.4800033569336,156.0500030517578,294.25,69.08999633789062,54.13999938964844,0.0199999995529651,33.349998474121094,29.520000457763672,69.41276550292969
2015-02-16,156.9499969482422,,154.5,290.1000061035156,,,,,,
2015-02-17,157.60000610351562,102.97000122070312,155.39999389648438,287.6499938964844,69.08000183105469,54.400001525878906,0.0199999995529651,33.349998474121094,29.420000076293945,69.71063995361328
2015-02-18,158.75,103.70999908447266,155.4499969482422,290.3999938964844,68.95999908447266,53.70000076293945,0.0199999995529651,33.349998474121094,29.93000030517578,71.9148941040039
2015-02-19,160.8000030517578,104.5999984741211,157.10000610351562,289.29998779296875,68.87999725341797,52.15999984741211,0.0149999996647238,33.349998474121094,29.950000762939453,70.97872161865234
2015-02-20,161.0,104.8499984741211,157.60000610351562,286.3500061035156,69.62999725341797,52.880001068115234,0.0149999996647238,33.349998474121094,29.90999984741211,70.80850982666016
