Date,0700.HK_Close,1398.HK_Close,0941.HK_Close,9988.HK_Close,0857.HK_Close,3988.HK_Close,7203.T_Close,6758.T_Close,8306.T_Close,9432.T_Close
2014-07-29,120.2100830078125,5.28000020980835,85.44999694824219,,10.4399995803833,3.740000009536743,1226.5999755859375,1784.0,604.7999877929688,69.2699966430664
2014-07-30,118.45854949951172,5.320000171661377,86.0999984741211,,10.4399995803833,3.7300000190734863,1228.199951171875,1791.0,610.0,68.52999877929688
2014-07-31,118.36637115478516,5.329999923706055,85.9000015258789,,10.18000030517578,3.7200000286102295,1227.4000244140625,1772.0,615.5999755859375,68.5999984741211
2014-08-01,118.18199920654295,5.239999771118164,85.30000305175781,,10.140000343322754,3.660000085830689,1217.4000244140625,1855.0,618.2999877929688,68.27999877929688
2014-08-04,119.10385131835938,5.289999961853027,85.19999694824219,,10.100000381469728,3.690000057220459,1208.199951171875,1866.0,605.4000244140625,67.48999786376953
2014-08-05,123.06783294677734,5.239999771118164,85.75,,10.119999885559082,3.6700000762939458,1208.4000244140625,1849.0,600.5999755859375,67.58000183105469
2014-08-06,122.51472473144533,5.21999979019165,84.6500015258789,,10.119999885559082,3.660000085830689,1197.800048828125,1812.0,589.2999877929688,65.70999908447266
2014-08-07,118.27418518066406,5.159999847412109,86.0,,10.119999885559082,3.650000095367432,1205.5999755859375,1786.5,592.0999755859375,68.23999786376953
2014-08-08,119.65696716308594,5.139999866485596,85.5,,10.239999771118164,3.619999885559082,1181.0,1745.5,572.7000122070312,66.4000015258789
2014-08-11,121.96160888671876,5.230000019073486,85.6500015258789,,10.5600004196167,3.660000085830689,1188.0,1763.5,582.9000244140625,67.08000183105469
2014-08-12,122.88346099853516,5.239999771118164,85.6500015258789,,10.800000190734863,3.680000066757202,1198.0,1774.5,589.2000122070312,66.54000091552734
2014-08-13,122.7912826538086,5.28000020980835,87.3499984741211,,10.859999656677246,3.7100000381469727,1199.800048828125,1815.5,592.0,66.36000061035156
2014-08-14,119.93352508544922,5.25,88.30000305175781,,10.68000030517578,3.690000057220459,1201.800048828125,1835.0,593.0999755859375,67.70999908447266
2014-08-15,120.1178970336914,5.260000228881836,93.4000015258789,,10.739999771118164,3.690000057220459,1198.199951171875,1874.0,588.9000244140625,67.7300033569336
2014-08-18,118.735107421875,5.239999771118164,96.3499984741211,,10.760000228881836,3.6700000762939458,1195.0,1877.0,590.0,66.93000030517578
2014-08-19,119.65696716308594,5.239999771118164,95.8000030517578,,10.859999656677246,3.680000066757202,1197.0,1913.5,590.7000122070312,67.75
2014-08-20,121.59286499023438,5.21999979019165,94.6999969482422,,10.760000228881836,3.6700000762939458,1190.199951171875,1937.0,589.7999877929688,69.08000183105469
2014-08-21,120.48663330078124,5.179999828338623,94.4000015258789,,10.739999771118164,3.650000095367432,1198.0,1952.0,601.7999877929688,69.66000366210938
2014-08-22,120.48663330078124,5.21999979019165,95.0,,10.880000114440918,3.6700000762939458,1188.5999755859375,1954.5,602.0,69.0999984741211
2014-08-25,119.65696716308594,5.260000228881836,94.5500030517578,,10.979999542236328,3.690000057220459,1197.0,1972.0,603.9000244140625,69.0999984741211
2014-08-26,119.28822326660156,5.239999771118164,93.6500015258789,,11.239999771118164,3.680000066757202,1198.0,1956.0,597.7999877929688,69.19000244140625
2014-08-27,118.36637115478516,5.199999809265137,94.8499984741211,,11.279999732971191,3.640000104904175,1195.800048828125,1956.5,598.9000244140625,69.04000091552734
2014-08-28,117.8132553100586,5.139999866485596,95.4000015258789,,10.960000038146973,3.609999895095825,1187.0,1966.0,596.9000244140625,70.37999725341797
2014-08-29,116.61483764648438,5.139999866485596,96.4000015258789,,11.0,3.5999999046325684,1185.5999755859375,1990.0,598.2000122070312,69.80000305175781
2014-09-01,116.70702362060548,5.090000152587891,95.9499969482422,,11.220000267028809,3.5899999141693115,1191.199951171875,2015.5,600.0,69.51000213623047
2014-09-02,115.87735748291016,5.050000190734863,98.0,,11.15999984741211,3.5899999141693115,1212.0,2019.0,606.7000122070312,69.7699966430664
2014-09-03,119.19603729248048,5.28000020980835,101.6999969482422,,11.5,3.690000057220459,1215.4000244140625,2073.0,614.7999877929688,69.86000061035156
2014-09-04,119.28822326660156,5.300000190734863,100.5,,11.619999885559082,3.7100000381469727,1217.4000244140625,2056.0,611.4000244140625,69.12000274658203
2014-09-05,118.27418518066406,5.329999923706055,100.1999969482422,,11.479999542236328,3.740000009536743,1223.0,2016.0,606.2000122070312,68.79000091552734
2014-09-08,116.24610137939452,5.320000171661377,101.3000030517578,,11.460000038146973,3.740000009536743,1221.4000244140625,2017.5,610.4000244140625,69.13999938964844
2014-09-09,,,,,,,1225.4000244140625,2042.0,606.0,69.58999633789062
2014-09-10,112.46648406982422,5.190000057220459,98.6999969482422,,11.0600004196167,3.660000085830689,1234.0,2048.5,609.7000122070312,70.5999984741211
2014-09-11,112.6508560180664,5.170000076293945,100.0,,10.68000030517578,3.650000095367432,1243.5999755859375,2104.5,618.5999755859375,70.6500015258789
2014-09-12,113.29615783691406,5.159999847412109,99.3000030517578,,10.539999961853027,3.640000104904175,1260.5999755859375,2127.0,621.9000244140625,69.37999725341797
2014-09-15,113.75708770751952,5.130000114440918,98.6999969482422,,10.4399995803833,3.5999999046325684,,,,
2014-09-16,111.5446319580078,5.090000152587891,94.9499969482422,,10.31999969482422,3.5999999046325684,1261.0,2163.0,614.5999755859375,69.55999755859375
2014-09-17,114.31019592285156,5.190000057220459,95.8000030517578,,10.720000267028809,3.660000085830689,1261.800048828125,2123.5,609.7000122070312,69.72000122070312
2014-09-18,113.29615783691406,5.139999866485596,94.6999969482422,,10.5600004196167,3.640000104904175,1289.0,1940.0,621.2000122070312,69.43000030517578
2014-09-19,115.41642761230467,5.119999885559082,96.4000015258789,,10.520000457763672,3.619999885559082,1298.800048828125,1921.0,629.2999877929688,68.36000061035156
2014-09-22,111.6368179321289,5.050000190734863,94.8000030517578,,10.260000228881836,3.569999933242798,1298.4000244140625,1896.5,636.4000244140625,68.02999877929688
2014-09-23,109.60873413085938,5.03000020980835,95.0999984741211,,10.199999809265137,3.569999933242798,,,,
2014-09-24,109.239990234375,5.090000152587891,94.9000015258789,,10.399999618530272,3.619999885559082,1284.5999755859375,1874.0,630.7999877929688,67.63999938964844
2014-09-25,108.68687438964844,5.019999980926514,94.0999984741211,,10.399999618530272,3.5899999141693115,1310.0,1901.0,639.7999877929688,68.69999694824219
2014-09-26,107.39627838134766,4.980000019073486,92.6999969482422,,10.31999969482422,3.5799999237060547,1290.5999755859375,1899.0,625.2000122070312,68.31999969482422
2014-09-29,106.5666046142578,4.909999847412109,92.5500030517578,,10.100000381469728,3.5299999713897705,1297.5999755859375,1959.0,621.5999755859375,68.63999938964844
2014-09-30,106.47441864013672,4.840000152587891,89.75,,9.949999809265137,3.4800000190734863,1292.5999755859375,1991.0,620.2000122070312,68.20999908447266
2014-10-01,,,,,,,1300.0,1968.5,620.0,68.36000061035156
2014-10-02,,,,,,,1255.0,1904.5,599.5999755859375,65.5199966430664
2014-10-03,106.9353485107422,4.869999885559082,92.8499984741211,,10.0,3.490000009536743,1258.0,1895.0,601.9000244140625,64.95999908447266
2014-10-06,110.3462142944336,4.909999847412109,91.9499969482422,,10.020000457763672,3.509999990463257,1276.5999755859375,1937.0,613.0999755859375,65.04000091552734
2014-10-07,110.2540283203125,4.960000038146973,92.9499969482422,,10.079999923706056,3.5299999713897705,1273.199951171875,1913.0,610.0,65.37999725341797
2014-10-08,109.239990234375,4.929999828338623,91.9499969482422,,9.880000114440918,3.5,1250.4000244140625,1915.0,605.5999755859375,63.779998779296875
2014-10-09,108.68687438964844,4.96999979019165,94.9499969482422,,9.93000030517578,3.5299999713897705,1248.0,1882.5,601.5999755859375,64.1500015258789
2014-10-10,106.6587905883789,4.889999866485596,92.3499984741211,,9.68000030517578,3.4700000286102295,1244.0,1882.0,589.4000244140625,63.119998931884766
2014-10-13,105.46038055419922,4.880000114440918,93.5999984741211,,9.56999969482422,3.490000009536743,,,,
2014-10-14,104.53852081298828,4.889999866485596,92.75,,9.5,3.5,1195.5999755859375,1822.0,577.4000244140625,62.18000030517578
2014-10-15,105.46038055419922,4.929999828338623,92.5500030517578,,9.31999969482422,3.5299999713897705,1198.0,1849.5,578.5999755859375,62.27000045776367
2014-10-16,104.1697769165039,4.880000114440918,91.4499969482422,,9.289999961853027,3.5,1175.800048828125,1789.5,560.0,60.9900016784668
2014-10-17,103.89321899414062,4.920000076293945,91.9499969482422,,9.380000114440918,3.509999990463257,1146.199951171875,1805.0,551.0,60.04999923706055
2014-10-20,105.36819458007812,4.940000057220459,92.8499984741211,,9.399999618530272,3.5199999809265137,1205.5999755859375,1875.0,570.4000244140625,63.619998931884766
2014-10-21,106.38223266601562,4.929999828338623,91.1999969482422,,9.359999656677246,3.5199999809265137,1186.199951171875,1847.0,566.7999877929688,62.16999816894531
2014-10-22,109.97747039794922,4.989999771118164,91.0,,9.640000343322754,3.5799999237060547,1206.800048828125,1909.0,577.9000244140625,64.23999786376953
2014-10-23,110.2540283203125,5.019999980926514,88.0999984741211,,9.600000381469728,3.5899999141693115,1209.0,1901.5,579.0,63.59000015258789
2014-10-24,110.1618423461914,4.989999771118164,90.0,,9.579999923706056,3.5899999141693115,1230.199951171875,1886.5,583.2000122070312,63.70000076293945
2014-10-27,108.87124633789062,4.949999809265137,88.94999694824219,,9.460000038146973,3.5799999237060547,1239.0,1883.5,587.0999755859375,64.5199966430664
2014-10-28,110.71495819091795,5.050000190734863,91.4499969482422,,9.56999969482422,3.680000066757202,1234.4000244140625,1898.5,590.0,63.81999969482422
2014-10-29,112.18992614746094,5.110000133514404,93.9499969482422,,9.84000015258789,3.7100000381469727,1252.4000244140625,2001.5,599.0,64.52999877929688
2014-10-30,112.37429809570312,5.070000171661377,94.0500030517578,,9.649999618530272,3.680000066757202,1252.0,2055.0,608.0,64.25
2014-10-31,113.94145965576172,5.130000114440918,96.5,,9.710000038146973,3.7100000381469727,1299.5999755859375,2072.0,632.2000122070312,68.91999816894531
2014-11-03,114.1258316040039,5.090000152587891,96.3499984741211,,9.5600004196167,3.700000047683716,,,,
2014-11-04,113.11178588867188,5.090000152587891,96.6500015258789,,9.600000381469728,3.7200000286102295,1360.0,2301.0,638.4000244140625,68.6500015258789
2014-11-05,114.31019592285156,5.03000020980835,95.6500015258789,,9.359999656677246,3.690000057220459,1361.5999755859375,2309.5,636.5,68.63999938964844
2014-11-06,113.94145965576172,4.989999771118164,97.0,,9.3100004196167,3.6700000762939458,1362.4000244140625,2231.0,623.7000122070312,68.0
2014-11-07,113.48052978515624,5.0,96.5,,9.18000030517578,3.6700000762939458,1363.4000244140625,2258.0,628.5,68.19000244140625
2014-11-10,115.87735748291016,5.050000190734863,96.5,,9.210000038146973,3.690000057220459,1342.4000244140625,2344.0,630.9000244140625,65.41999816894531
2014-11-11,117.6288833618164,5.050000190734863,94.6999969482422,,9.010000228881836,3.799999952316284,1362.5999755859375,2354.0,634.7000122070312,65.41000366210938
2014-11-12,119.10385131835938,5.050000190734863,95.8000030517578,,9.050000190734863,3.839999914169311,1367.800048828125,2365.5,634.0999755859375,64.7300033569336
2014-11-13,119.38040924072266,5.110000133514404,95.1999969482422,,8.829999923706055,3.859999895095825,1386.0,2350.0,643.2000122070312,65.56999969482422
2014-11-14,121.59286499023438,5.110000133514404,96.6500015258789,,8.680000305175781,3.849999904632568,1393.800048828125,2401.5,645.0999755859375,65.83999633789062
2014-11-17,119.01166534423828,5.050000190734863,94.4499969482422,,8.630000114440918,3.7799999713897705,1365.0,2329.0,659.0,64.30000305175781
2014-11-18,115.96954345703124,4.980000019073486,95.6500015258789,,8.539999961853027,3.7300000190734863,1399.5999755859375,2478.5,669.9000244140625,65.63999938964844
2014-11-19,114.67893981933594,4.949999809265137,93.8499984741211,,8.470000267028809,3.7100000381469727,1405.0,2441.5,671.0,65.4000015258789
2014-11-20,115.87735748291016,4.940000057220459,93.75,,8.539999961853027,3.7100000381469727,1419.5999755859375,2410.5,670.2000122070312,64.41000366210938
2014-11-21,114.49456787109376,4.960000038146973,94.8499984741211,,8.699999809265137,3.7300000190734863,1417.800048828125,2433.5,671.0,63.95000076293945
2014-11-24,115.69298553466795,5.079999923706055,96.9000015258789,,8.989999771118164,3.809999942779541,,,,
2014-11-25,114.95549774169922,5.090000152587891,96.0,,8.770000457763672,3.799999952316284,1438.0,2582.5,680.5,63.560001373291016
2014-11-26,115.87735748291016,5.170000076293945,95.9000015258789,,8.760000228881836,3.890000104904175,1436.0,2548.5,678.7000122070312,64.5
2014-11-27,115.3242416381836,5.179999828338623,94.9499969482422,,8.699999809265137,3.859999895095825,1429.4000244140625,2500.0,670.2999877929688,63.599998474121094
2014-11-28,114.31019592285156,5.260000228881836,95.5500030517578,,8.40999984741211,4.0,1462.800048828125,2600.0,686.4000244140625,63.5099983215332
2014-12-01,110.89933013916016,5.130000114440918,92.8000030517578,,8.039999961853027,3.910000085830689,1485.800048828125,2640.0,690.0,62.29999923706055
2014-12-02,110.2540283203125,5.230000019073486,93.4000015258789,,8.1899995803833,4.070000171661377,1505.4000244140625,2623.5,688.5999755859375,62.95000076293945
2014-12-03,108.50250244140624,5.21999979019165,91.3000030517578,,7.940000057220459,4.03000020980835,1518.4000244140625,2596.0,689.7999877929688,62.72999954223633
2014-12-04,108.96343231201172,5.340000152587891,94.3000030517578,,8.5,4.159999847412109,1546.0,2643.0,689.0,63.189998626708984
2014-12-05,109.60873413085938,5.480000019073486,95.0500030517578,,8.640000343322754,4.130000114440918,1548.4000244140625,2677.0,696.9000244140625,62.75
2014-12-08,109.3321762084961,5.679999828338623,93.8499984741211,,8.520000457763672,4.320000171661377,1571.5999755859375,2590.0,695.4000244140625,64.1500015258789
2014-12-09,106.7509765625,5.380000114440918,91.75,,8.239999771118164,4.150000095367432,1551.199951171875,2486.0,698.4000244140625,63.630001068115234
2014-12-10,106.47441864013672,5.360000133514404,91.75,,8.15999984741211,4.159999847412109,1504.5999755859375,2504.0,680.4000244140625,64.45999908447266
2014-12-11,104.53852081298828,5.329999923706055,91.1999969482422,,8.069999694824219,4.099999904632568,1496.199951171875,2464.0,670.0,63.29999923706055
2014-12-12,104.81507873535156,5.289999961853027,90.6500015258789,,8.09000015258789,4.110000133514404,1500.0,2440.5,670.9000244140625,62.75
2014-12-15,103.1557388305664,5.260000228881836,88.94999694824219,,8.25,4.090000152587891,1462.199951171875,2353.0,665.5999755859375,62.66999816894531
2014-12-16,99.56049346923828,5.210000038146973,87.75,,8.0600004196167,4.03000020980835,1442.800048828125,2331.0,649.0999755859375,61.09000015258789
2014-12-17,97.0714874267578,5.309999942779541,87.9000015258789,,8.25,4.139999866485596,1428.5999755859375,2365.0,643.0,60.7599983215332
2014-12-18,103.1557388305664,5.340000152587891,89.3499984741211,,8.40999984741211,4.139999866485596,1450.0,2478.5,648.9000244140625,61.75
2014-12-19,106.6587905883789,5.369999885559082,90.25,,8.380000114440918,4.170000076293945,1512.4000244140625,2446.5,676.4000244140625,62.869998931884766
2014-12-22,104.1697769165039,5.550000190734863,91.9499969482422,,8.720000267028809,4.329999923706055,1507.0,2470.0,669.7999877929688,62.88999938964844
2014-12-23,103.98540496826172,5.53000020980835,91.6999969482422,,8.59000015258789,4.239999771118164,,,,
2014-12-24,103.89321899414062,5.460000038146973,91.4499969482422,,8.630000114440918,4.210000038146973,1531.4000244140625,2568.5,676.4000244140625,62.7400016784668
2014-12-25,,,,,,,1522.199951171875,2557.0,670.9000244140625,61.84000015258789
2014-12-26,,,,,,,1539.199951171875,2550.5,673.2000122070312,62.31999969482422
2014-12-29,104.53852081298828,5.630000114440918,92.5999984741211,,8.779999732971191,4.340000152587891,1532.4000244140625,2561.0,668.2999877929688,62.43000030517578
2014-12-30,104.4463348388672,5.559999942779541,90.5999984741211,,8.529999732971191,4.289999961853027,1511.5999755859375,2472.5,664.5,62.11000061035156
2014-12-31,103.70884704589844,5.659999847412109,90.5,,8.600000381469727,4.369999885559082,,,,
2015-01-02,103.98540496826172,5.769999980926514,91.4000015258789,,8.6899995803833,4.429999828338623,,,,
2015-01-05,104.63070678710938,5.800000190734863,90.0999984741211,,8.739999771118164,4.440000057220459,1501.4000244140625,2468.5,654.5999755859375,61.0
2015-01-06,110.62277221679688,5.710000038146973,88.75,,8.529999732971191,4.409999847412109,1460.0,2439.5,634.0,60.84000015258789
2015-01-07,114.67893981933594,5.75,91.75,,8.569999694824219,4.449999809265137,1481.4000244140625,2552.5,623.0999755859375,60.5
2015-01-08,117.35232543945312,5.71999979019165,93.5999984741211,,8.779999732971191,4.429999828338623,1510.800048828125,2565.0,627.0999755859375,62.040000915527344
2015-01-09,117.26013946533205,5.730000019073486,95.0500030517578,,8.8100004196167,4.440000057220459,1521.800048828125,2599.0,632.7999877929688,63.66999816894531
2015-01-12,117.16795349121094,5.679999828338623,94.8499984741211,,8.770000457763672,4.389999866485596,,,,
2015-01-13,117.8132553100586,5.710000038146973,97.4000015258789,,8.789999961853027,4.400000095367432,1503.800048828125,2520.0,629.7000122070312,63.20000076293945
2015-01-14,116.15391540527344,5.679999828338623,96.5,,8.729999542236328,4.409999847412109,1479.199951171875,2433.5,616.9000244140625,64.54000091552734
2015-01-15,116.98358154296876,5.739999771118164,97.9499969482422,,8.859999656677246,4.46999979019165,1505.199951171875,2500.0,618.7999877929688,64.94000244140625
2015-01-16,112.37429809570312,5.679999828338623,97.8499984741211,,8.720000267028809,4.440000057220459,1502.800048828125,2384.0,614.7000122070312,64.75
2015-01-19,113.38834381103516,5.449999809265137,97.0,,8.5,4.179999828338623,1493.0,2443.5,608.7999877929688,66.0
2015-01-20,114.40238189697266,5.579999923706055,98.1500015258789,,8.550000190734863,4.289999961853027,1531.800048828125,2462.5,625.0,66.31999969482422
2015-01-21,118.6429214477539,5.71999979019165,102.0999984741211,,8.569999694824219,4.400000095367432,1517.5999755859375,2597.5,620.5999755859375,65.08000183105469
2015-01-22,121.3163070678711,5.75,103.3000030517578,,8.699999809265137,4.460000038146973,1517.0,2610.5,614.7000122070312,67.23999786376953
2015-01-23,122.33035278320312,5.840000152587891,104.5,,8.920000076293945,4.519999980926514,1537.0,2737.0,622.2000122070312,67.06999969482422
2015-01-26,126.2943344116211,5.829999923706055,103.9000015258789,,8.829999923706055,4.53000020980835,1545.0,2754.5,622.7000122070312,67.2300033569336
2015-01-27,125.37247467041016,5.730000019073486,102.6999969482422,,8.699999809265137,4.440000057220459,1565.0,2749.0,642.7999877929688,68.5999984741211
2015-01-28,126.2021484375,5.71999979019165,103.4000015258789,,8.600000381469727,4.449999809265137,1563.5999755859375,2824.0,640.0999755859375,69.4800033569336
2015-01-29,124.08187866210938,5.599999904632568,104.3000030517578,,8.420000076293945,4.349999904632568,1545.800048828125,2775.0,630.7999877929688,69.27999877929688
2015-01-30,121.68505096435548,5.579999923706055,102.5,,8.390000343322754,4.340000152587891,1529.0,2774.0,632.2999877929688,70.19999694824219
2015-02-02,125.18810272216795,5.5,103.9000015258789,,8.4399995803833,4.289999961853027,1532.0,2698.5,625.0,69.56999969482422
2015-02-03,124.54280853271484,5.579999923706055,103.0,,8.600000381469727,4.320000171661377,1510.0,2697.5,622.0,69.33000183105469
2015-02-04,123.43657684326172,5.570000171661377,105.5999984741211,,8.760000228881836,4.329999923706055,1545.5999755859375,2769.0,654.0999755859375,70.22000122070312
2015-02-05,124.63499450683594,5.670000076293945,108.3000030517578,,8.5600004196167,4.400000095367432,1530.800048828125,3101.5,656.9000244140625,70.79000091552734
2015-02-06,123.713134765625,5.610000133514404,105.9000015258789,,8.569999694824219,4.329999923706055,1524.5999755859375,3138.5,671.7999877929688,68.73999786376953
2015-02-09,122.23816680908205,5.539999961853027,103.9000015258789,,8.59000015258789,4.269999980926514,1540.0,3064.0,679.9000244140625,72.12000274658203
2015-02-10,122.6069107055664,5.559999942779541,103.6999969482422,,8.569999694824219,4.309999942779541,1542.5999755859375,3073.5,683.2999877929688,73.13999938964844
2015-02-11,121.3163070678711,5.510000228881836,102.0,,8.520000457763672,4.269999980926514,,,,
2015-02-12,119.47259521484376,5.579999923706055,106.3000030517578,,8.539999961853027,4.340000152587891,1570.199951171875,3231.5,702.0,73.16000366210938
2015-02-13,120.02571105957033,5.650000095367432,107.1999969482422,,8.59000015258789,4.400000095367432,1561.5999755859375,3220.5,707.0999755859375,73.22000122070312
2015-02-16,120.3022689819336,5.659999847412109,106.6999969482422,,8.680000305175781,4.389999866485596,1565.800048828125,3144.0,729.0,73.23999786376953
2015-02-17,120.57881927490234,5.679999828338623,107.1999969482422,,8.710000038146973,4.400000095367432,1560.4000244140625,3125.0,720.4000244140625,72.08000183105469
2015-02-18,119.74915313720705,5.679999828338623,106.9000015258789,,8.979999542236328,4.409999847412109,1591.800048828125,3174.5,743.2999877929688,72.12999725341797
2015-02-19,,,,,,,1599.5999755859375,3227.0,770.2000122070312,72.68000030517578
2015-02-20,,,,,,,1615.5999755859375,3201.0,765.5,72.69999694824219
2015-02-23,124.26625061035156,5.699999809265137,104.8000030517578,,8.890000343322754,4.409999847412109,1626.0,3205.5,752.7000122070312,73.36000061035156
2015-02-24,124.54280853271484,5.699999809265137,105.9000015258789,,8.8100004196167,4.400000095367432,1640.199951171875,3276.0,752.0999755859375,74.30000305175781
2015-02-25,125.18810272216795,5.659999847412109,106.0,,8.84000015258789,4.420000076293945,1625.4000244140625,3280.0,762.7000122070312,73.80999755859375
2015-02-26,125.00373077392578,5.710000038146973,107.0,,9.020000457763672,4.46999979019165,1625.199951171875,3346.5,786.9000244140625,75.0
2015-02-27,125.28028869628906,5.659999847412109,105.4000015258789,,9.0,4.460000038146973,1612.5999755859375,3414.5,777.7000122070312,74.19999694824219
2015-03-02,126.0177764892578,5.679999828338623,104.8000030517578,,8.9399995803833,4.489999771118164,1625.0,3345.5,767.5999755859375,76.13999938964844
2015-03-03,124.72718048095705,5.579999923706055,102.5,,8.760000228881836,4.389999866485596,1627.199951171875,3345.0,759.5,75.58999633789062
2015-03-04,122.88346099853516,5.510000228881836,101.0999984741211,,8.59000015258789,4.300000190734863,1622.4000244140625,3325.0,745.0,75.30999755859375
2015-03-05,121.77723693847656,5.429999828338623,102.8000030517578,,8.449999809265137,4.230000019073486,1612.5999755859375,3344.0,757.0999755859375,76.0
2015-03-06,121.4084930419922,5.440000057220459,101.3000030517578,,8.40999984741211,4.230000019073486,1638.0,3337.0,778.5,75.83000183105469
2015-03-09,121.86942291259766,5.480000019073486,101.8000030517578,,8.369999885559082,4.289999961853027,1638.5999755859375,3283.5,781.0,74.2300033569336
2015-03-10,120.85537719726562,5.429999828338623,99.8000030517578,,8.300000190734863,4.199999809265137,1635.5999755859375,3245.0,755.9000244140625,72.8499984741211
2015-03-11,121.4084930419922,5.380000114440918,97.9000015258789,,8.1899995803833,4.190000057220459,1631.5999755859375,3256.5,749.0999755859375,72.91000366210938
2015-03-12,121.50067901611328,5.480000019073486,99.75,,8.210000038146973,4.260000228881836,1651.5999755859375,3262.5,773.4000244140625,74.87999725341797
2015-03-13,123.16001892089844,5.550000190734863,99.9000015258789,,8.239999771118164,4.349999904632568,1651.4000244140625,3223.0,789.5,75.12999725341797
2015-03-16,125.00373077392578,5.579999923706055,102.5999984741211,,8.210000038146973,4.389999866485596,1656.0,3102.0,797.0,73.69000244140625
2015-03-17,123.34439086914062,5.590000152587891,102.1999969482422,,8.130000114440918,4.380000114440918,1667.5999755859375,3235.0,793.2000122070312,74.73999786376953
2015-03-18,125.28028869628906,5.650000095367432,103.5,,8.239999771118164,4.420000076293945,1692.5999755859375,3410.0,806.5999755859375,74.16999816894531
2015-03-19,133.669189453125,5.699999809265137,100.0999984741211,,8.430000305175781,4.449999809265137,1698.199951171875,3381.0,785.0,74.38999938964844
2015-03-20,131.45672607421875,5.690000057220459,98.3499984741211,,8.369999885559082,4.449999809265137,1719.5999755859375,3359.5,790.0,73.87999725341797
2015-03-23,133.8535614013672,5.690000057220459,99.5500030517578,,8.300000190734863,4.460000038146973,1748.199951171875,3345.0,787.5,74.16000366210938
2015-03-24,131.82546997070312,5.579999923706055,101.4000015258789,,8.170000076293945,4.409999847412109,1737.800048828125,3306.5,784.7999877929688,74.73999786376953
2015-03-25,131.54891967773438,5.570000171661377,102.0999984741211,,8.279999732971191,4.400000095367432,1739.0,3273.0,783.2000122070312,76.5999984741211
2015-03-26,129.79739379882812,5.570000171661377,101.3000030517578,,8.350000381469727,4.360000133514404,1721.0,3165.0,765.0999755859375,75.4800033569336
