Date,TTE_Close
2015-02-10,53.95000076293945
2015-02-11,53.31999969482422
2015-02-12,54.5
2015-02-13,54.13999938964844
2015-02-17,54.400001525878906
2015-02-18,53.70000076293945
2015-02-19,52.15999984741211
2015-02-20,52.880001068115234
2015-02-23,52.2599983215332
2015-02-24,53.47999954223633
2015-02-25,53.91999816894531
2015-02-26,52.97999954223633
2015-02-27,53.630001068115234
2015-03-02,52.849998474121094
2015-03-03,53.09000015258789
2015-03-04,52.81999969482422
2015-03-05,52.16999816894531
2015-03-06,50.77000045776367
2015-03-09,50.41999816894531
2015-03-10,48.4900016784668
2015-03-11,48.0099983215332
2015-03-12,48.2400016784668
2015-03-13,47.15999984741211
2015-03-16,47.47999954223633
2015-03-17,48.029998779296875
2015-03-18,49.33000183105469
2015-03-19,48.779998779296875
2015-03-20,50.650001525878906
2015-03-23,51.189998626708984
2015-03-24,51.06999969482422
2015-03-25,50.939998626708984
2015-03-26,50.72999954223633
2015-03-27,50.81999969482422
2015-03-30,50.7400016784668
2015-03-31,49.65999984741211
2015-04-01,49.7599983215332
2015-04-02,50.0099983215332
2015-04-06,50.720001220703125
2015-04-07,51.20000076293945
2015-04-08,50.779998779296875
2015-04-09,51.27000045776367
2015-04-10,51.40999984741211
2015-04-13,51.09000015258789
2015-04-14,52.0099983215332
2015-04-15,53.36000061035156
2015-04-16,53.20000076293945
2015-04-17,52.81999969482422
2015-04-20,52.619998931884766
2015-04-21,52.2400016784668
2015-04-22,52.0099983215332
2015-04-23,52.31999969482422
2015-04-24,51.869998931884766
2015-04-27,53.209999084472656
2015-04-28,54.47999954223633
2015-04-29,54.119998931884766
2015-04-30,54.099998474121094
2015-05-01,54.31999969482422
2015-05-04,53.7599983215332
2015-05-05,53.150001525878906
2015-05-06,53.88999938964844
2015-05-07,52.650001525878906
2015-05-08,53.77000045776367
2015-05-11,52.779998779296875
2015-05-12,52.83000183105469
2015-05-13,53.130001068115234
2015-05-14,53.43000030517578
2015-05-15,53.54999923706055
2015-05-18,52.75
2015-05-19,52.31999969482422
2015-05-20,52.75
2015-05-21,53.29999923706055
2015-05-22,52.5
2015-05-26,50.72999954223633
2015-05-27,51.58000183105469
2015-05-28,51.15999984741211
2015-05-29,50.4900016784668
2015-06-01,50.380001068115234
2015-06-02,51.439998626708984
2015-06-03,51.08000183105469
2015-06-04,50.20000076293945
2015-06-05,50.04999923706055
2015-06-08,49.77000045776367
2015-06-09,49.459999084472656
2015-06-10,50.75
2015-06-11,51.060001373291016
2015-06-12,49.95000076293945
2015-06-15,49.709999084472656
2015-06-16,49.5099983215332
2015-06-17,50.20000076293945
2015-06-18,50.16999816894531
2015-06-19,49.88999938964844
2015-06-22,51.40999984741211
2015-06-23,51.75
2015-06-24,51.86000061035156
2015-06-25,51.849998474121094
2015-06-26,52.09000015258789
2015-06-29,49.7400016784668
2015-06-30,49.16999816894531
2015-07-01,48.22999954223633
2015-07-02,48.61000061035156
2015-07-06,47.2400016784668
2015-07-07,47.52000045776367
2015-07-08,46.77000045776367
2015-07-09,47.58000183105469
2015-07-10,49.7400016784668
2015-07-13,48.959999084472656
2015-07-14,49.939998626708984
2015-07-15,49.189998626708984
2015-07-16,49.540000915527344
2015-07-17,49.38999938964844
2015-07-20,49.0
2015-07-21,49.380001068115234
2015-07-22,48.84000015258789
2015-07-23,48.790000915527344
2015-07-24,47.900001525878906
2015-07-27,47.33000183105469
2015-07-28,48.09000015258789
2015-07-29,48.959999084472656
2015-07-30,49.20000076293945
2015-07-31,49.290000915527344
2015-08-03,48.599998474121094
2015-08-04,48.65999984741211
2015-08-05,49.029998779296875
2015-08-06,49.619998931884766
2015-08-07,49.83000183105469
2015-08-10,50.40999984741211
2015-08-11,50.869998931884766
2015-08-12,50.630001068115234
2015-08-13,49.150001525878906
2015-08-14,49.060001373291016
2015-08-17,48.970001220703125
2015-08-18,48.02000045776367
2015-08-19,47.68000030517578
2015-08-20,47.0
2015-08-21,46.029998779296875
2015-08-24,43.77000045776367
2015-08-25,42.7400016784668
2015-08-26,42.65999984741211
2015-08-27,45.27000045776367
2015-08-28,46.09000015258789
2015-08-31,46.400001525878906
2015-09-01,45.380001068115234
2015-09-02,45.560001373291016
2015-09-03,45.529998779296875
2015-09-04,44.11000061035156
2015-09-08,45.25
2015-09-09,44.619998931884766
2015-09-10,45.130001068115234
2015-09-11,45.119998931884766
2015-09-14,44.9900016784668
2015-09-15,46.5
2015-09-16,47.470001220703125
2015-09-17,47.75
2015-09-18,46.189998626708984
2015-09-21,45.54999923706055
2015-09-22,44.47999954223633
2015-09-23,43.880001068115234
2015-09-24,44.189998626708984
2015-09-25,44.38999938964844
2015-09-28,43.0
2015-09-29,43.95000076293945
2015-09-30,44.709999084472656
2015-10-01,45.150001525878906
2015-10-02,47.20000076293945
2015-10-05,48.25
2015-10-06,49.869998931884766
2015-10-07,51.2400016784668
2015-10-08,51.599998474121094
2015-10-09,51.400001525878906
2015-10-12,51.349998474121094
2015-10-13,50.900001525878906
2015-10-14,51.58000183105469
2015-10-15,51.84000015258789
2015-10-16,51.970001220703125
2015-10-19,50.86000061035156
2015-10-20,50.45000076293945
2015-10-21,50.349998474121094
2015-10-22,50.7599983215332
2015-10-23,50.38999938964844
2015-10-26,48.900001525878906
2015-10-27,48.209999084472656
2015-10-28,48.59000015258789
2015-10-29,48.45000076293945
2015-10-30,48.22999954223633
2015-11-02,49.65999984741211
2015-11-03,50.75
2015-11-04,50.25
2015-11-05,50.119998931884766
2015-11-06,50.0099983215332
2015-11-09,49.529998779296875
2015-11-10,49.58000183105469
2015-11-11,49.13999938964844
2015-11-12,48.130001068115234
2015-11-13,48.04999923706055
2015-11-16,49.06999969482422
2015-11-17,48.95000076293945
2015-11-18,49.86000061035156
2015-11-19,49.779998779296875
2015-11-20,49.22999954223633
2015-11-23,48.47999954223633
2015-11-24,49.04999923706055
2015-11-25,48.90999984741211
2015-11-27,49.22999954223633
2015-11-30,49.45000076293945
2015-12-01,49.630001068115234
2015-12-02,48.56999969482422
2015-12-03,48.2400016784668
2015-12-04,47.81999969482422
2015-12-07,46.650001525878906
2015-12-08,46.119998931884766
2015-12-09,46.65999984741211
2015-12-10,46.72999954223633
2015-12-11,45.54999923706055
2015-12-14,45.2599983215332
2015-12-15,46.13999938964844
2015-12-16,45.7599983215332
2015-12-17,44.45000076293945
2015-12-18,44.31999969482422
2015-12-21,44.529998779296875
2015-12-22,44.470001220703125
2015-12-23,46.2400016784668
2015-12-24,45.88999938964844
2015-12-28,45.369998931884766
2015-12-29,45.849998474121094
2015-12-30,45.15999984741211
2015-12-31,44.95000076293945
2016-01-04,44.369998931884766
2016-01-05,43.41999816894531
2016-01-06,42.650001525878906
2016-01-07,41.630001068115234
2016-01-08,40.61000061035156
2016-01-11,40.810001373291016
2016-01-12,40.880001068115234
2016-01-13,40.41999816894531
2016-01-14,42.84000015258789
2016-01-15,41.16999816894531
2016-01-19,41.720001220703125
2016-01-20,40.209999084472656
2016-01-21,41.0099983215332
2016-01-22,42.779998779296875
2016-01-25,41.34000015258789
2016-01-26,43.06999969482422
2016-01-27,43.27000045776367
2016-01-28,44.04999923706055
2016-01-29,44.31999969482422
2016-02-01,43.650001525878906
2016-02-02,41.540000915527344
2016-02-03,43.09000015258789
2016-02-04,43.900001525878906
2016-02-05,43.470001220703125
2016-02-08,42.83000183105469
2016-02-09,41.400001525878906
2016-02-10,40.91999816894531
2016-02-11,40.619998931884766
2016-02-12,42.9900016784668
2016-02-16,42.63999938964844
2016-02-17,43.83000183105469
2016-02-18,44.029998779296875
2016-02-19,44.599998474121094
2016-02-22,45.41999816894531
2016-02-23,43.79999923706055
2016-02-24,43.93000030517578
2016-02-25,44.369998931884766
2016-02-26,44.709999084472656
2016-02-29,44.709999084472656
2016-03-01,45.560001373291016
2016-03-02,45.959999084472656
2016-03-03,46.41999816894531
2016-03-04,47.349998474121094
2016-03-07,47.22999954223633
2016-03-08,46.22999954223633
2016-03-09,46.540000915527344
2016-03-10,45.689998626708984
2016-03-11,47.599998474121094
2016-03-14,47.130001068115234
2016-03-15,46.31999969482422
2016-03-16,46.4900016784668
2016-03-17,47.5099983215332
2016-03-18,47.81999969482422
2016-03-21,46.720001220703125
2016-03-22,46.25
2016-03-23,45.529998779296875
2016-03-24,45.279998779296875
2016-03-28,45.099998474121094
2016-03-29,45.59000015258789
2016-03-30,46.279998779296875
2016-03-31,45.41999816894531
2016-04-01,44.20000076293945
2016-04-04,44.43000030517578
2016-04-05,43.84000015258789
2016-04-06,44.720001220703125
2016-04-07,44.13999938964844
2016-04-08,45.470001220703125
2016-04-11,45.599998474121094
2016-04-12,46.90999984741211
2016-04-13,47.91999816894531
2016-04-14,48.5099983215332
2016-04-15,47.91999816894531
2016-04-18,47.79999923706055
2016-04-19,49.11000061035156
2016-04-20,49.400001525878906
2016-04-21,49.15999984741211
2016-04-22,49.439998626708984
2016-04-25,49.16999816894531
2016-04-26,49.83000183105469
2016-04-27,51.0
2016-04-28,50.58000183105469
2016-04-29,50.75
2016-05-02,50.84000015258789
2016-05-03,49.22999954223633
2016-05-04,48.52000045776367
2016-05-05,48.52000045776367
2016-05-06,48.900001525878906
2016-05-09,47.97999954223633
2016-05-10,48.9900016784668
2016-05-11,48.77000045776367
2016-05-12,49.040000915527344
2016-05-13,48.13999938964844
2016-05-16,49.060001373291016
2016-05-17,48.869998931884766
2016-05-18,48.13999938964844
2016-05-19,47.77000045776367
2016-05-20,48.09000015258789
2016-05-23,47.58000183105469
2016-05-24,48.130001068115234
2016-05-25,49.20000076293945
2016-05-26,49.290000915527344
2016-05-27,49.0
2016-05-31,48.52000045776367
2016-06-01,47.4900016784668
2016-06-02,47.11000061035156
2016-06-03,47.52000045776367
2016-06-06,48.09000015258789
2016-06-07,49.4900016784668
2016-06-08,49.4900016784668
2016-06-09,48.709999084472656
2016-06-10,47.20000076293945
2016-06-13,46.459999084472656
2016-06-14,45.38999938964844
2016-06-15,45.459999084472656
2016-06-16,46.18000030517578
2016-06-17,47.040000915527344
2016-06-20,47.970001220703125
2016-06-21,48.56999969482422
2016-06-22,48.310001373291016
2016-06-23,49.91999816894531
2016-06-24,45.599998474121094
2016-06-27,44.810001373291016
2016-06-28,46.29999923706055
2016-06-29,47.689998626708984
2016-06-30,48.099998474121094
2016-07-01,48.7400016784668
2016-07-05,47.209999084472656
2016-07-06,46.90999984741211
2016-07-07,46.279998779296875
2016-07-08,47.15999984741211
2016-07-11,47.68000030517578
2016-07-12,48.619998931884766
2016-07-13,48.5099983215332
2016-07-14,49.189998626708984
2016-07-15,48.7400016784668
2016-07-18,48.31999969482422
2016-07-19,47.90999984741211
2016-07-20,47.869998931884766
2016-07-21,47.65999984741211
2016-07-22,47.45000076293945
2016-07-25,46.31999969482422
2016-07-26,46.75
2016-07-27,46.91999816894531
2016-07-28,47.36000061035156
2016-07-29,48.099998474121094
2016-08-01,46.630001068115234
2016-08-02,46.709999084472656
2016-08-03,46.7400016784668
2016-08-04,46.939998626708984
2016-08-05,47.58000183105469
2016-08-08,47.540000915527344
2016-08-09,47.95000076293945
2016-08-10,47.72999954223633
2016-08-11,48.29999923706055
2016-08-12,48.349998474121094
2016-08-15,48.599998474121094
2016-08-16,49.18000030517578
2016-08-17,49.349998474121094
2016-08-18,49.630001068115234
2016-08-19,49.02000045776367
2016-08-22,48.099998474121094
2016-08-23,48.22999954223633
2016-08-24,48.11000061035156
2016-08-25,48.040000915527344
2016-08-26,48.4900016784668
2016-08-29,48.29999923706055
2016-08-30,48.5
2016-08-31,47.75
2016-09-01,47.7599983215332
2016-09-02,48.95000076293945
2016-09-06,49.619998931884766
2016-09-07,49.95000076293945
2016-09-08,50.09000015258789
2016-09-09,48.7400016784668
2016-09-12,48.97999954223633
2016-09-13,47.43000030517578
2016-09-14,46.59000015258789
2016-09-15,46.849998474121094
2016-09-16,45.779998779296875
2016-09-19,46.40999984741211
2016-09-20,46.209999084472656
2016-09-21,47.13999938964844
2016-09-22,47.59000015258789
2016-09-23,46.529998779296875
2016-09-26,46.099998474121094
2016-09-27,45.90999984741211
2016-09-28,47.189998626708984
2016-09-29,47.63999938964844
2016-09-30,47.70000076293945
2016-10-03,47.56999969482422
2016-10-04,47.810001373291016
2016-10-05,48.25
2016-10-06,48.20000076293945
2016-10-07,47.880001068115234
2016-10-10,48.810001373291016
2016-10-11,48.029998779296875
2016-10-12,48.349998474121094
2016-10-13,48.119998931884766
2016-10-14,48.540000915527344
2016-10-17,48.099998474121094
2016-10-18,48.540000915527344
2016-10-19,48.34000015258789
2016-10-20,48.540000915527344
2016-10-21,48.279998779296875
2016-10-24,48.61000061035156
2016-10-25,48.27000045776367
2016-10-26,47.95000076293945
2016-10-27,48.380001068115234
2016-10-28,48.25
2016-10-31,47.7400016784668
2016-11-01,47.790000915527344
2016-11-02,46.61000061035156
2016-11-03,46.959999084472656
2016-11-04,46.630001068115234
2016-11-07,47.40999984741211
2016-11-08,47.52000045776367
2016-11-09,47.56999969482422
2016-11-10,47.290000915527344
2016-11-11,46.130001068115234
2016-11-14,45.59000015258789
2016-11-15,46.880001068115234
2016-11-16,46.130001068115234
2016-11-17,46.11000061035156
2016-11-18,45.810001373291016
2016-11-21,46.849998474121094
2016-11-22,47.09000015258789
2016-11-23,46.439998626708984
2016-11-25,46.61000061035156
2016-11-28,46.400001525878906
2016-11-29,46.90999984741211
2016-11-30,47.65999984741211
2016-12-01,47.75
2016-12-02,47.779998779296875
2016-12-05,48.16999816894531
2016-12-06,48.43000030517578
2016-12-07,49.130001068115234
2016-12-08,49.0
2016-12-09,49.15999984741211
2016-12-12,49.88999938964844
2016-12-13,50.529998779296875
2016-12-14,49.439998626708984
2016-12-15,49.689998626708984
2016-12-16,49.77000045776367
2016-12-19,48.849998474121094
2016-12-20,48.95000076293945
2016-12-21,49.529998779296875
2016-12-22,50.060001373291016
2016-12-23,50.209999084472656
2016-12-27,50.470001220703125
2016-12-28,50.279998779296875
2016-12-29,50.619998931884766
2016-12-30,50.970001220703125
2017-01-03,50.869998931884766
2017-01-04,51.119998931884766
2017-01-05,51.75
2017-01-06,51.150001525878906
2017-01-09,50.61000061035156
2017-01-10,50.619998931884766
2017-01-11,51.209999084472656
2017-01-12,51.810001373291016
2017-01-13,51.59000015258789
2017-01-17,51.5099983215332
2017-01-18,51.189998626708984
2017-01-19,50.65999984741211
2017-01-20,51.15999984741211
2017-01-23,50.90999984741211
2017-01-24,51.22999954223633
2017-01-25,51.47999954223633
2017-01-26,50.790000915527344
2017-01-27,50.400001525878906
2017-01-30,49.81999969482422
2017-01-31,50.560001373291016
2017-02-01,50.36000061035156
2017-02-02,50.279998779296875
2017-02-03,50.810001373291016
2017-02-06,50.380001068115234
2017-02-07,49.630001068115234
2017-02-08,49.9900016784668
2017-02-09,50.5099983215332
2017-02-10,50.900001525878906
2017-02-13,50.91999816894531
2017-02-14,50.709999084472656
2017-02-15,50.93000030517578
2017-02-16,50.88999938964844
2017-02-17,50.54999923706055
2017-02-21,51.90999984741211
2017-02-22,51.060001373291016
2017-02-23,51.15999984741211
2017-02-24,50.2599983215332
2017-02-27,50.130001068115234
2017-02-28,49.970001220703125
2017-03-01,50.349998474121094
2017-03-02,50.22999954223633
2017-03-03,50.93000030517578
2017-03-06,51.0
2017-03-07,50.119998931884766
2017-03-08,49.20000076293945
2017-03-09,49.779998779296875
2017-03-10,50.25
2017-03-13,50.040000915527344
2017-03-14,49.20000076293945
2017-03-15,49.63999938964844
2017-03-16,49.84000015258789
2017-03-17,49.959999084472656
2017-03-20,49.540000915527344
2017-03-21,49.77000045776367
2017-03-22,49.84000015258789
2017-03-23,49.7599983215332
2017-03-24,49.72999954223633
2017-03-27,49.970001220703125
2017-03-28,50.150001525878906
2017-03-29,50.099998474121094
2017-03-30,50.060001373291016
2017-03-31,50.41999816894531
2017-04-03,50.4900016784668
2017-04-04,51.08000183105469
2017-04-05,50.84000015258789
2017-04-06,51.869998931884766
2017-04-07,51.880001068115234
2017-04-10,51.59000015258789
2017-04-11,51.86000061035156
2017-04-12,51.68000030517578
2017-04-13,50.529998779296875
2017-04-17,50.84000015258789
2017-04-18,50.369998931884766
2017-04-19,49.810001373291016
2017-04-20,50.27000045776367
2017-04-21,49.939998626708984
2017-04-24,51.810001373291016
2017-04-25,52.22999954223633
2017-04-26,51.459999084472656
2017-04-27,51.61000061035156
2017-04-28,51.16999816894531
2017-05-01,51.11000061035156
2017-05-02,50.939998626708984
2017-05-03,50.900001525878906
2017-05-04,51.4900016784668
2017-05-05,52.83000183105469
2017-05-08,52.439998626708984
2017-05-09,51.83000183105469
2017-05-10,52.209999084472656
2017-05-11,51.869998931884766
2017-05-12,52.220001220703125
2017-05-15,52.79999923706055
2017-05-16,53.959999084472656
2017-05-17,53.36000061035156
2017-05-18,53.5099983215332
2017-05-19,54.29999923706055
2017-05-22,54.31999969482422
2017-05-23,53.86000061035156
2017-05-24,53.63999938964844
2017-05-25,52.869998931884766
2017-05-26,53.0
2017-05-30,52.81999969482422
2017-05-31,52.29999923706055
2017-06-01,52.099998474121094
2017-06-02,52.209999084472656
2017-06-05,51.7599983215332
2017-06-06,51.93000030517578
2017-06-07,51.16999816894531
2017-06-08,51.119998931884766
2017-06-09,51.369998931884766
2017-06-12,51.13999938964844
2017-06-13,51.40999984741211
2017-06-14,50.40999984741211
2017-06-15,49.54999923706055
2017-06-16,50.279998779296875
2017-06-19,50.27000045776367
2017-06-20,49.7400016784668
2017-06-21,49.459999084472656
2017-06-22,49.33000183105469
2017-06-23,49.20000076293945
2017-06-26,49.15999984741211
2017-06-27,50.060001373291016
2017-06-28,50.380001068115234
2017-06-29,49.86000061035156
2017-06-30,49.59000015258789
2017-07-03,50.099998474121094
2017-07-05,48.93000030517578
2017-07-06,48.880001068115234
2017-07-07,48.45000076293945
2017-07-10,48.65999984741211
2017-07-11,49.02000045776367
2017-07-12,49.060001373291016
2017-07-13,49.22999954223633
2017-07-14,49.65999984741211
2017-07-17,49.4900016784668
2017-07-18,49.68000030517578
2017-07-19,50.130001068115234
2017-07-20,50.349998474121094
2017-07-21,49.619998931884766
2017-07-24,49.61000061035156
2017-07-25,49.81999969482422
2017-07-26,50.38999938964844
2017-07-27,50.439998626708984
2017-07-28,50.61000061035156
2017-07-31,50.66999816894531
2017-08-01,51.220001220703125
2017-08-02,51.59000015258789
2017-08-03,51.45000076293945
2017-08-04,51.91999816894531
2017-08-07,51.720001220703125
2017-08-08,51.189998626708984
2017-08-09,51.310001373291016
2017-08-10,50.869998931884766
2017-08-11,50.400001525878906
2017-08-14,50.18000030517578
2017-08-15,50.2599983215332
2017-08-16,50.400001525878906
2017-08-17,49.880001068115234
2017-08-18,50.4900016784668
2017-08-21,50.349998474121094
2017-08-22,51.060001373291016
2017-08-23,51.630001068115234
2017-08-24,51.369998931884766
2017-08-25,51.650001525878906
2017-08-28,51.790000915527344
2017-08-29,51.83000183105469
2017-08-30,51.459999084472656
2017-08-31,52.040000915527344
2017-09-01,52.040000915527344
2017-09-05,52.189998626708984
2017-09-06,52.77000045776367
2017-09-07,53.459999084472656
2017-09-08,52.81999969482422
2017-09-11,53.119998931884766
2017-09-12,53.400001525878906
2017-09-13,53.290000915527344
2017-09-14,53.400001525878906
2017-09-15,53.86000061035156
2017-09-18,53.810001373291016
2017-09-19,54.029998779296875
2017-09-20,54.63999938964844
2017-09-21,53.90999984741211
2017-09-22,54.02000045776367
2017-09-25,54.189998626708984
2017-09-26,53.290000915527344
2017-09-27,53.2599983215332
2017-09-28,53.41999816894531
2017-09-29,53.52000045776367
2017-10-02,53.400001525878906
2017-10-03,53.86000061035156
2017-10-04,53.310001373291016
2017-10-05,53.5
2017-10-06,53.439998626708984
2017-10-09,53.36000061035156
2017-10-10,53.90999984741211
2017-10-11,54.63999938964844
2017-10-12,54.27000045776367
2017-10-13,53.970001220703125
2017-10-16,54.47999954223633
2017-10-17,53.959999084472656
2017-10-18,54.029998779296875
2017-10-19,54.20000076293945
2017-10-20,54.15999984741211
2017-10-23,54.06999969482422
2017-10-24,54.61000061035156
2017-10-25,54.33000183105469
2017-10-26,54.279998779296875
2017-10-27,54.779998779296875
2017-10-30,55.5099983215332
2017-10-31,55.720001220703125
2017-11-01,56.220001220703125
2017-11-02,56.56999969482422
2017-11-03,56.33000183105469
2017-11-06,56.959999084472656
2017-11-07,56.84000015258789
2017-11-08,56.709999084472656
2017-11-09,56.540000915527344
2017-11-10,56.16999816894531
2017-11-13,55.54999923706055
2017-11-14,55.209999084472656
2017-11-15,54.70000076293945
2017-11-16,54.540000915527344
2017-11-17,54.779998779296875
2017-11-20,54.66999816894531
2017-11-21,54.93000030517578
2017-11-22,56.11000061035156
2017-11-24,56.43000030517578
2017-11-27,56.369998931884766
2017-11-28,56.61000061035156
2017-11-29,56.7400016784668
2017-11-30,56.54999923706055
2017-12-01,56.58000183105469
2017-12-04,56.349998474121094
2017-12-05,56.220001220703125
2017-12-06,55.849998474121094
2017-12-07,55.7400016784668
2017-12-08,55.68000030517578
2017-12-11,55.66999816894531
2017-12-12,56.029998779296875
2017-12-13,56.060001373291016
2017-12-14,55.869998931884766
2017-12-15,54.369998931884766
2017-12-18,54.86000061035156
2017-12-19,54.56999969482422
2017-12-20,55.13999938964844
2017-12-21,55.54999923706055
2017-12-22,55.13999938964844
2017-12-26,55.43000030517578
2017-12-27,55.27000045776367
2017-12-28,55.540000915527344
2017-12-29,55.279998779296875
2018-01-02,55.869998931884766
2018-01-03,56.439998626708984
2018-01-04,57.40999984741211
2018-01-05,57.77000045776367
2018-01-08,57.779998779296875
2018-01-09,57.70000076293945
2018-01-10,57.540000915527344
2018-01-11,57.880001068115234
2018-01-12,59.33000183105469
2018-01-16,58.58000183105469
2018-01-17,58.65999984741211
2018-01-18,58.11000061035156
2018-01-19,57.95000076293945
2018-01-22,58.86000061035156
2018-01-23,58.470001220703125
2018-01-24,59.11000061035156
2018-01-25,59.099998474121094
2018-01-26,59.04999923706055
2018-01-29,58.310001373291016
2018-01-30,57.66999816894531
2018-01-31,58.060001373291016
2018-02-01,59.220001220703125
2018-02-02,57.279998779296875
2018-02-05,54.18000030517578
2018-02-06,55.720001220703125
2018-02-07,54.709999084472656
2018-02-08,54.619998931884766
2018-02-09,55.0
2018-02-12,55.720001220703125
2018-02-13,56.040000915527344
2018-02-14,57.130001068115234
2018-02-15,56.84000015258789
2018-02-16,57.130001068115234
2018-02-20,57.029998779296875
2018-02-21,56.63999938964844
2018-02-22,57.529998779296875
2018-02-23,58.380001068115234
2018-02-26,58.439998626708984
2018-02-27,57.459999084472656
2018-02-28,56.689998626708984
2018-03-01,56.529998779296875
2018-03-02,56.540000915527344
2018-03-05,56.83000183105469
2018-03-06,56.9900016784668
2018-03-07,57.150001525878906
2018-03-08,57.189998626708984
2018-03-09,57.2400016784668
2018-03-12,57.470001220703125
2018-03-13,57.65999984741211
2018-03-14,58.209999084472656
2018-03-15,57.22999954223633
2018-03-16,57.779998779296875
2018-03-19,57.02000045776367
2018-03-20,56.79999923706055
2018-03-21,57.33000183105469
2018-03-22,56.58000183105469
2018-03-23,56.279998779296875
2018-03-26,57.599998474121094
