Date,MC.PA_Close
2016-02-19,154.5
2016-02-22,155.64999389648438
2016-02-23,152.0
2016-02-24,148.5
2016-02-25,150.35000610351562
2016-02-26,153.1999969482422
2016-02-29,153.8000030517578
2016-03-01,154.6999969482422
2016-03-02,155.0
2016-03-03,153.6999969482422
2016-03-04,153.35000610351562
2016-03-07,154.64999389648438
2016-03-08,154.8000030517578
2016-03-09,155.5500030517578
2016-03-10,154.35000610351562
2016-03-11,157.4499969482422
2016-03-14,159.5
2016-03-15,155.85000610351562
2016-03-16,155.0500030517578
2016-03-17,151.64999389648438
2016-03-18,152.35000610351562
2016-03-21,150.5500030517578
2016-03-22,148.75
2016-03-23,150.14999389648438
2016-03-24,147.1999969482422
2016-03-29,150.8000030517578
2016-03-30,154.5
2016-03-31,150.5
2016-04-01,148.8000030517578
2016-04-04,149.1999969482422
2016-04-05,145.35000610351562
2016-04-06,146.10000610351562
2016-04-07,145.14999389648438
2016-04-08,145.64999389648438
2016-04-11,146.0500030517578
2016-04-12,148.3000030517578
2016-04-13,154.5500030517578
2016-04-14,153.5
2016-04-15,152.39999389648438
2016-04-18,152.25
2016-04-19,153.4499969482422
2016-04-20,154.5
2016-04-21,152.10000610351562
2016-04-22,149.75
2016-04-25,148.8000030517578
2016-04-26,147.5500030517578
2016-04-27,147.1999969482422
2016-04-28,149.39999389648438
2016-04-29,145.10000610351562
2016-05-02,147.25
2016-05-03,144.6999969482422
2016-05-04,143.64999389648438
2016-05-05,144.39999389648438
2016-05-06,143.6999969482422
2016-05-09,145.5500030517578
2016-05-10,148.85000610351562
2016-05-11,146.4499969482422
2016-05-12,144.75
2016-05-13,145.35000610351562
2016-05-16,145.0500030517578
2016-05-17,143.9499969482422
2016-05-18,144.8000030517578
2016-05-19,142.1999969482422
2016-05-20,144.1999969482422
2016-05-23,142.39999389648438
2016-05-24,144.6999969482422
2016-05-25,143.5
2016-05-26,143.8000030517578
2016-05-27,145.0500030517578
2016-05-30,145.39999389648438
2016-05-31,144.0500030517578
2016-06-01,144.39999389648438
2016-06-02,145.35000610351562
2016-06-03,145.25
2016-06-06,145.25
2016-06-07,149.39999389648438
2016-06-08,147.5500030517578
2016-06-09,145.75
2016-06-10,142.6999969482422
2016-06-13,140.5
2016-06-14,137.10000610351562
2016-06-15,139.1999969482422
2016-06-16,137.60000610351562
2016-06-17,137.5
2016-06-20,143.89999389648438
2016-06-21,143.1999969482422
2016-06-22,142.75
2016-06-23,144.60000610351562
2016-06-24,135.14999389648438
2016-06-27,131.39999389648438
2016-06-28,134.64999389648438
2016-06-29,135.75
2016-06-30,136.0
2016-07-01,136.14999389648438
2016-07-04,136.89999389648438
2016-07-05,134.5500030517578
2016-07-06,132.5
2016-07-07,133.3000030517578
2016-07-08,134.39999389648438
2016-07-11,137.5
2016-07-12,139.6999969482422
2016-07-13,139.25
2016-07-14,141.0
2016-07-15,140.0
2016-07-18,140.35000610351562
2016-07-19,139.35000610351562
2016-07-20,142.14999389648438
2016-07-21,142.5
2016-07-22,142.3000030517578
2016-07-25,144.4499969482422
2016-07-26,143.6999969482422
2016-07-27,154.4499969482422
2016-07-28,153.35000610351562
2016-07-29,153.39999389648438
2016-08-01,152.89999389648438
2016-08-02,149.5
2016-08-03,149.85000610351562
2016-08-04,149.85000610351562
2016-08-05,153.39999389648438
2016-08-08,152.0
2016-08-09,153.60000610351562
2016-08-10,153.0500030517578
2016-08-11,156.1999969482422
2016-08-12,158.60000610351562
2016-08-15,158.6999969482422
2016-08-16,157.14999389648438
2016-08-17,156.0500030517578
2016-08-18,157.39999389648438
2016-08-19,157.0500030517578
2016-08-22,156.14999389648438
2016-08-23,156.89999389648438
2016-08-24,157.3000030517578
2016-08-25,155.60000610351562
2016-08-26,155.89999389648438
2016-08-29,155.5
2016-08-30,154.75
2016-08-31,151.6999969482422
2016-09-01,152.60000610351562
2016-09-02,156.1999969482422
2016-09-05,155.4499969482422
2016-09-06,156.14999389648438
2016-09-07,156.4499969482422
2016-09-08,154.10000610351562
2016-09-09,152.1999969482422
2016-09-12,152.0
2016-09-13,150.8000030517578
2016-09-14,147.39999389648438
2016-09-15,147.64999389648438
2016-09-16,146.64999389648438
2016-09-19,149.0500030517578
2016-09-20,150.0500030517578
2016-09-21,150.1999969482422
2016-09-22,154.1999969482422
2016-09-23,153.75
2016-09-26,151.75
2016-09-27,151.85000610351562
2016-09-28,152.39999389648438
2016-09-29,150.6999969482422
2016-09-30,151.8000030517578
2016-10-03,152.0
2016-10-04,156.60000610351562
2016-10-05,156.25
2016-10-06,155.0
2016-10-07,155.39999389648438
2016-10-10,157.0500030517578
2016-10-11,164.10000610351562
2016-10-12,164.35000610351562
2016-10-13,163.0
2016-10-14,166.8000030517578
2016-10-17,165.39999389648438
2016-10-18,166.3000030517578
2016-10-19,167.35000610351562
2016-10-20,168.10000610351562
2016-10-21,167.14999389648438
2016-10-24,168.0
2016-10-25,166.89999389648438
2016-10-26,168.0500030517578
2016-10-27,168.0
2016-10-28,167.9499969482422
2016-10-31,165.5500030517578
2016-11-01,165.14999389648438
2016-11-02,162.75
2016-11-03,162.89999389648438
2016-11-04,161.6999969482422
2016-11-07,164.25
2016-11-08,166.14999389648438
2016-11-09,165.60000610351562
2016-11-10,162.5500030517578
2016-11-11,162.0
2016-11-14,162.6999969482422
2016-11-15,165.8000030517578
2016-11-16,162.5
2016-11-17,165.5500030517578
2016-11-18,165.25
2016-11-21,168.3000030517578
2016-11-22,168.10000610351562
2016-11-23,167.25
2016-11-24,168.25
2016-11-25,169.0
2016-11-28,167.5
2016-11-29,170.75
2016-11-30,171.6999969482422
2016-12-01,170.5500030517578
2016-12-02,169.14999389648438
2016-12-05,171.10000610351562
2016-12-06,173.10000610351562
2016-12-07,175.6999969482422
2016-12-08,176.5500030517578
2016-12-09,176.10000610351562
2016-12-12,176.14999389648438
2016-12-13,177.89999389648438
2016-12-14,176.5
2016-12-15,177.75
2016-12-16,179.1999969482422
2016-12-19,179.1999969482422
2016-12-20,179.0
2016-12-21,179.60000610351562
2016-12-22,179.75
2016-12-23,179.3000030517578
2016-12-27,179.9499969482422
2016-12-28,180.8500061035156
2016-12-29,179.39999389648438
2016-12-30,181.3999938964844
2017-01-02,181.8000030517578
2017-01-03,179.6999969482422
2017-01-04,178.10000610351562
2017-01-05,176.9499969482422
2017-01-06,179.25
2017-01-09,180.9499969482422
2017-01-10,181.1000061035156
2017-01-11,183.25
2017-01-12,186.5500030517578
2017-01-13,188.9499969482422
2017-01-16,187.5500030517578
2017-01-17,186.8500061035156
2017-01-18,188.1000061035156
2017-01-19,190.0
2017-01-20,190.9499969482422
2017-01-23,190.3500061035156
2017-01-24,189.0500030517578
2017-01-25,191.3999938964844
2017-01-26,190.4499969482422
2017-01-27,186.8500061035156
2017-01-30,184.3500061035156
2017-01-31,186.6000061035156
2017-02-01,188.0
2017-02-02,187.5
2017-02-03,188.9499969482422
2017-02-06,185.1499938964844
2017-02-07,184.4499969482422
2017-02-08,182.3500061035156
2017-02-09,185.5
2017-02-10,185.1000061035156
2017-02-13,189.8000030517578
2017-02-14,190.1499938964844
2017-02-15,188.6999969482422
2017-02-16,189.6999969482422
2017-02-17,186.8500061035156
2017-02-20,188.1000061035156
2017-02-21,190.0
2017-02-22,192.5
2017-02-23,192.1999969482422
2017-02-24,190.6999969482422
2017-02-27,189.8500061035156
2017-02-28,189.4499969482422
2017-03-01,195.3000030517578
2017-03-02,194.1000061035156
2017-03-03,194.3500061035156
2017-03-06,193.75
2017-03-07,193.75
2017-03-08,194.8000030517578
2017-03-09,195.6499938964844
2017-03-10,196.3999938964844
2017-03-13,198.25
2017-03-14,198.3500061035156
2017-03-15,197.8000030517578
2017-03-16,198.75
2017-03-17,201.5
2017-03-20,200.0
2017-03-21,198.6999969482422
2017-03-22,199.6000061035156
2017-03-23,201.9499969482422
2017-03-24,201.1000061035156
2017-03-27,201.5500030517578
2017-03-28,201.4499969482422
2017-03-29,202.6000061035156
2017-03-30,202.8999938964844
2017-03-31,205.8500061035156
2017-04-03,204.0500030517578
2017-04-04,206.1999969482422
2017-04-05,204.75
2017-04-06,207.25
2017-04-07,209.25
2017-04-10,207.4499969482422
2017-04-11,208.6000061035156
2017-04-12,208.8500061035156
2017-04-13,208.6000061035156
2017-04-18,206.6000061035156
2017-04-19,204.8000030517578
2017-04-20,207.3999938964844
2017-04-21,206.8999938964844
2017-04-24,214.6999969482422
2017-04-25,223.1499938964844
2017-04-26,224.8500061035156
2017-04-27,225.8999938964844
2017-04-28,226.5
2017-05-02,228.0500030517578
2017-05-03,230.8500061035156
2017-05-04,234.3999938964844
2017-05-05,238.1000061035156
2017-05-08,233.6499938964844
2017-05-09,233.6499938964844
2017-05-10,232.3500061035156
2017-05-11,233.3000030517578
2017-05-12,231.5
2017-05-15,231.1999969482422
2017-05-16,232.1000061035156
2017-05-17,228.0
2017-05-18,229.0
2017-05-19,229.1000061035156
2017-05-22,228.25
2017-05-23,227.3000030517578
2017-05-24,227.1000061035156
2017-05-25,229.1999969482422
2017-05-26,227.3999938964844
2017-05-29,227.0
2017-05-30,226.6999969482422
2017-05-31,227.1499938964844
2017-06-01,229.0
2017-06-02,231.4499969482422
2017-06-05,230.25
2017-06-06,226.25
2017-06-07,228.0500030517578
2017-06-08,227.0
2017-06-09,227.8999938964844
2017-06-12,224.1000061035156
2017-06-13,227.6499938964844
2017-06-14,227.8999938964844
2017-06-15,226.3999938964844
2017-06-16,230.6999969482422
2017-06-19,232.8000030517578
2017-06-20,232.3999938964844
2017-06-21,231.8999938964844
2017-06-22,231.8500061035156
2017-06-23,231.6499938964844
2017-06-26,230.8500061035156
2017-06-27,229.8000030517578
2017-06-28,226.6499938964844
2017-06-29,218.25
2017-06-30,218.3000030517578
2017-07-03,220.9499969482422
2017-07-04,220.0500030517578
2017-07-05,221.8000030517578
2017-07-06,219.1999969482422
2017-07-07,216.3999938964844
2017-07-10,216.8000030517578
2017-07-11,214.5
2017-07-12,216.3500061035156
2017-07-13,216.3999938964844
2017-07-14,219.75
2017-07-17,222.3500061035156
2017-07-18,219.0
2017-07-19,222.25
2017-07-20,222.3000030517578
2017-07-21,219.25
2017-07-24,219.1499938964844
2017-07-25,218.8500061035156
2017-07-26,218.0
2017-07-27,216.0500030517578
2017-07-28,213.1499938964844
2017-07-31,212.6999969482422
2017-08-01,215.8999938964844
2017-08-02,215.0500030517578
2017-08-03,219.0
2017-08-04,221.8999938964844
2017-08-07,222.5
2017-08-08,222.75
2017-08-09,217.1499938964844
2017-08-10,215.1499938964844
2017-08-11,214.4499969482422
2017-08-14,216.6000061035156
2017-08-15,217.0500030517578
2017-08-16,219.1000061035156
2017-08-17,219.6000061035156
2017-08-18,217.6999969482422
2017-08-21,217.0
2017-08-22,218.9499969482422
2017-08-23,216.9499969482422
2017-08-24,218.0
2017-08-25,217.0
2017-08-28,215.8500061035156
2017-08-29,216.1999969482422
2017-08-30,218.8500061035156
2017-08-31,220.25
2017-09-01,221.75
2017-09-04,220.9499969482422
2017-09-05,217.8000030517578
2017-09-06,217.8999938964844
2017-09-07,220.0
2017-09-08,219.9499969482422
2017-09-11,225.3000030517578
2017-09-12,228.1499938964844
2017-09-13,230.25
2017-09-14,229.5500030517578
2017-09-15,230.0
2017-09-18,229.25
2017-09-19,229.3000030517578
2017-09-20,230.0
2017-09-21,229.8500061035156
2017-09-22,230.3999938964844
2017-09-25,230.75
2017-09-26,231.3500061035156
2017-09-27,230.8500061035156
2017-09-28,230.8000030517578
2017-09-29,233.4499969482422
2017-10-02,233.25
2017-10-03,234.8999938964844
2017-10-04,234.8500061035156
2017-10-05,234.1999969482422
2017-10-06,230.3999938964844
2017-10-09,232.1999969482422
2017-10-10,237.3999938964844
2017-10-11,239.3999938964844
2017-10-12,241.0
2017-10-13,241.8000030517578
2017-10-16,240.4499969482422
2017-10-17,239.3000030517578
2017-10-18,240.8999938964844
2017-10-19,239.9499969482422
2017-10-20,237.6499938964844
2017-10-23,241.0500030517578
2017-10-24,240.8000030517578
2017-10-25,243.9499969482422
2017-10-26,248.9499969482422
2017-10-27,253.9499969482422
2017-10-30,254.9499969482422
2017-10-31,256.1000061035156
2017-11-01,255.25
2017-11-02,254.9499969482422
2017-11-03,258.1499938964844
2017-11-06,259.54998779296875
2017-11-07,256.6000061035156
2017-11-08,254.6499938964844
2017-11-09,249.8999938964844
2017-11-10,248.5
2017-11-13,245.9499969482422
2017-11-14,245.9499969482422
2017-11-15,244.8000030517578
2017-11-16,246.9499969482422
2017-11-17,246.6000061035156
2017-11-20,249.25
2017-11-21,251.6999969482422
2017-11-22,247.0500030517578
2017-11-23,248.8000030517578
2017-11-24,249.6000061035156
2017-11-27,247.5
2017-11-28,246.9499969482422
2017-11-29,245.1000061035156
2017-11-30,244.5
2017-12-01,243.3000030517578
2017-12-04,246.9499969482422
2017-12-05,245.8999938964844
2017-12-06,248.6999969482422
2017-12-07,246.8999938964844
2017-12-08,247.3999938964844
2017-12-11,246.1999969482422
2017-12-12,246.4499969482422
2017-12-13,247.0
2017-12-14,244.3500061035156
2017-12-15,245.1499938964844
2017-12-18,254.0500030517578
2017-12-19,252.6000061035156
2017-12-20,250.4499969482422
2017-12-21,252.4499969482422
2017-12-22,249.5
2017-12-27,251.3500061035156
2017-12-28,247.8000030517578
2017-12-29,245.3999938964844
2018-01-02,241.3000030517578
2018-01-03,242.75
2018-01-04,245.6000061035156
2018-01-05,249.5
2018-01-08,245.5
2018-01-09,246.1000061035156
2018-01-10,242.0
2018-01-11,239.0
2018-01-12,242.1499938964844
2018-01-15,242.75
2018-01-16,243.0
2018-01-17,242.3500061035156
2018-01-18,238.75
2018-01-19,240.9499969482422
2018-01-22,243.0
2018-01-23,244.6000061035156
2018-01-24,241.1999969482422
2018-01-25,240.1499938964844
2018-01-26,251.8999938964844
2018-01-29,252.6000061035156
2018-01-30,251.4499969482422
2018-01-31,252.6000061035156
2018-02-01,252.1499938964844
2018-02-02,247.8999938964844
2018-02-05,242.4499969482422
2018-02-06,236.1499938964844
2018-02-07,245.0
2018-02-08,237.4499969482422
2018-02-09,234.8999938964844
2018-02-12,241.8500061035156
2018-02-13,237.3500061035156
2018-02-14,240.8999938964844
2018-02-15,244.3000030517578
2018-02-16,248.5
2018-02-19,245.1999969482422
2018-02-20,245.1000061035156
2018-02-21,246.6999969482422
2018-02-22,245.0500030517578
2018-02-23,246.75
2018-02-26,249.3000030517578
2018-02-27,246.9499969482422
2018-02-28,246.5
2018-03-01,244.1000061035156
2018-03-02,238.75
2018-03-05,240.75
2018-03-06,241.3500061035156
2018-03-07,241.1999969482422
2018-03-08,245.6000061035156
2018-03-09,245.9499969482422
2018-03-12,246.8000030517578
2018-03-13,243.5
2018-03-14,242.8999938964844
2018-03-15,247.3500061035156
2018-03-16,247.5
2018-03-19,246.0
2018-03-20,251.5500030517578
2018-03-21,252.6499938964844
2018-03-22,249.3000030517578
2018-03-23,242.8999938964844
2018-03-26,243.8000030517578
2018-03-27,245.1999969482422
2018-03-28,243.8999938964844
2018-03-29,250.1999969482422
2018-04-03,256.0
2018-04-04,255.8500061035156
2018-04-05,264.5
2018-04-06,262.6000061035156
2018-04-09,262.25
2018-04-10,275.1499938964844
2018-04-11,278.25
2018-04-12,281.0
2018-04-13,281.8500061035156
2018-04-16,282.70001220703125
2018-04-17,279.25
2018-04-18,282.79998779296875
2018-04-19,277.20001220703125
2018-04-20,279.25
2018-04-23,281.04998779296875
2018-04-24,281.75
2018-04-25,280.6499938964844
2018-04-26,281.1000061035156
2018-04-27,284.3999938964844
2018-04-30,289.29998779296875
2018-05-02,292.75
2018-05-03,291.25
2018-05-04,291.79998779296875
2018-05-07,290.95001220703125
2018-05-08,291.6499938964844
2018-05-09,292.04998779296875
2018-05-10,292.3500061035156
2018-05-11,293.6000061035156
2018-05-14,294.75
2018-05-15,298.45001220703125
2018-05-16,307.0
2018-05-17,308.6000061035156
2018-05-18,309.0
2018-05-21,311.70001220703125
2018-05-22,309.0
