Date,DTE_Close
2014-12-01,69.39574432373047
2014-12-02,70.01702117919922
2014-12-03,70.17021179199219
2014-12-04,70.34042358398438
2014-12-05,69.7872314453125
2014-12-08,70.37446594238281
2014-12-09,70.90213012695312
2014-12-10,69.77021026611328
2014-12-11,70.40850830078125
2014-12-12,69.69361877441406
2014-12-15,69.39574432373047
2014-12-16,69.84680938720703
2014-12-17,71.27659606933594
2014-12-18,72.74893951416016
2014-12-19,72.97872161865234
2014-12-22,73.38723754882812
2014-12-23,73.5404281616211
2014-12-24,74.8425521850586
2014-12-26,76.01702117919922
2014-12-29,76.74893951416016
2014-12-30,74.86808776855469
2014-12-31,73.50638580322266
2015-01-02,74.05106353759766
2015-01-05,73.3276596069336
2015-01-06,73.2170181274414
2015-01-07,74.0851058959961
2015-01-08,74.42552947998047
2015-01-09,73.8723373413086
2015-01-12,73.8127670288086
2015-01-13,74.22978973388672
2015-01-14,75.02978515625
2015-01-15,75.71914672851562
2015-01-16,76.56169891357422
2015-01-20,76.66383361816406
2015-01-21,77.33616638183594
2015-01-22,77.19149017333984
2015-01-23,77.65106201171875
2015-01-26,77.38723754882812
2015-01-27,77.7021255493164
2015-01-28,76.79148864746094
2015-01-29,77.90637969970703
2015-01-30,76.30638122558594
2015-02-02,77.00425720214844
2015-02-03,76.62127685546875
2015-02-04,75.42127990722656
2015-02-05,76.22978973388672
2015-02-06,72.55319213867188
2015-02-09,72.26383209228516
2015-02-10,73.7872314453125
2015-02-11,72.0851058959961
2015-02-12,71.48085021972656
2015-02-13,69.41276550292969
2015-02-17,69.71063995361328
2015-02-18,71.9148941040039
2015-02-19,70.97872161865234
2015-02-20,70.80850982666016
2015-02-23,71.40425872802734
2015-02-24,71.65957641601562
2015-02-25,70.43404388427734
2015-02-26,69.75318908691406
2015-02-27,69.8127670288086
2015-03-02,68.4595718383789
2015-03-03,68.69786834716797
2015-03-04,68.57872009277344
2015-03-05,69.0553207397461
2015-03-06,66.73191833496094
2015-03-09,66.7829818725586
2015-03-10,67.04680633544922
2015-03-11,66.51063537597656
2015-03-12,66.76596069335938
2015-03-13,66.14468383789062
2015-03-16,67.20851135253906
2015-03-17,66.91063690185547
2015-03-18,68.25531768798828
2015-03-19,67.7276611328125
2015-03-20,69.42127990722656
2015-03-23,69.26808166503906
2015-03-24,68.40850830078125
2015-03-25,67.69361877441406
2015-03-26,67.61701965332031
2015-03-27,68.22127532958984
2015-03-30,68.70638275146484
2015-03-31,68.6723403930664
2015-04-01,69.25957489013672
2015-04-02,69.85531616210938
2015-04-06,70.96170043945312
2015-04-07,69.9148941040039
2015-04-08,69.62553405761719
2015-04-09,69.26808166503906
2015-04-10,69.55744934082031
2015-04-13,68.97872161865234
2015-04-14,69.29361724853516
2015-04-15,69.34468078613281
2015-04-16,68.8851089477539
2015-04-17,68.68085479736328
2015-04-20,69.8127670288086
2015-04-21,69.08084869384766
2015-04-22,69.71914672851562
2015-04-23,70.485107421875
2015-04-24,70.47659301757812
2015-04-27,69.33616638183594
2015-04-28,69.67659759521484
2015-04-29,69.18297576904297
2015-04-30,67.77021026611328
2015-05-01,68.15319061279297
2015-05-04,68.60425567626953
2015-05-05,66.97021484375
2015-05-06,66.34042358398438
2015-05-07,66.71489715576172
2015-05-08,67.41276550292969
2015-05-11,67.04680633544922
2015-05-12,66.60425567626953
2015-05-13,65.69361877441406
2015-05-14,66.4595718383789
2015-05-15,67.35318756103516
2015-05-18,67.85531616210938
2015-05-19,67.68510437011719
2015-05-20,67.84680938720703
2015-05-21,67.79574584960938
2015-05-22,67.75318908691406
2015-05-26,67.3702163696289
2015-05-27,67.40425872802734
2015-05-28,67.68510437011719
2015-05-29,67.4297866821289
2015-06-01,67.455322265625
2015-06-02,66.24681091308594
2015-06-03,65.25106048583984
2015-06-04,65.25957489013672
2015-06-05,63.77872467041016
2015-06-08,63.429786682128906
2015-06-09,63.4212760925293
2015-06-10,63.85531997680664
2015-06-11,63.66808319091797
2015-06-12,63.04681015014648
2015-06-15,62.79148864746094
2015-06-16,63.0638313293457
2015-06-17,63.812767028808594
2015-06-18,64.72340393066406
2015-06-19,64.41702270507812
2015-06-22,64.16170501708984
2015-06-23,63.28510665893555
2015-06-24,62.8510627746582
2015-06-25,62.88510513305664
2015-06-26,63.795745849609375
2015-06-29,63.52340316772461
2015-06-30,63.52340316772461
2015-07-01,64.03404235839844
2015-07-02,64.86808776855469
2015-07-06,65.08084869384766
2015-07-07,66.85957336425781
2015-07-08,66.34893798828125
2015-07-09,65.41276550292969
2015-07-10,65.96595764160156
2015-07-13,65.75318908691406
2015-07-14,65.61701965332031
2015-07-15,65.95744323730469
2015-07-16,66.8425521850586
2015-07-17,65.96595764160156
2015-07-20,65.88085174560547
2015-07-21,65.2425537109375
2015-07-22,65.65106201171875
2015-07-23,64.82553100585938
2015-07-24,65.83829498291016
2015-07-27,66.96170043945312
2015-07-28,66.91063690185547
2015-07-29,67.49787139892578
2015-07-30,67.7021255493164
2015-07-31,68.47659301757812
2015-08-03,68.39148712158203
2015-08-04,67.31063842773438
2015-08-05,67.41276550292969
2015-08-06,67.99148559570312
2015-08-07,69.12340545654297
2015-08-10,68.6297836303711
2015-08-11,69.07234191894531
2015-08-12,70.65531921386719
2015-08-13,70.7574462890625
2015-08-14,71.19149017333984
2015-08-17,71.59149169921875
2015-08-18,71.14893341064453
2015-08-19,71.8127670288086
2015-08-20,71.71914672851562
2015-08-21,70.76596069335938
2015-08-24,67.42127990722656
2015-08-25,65.1574478149414
2015-08-26,66.2723388671875
2015-08-27,67.20851135253906
2015-08-28,67.08936309814453
2015-08-31,66.43404388427734
2015-09-01,64.7829818725586
2015-09-02,64.68936157226562
2015-09-03,65.00425720214844
2015-09-04,63.83829879760742
2015-09-08,64.91915130615234
2015-09-09,63.95744705200195
2015-09-10,63.88936233520508
2015-09-11,64.6297836303711
2015-09-14,64.57872009277344
2015-09-15,65.10638427734375
2015-09-16,66.06808471679688
2015-09-17,66.51063537597656
2015-09-18,66.2127685546875
2015-09-21,66.36595916748047
2015-09-22,65.76170349121094
2015-09-23,66.66383361816406
2015-09-24,67.02978515625
2015-09-25,67.46382904052734
2015-09-28,67.03829956054688
2015-09-29,66.57872009277344
2015-09-30,68.4000015258789
2015-10-01,67.54893493652344
2015-10-02,68.59574127197266
2015-10-05,69.03829956054688
2015-10-06,68.69786834716797
2015-10-07,68.39148712158203
2015-10-08,69.25106048583984
2015-10-09,69.0553207397461
2015-10-12,69.44680786132812
2015-10-13,69.23403930664062
2015-10-14,69.58297729492188
2015-10-15,70.85957336425781
2015-10-16,70.93617248535156
2015-10-19,71.18297576904297
2015-10-20,71.33616638183594
2015-10-21,71.30213165283203
2015-10-22,72.22978973388672
2015-10-23,70.91915130615234
2015-10-26,71.06382751464844
2015-10-27,71.0553207397461
2015-10-28,69.93191528320312
2015-10-29,69.06382751464844
2015-10-30,69.43830108642578
2015-11-02,69.92340087890625
2015-11-03,70.17872619628906
2015-11-04,70.39148712158203
2015-11-05,70.63829803466797
2015-11-06,67.56595611572266
2015-11-09,67.48936462402344
2015-11-10,68.25531768798828
2015-11-11,68.93617248535156
2015-11-12,68.11064147949219
2015-11-13,67.68510437011719
2015-11-16,68.98723602294922
2015-11-17,67.7021255493164
2015-11-18,67.98297882080078
2015-11-19,68.87659454345703
2015-11-20,69.25957489013672
2015-11-23,68.53617095947266
2015-11-24,68.26383209228516
2015-11-25,67.98297882080078
2015-11-27,68.22978973388672
2015-11-30,68.50212860107422
2015-12-01,68.65531921386719
2015-12-02,66.96170043945312
2015-12-03,66.61276245117188
2015-12-04,68.53617095947266
2015-12-07,69.08936309814453
2015-12-08,68.61276245117188
2015-12-09,68.26383209228516
2015-12-10,67.16595458984375
2015-12-11,66.66383361816406
2015-12-14,66.7829818725586
2015-12-15,67.33616638183594
2015-12-16,68.8425521850586
2015-12-17,68.04255676269531
2015-12-18,67.13191223144531
2015-12-21,66.9446792602539
2015-12-22,67.30213165283203
2015-12-23,68.09362030029297
2015-12-24,67.98297882080078
2015-12-28,68.64681243896484
2015-12-29,69.31063842773438
2015-12-30,69.39574432373047
2015-12-31,68.24681091308594
2016-01-04,67.35318756103516
2016-01-05,68.04255676269531
2016-01-06,67.73616790771484
2016-01-07,66.99574279785156
2016-01-08,66.70638275146484
2016-01-11,67.36170196533203
2016-01-12,67.74468231201172
2016-01-13,68.2978744506836
2016-01-14,69.20851135253906
2016-01-15,68.544677734375
2016-01-19,69.98297882080078
2016-01-20,68.24681091308594
2016-01-21,67.44680786132812
2016-01-22,69.2170181274414
2016-01-25,68.73191833496094
2016-01-26,69.53191375732422
2016-01-27,69.7872314453125
2016-01-28,70.85106658935547
2016-01-29,72.34893798828125
2016-02-01,72.60425567626953
2016-02-02,73.37872314453125
2016-02-03,74.11914825439453
2016-02-04,73.71063995361328
2016-02-05,73.57447052001953
2016-02-08,73.37872314453125
2016-02-09,73.9148941040039
2016-02-10,73.01276397705078
2016-02-11,71.55744934082031
2016-02-12,71.25106048583984
2016-02-16,71.94893646240234
2016-02-17,71.67659759521484
2016-02-18,72.4595718383789
2016-02-19,72.10212707519531
2016-02-22,72.6723403930664
2016-02-23,72.98723602294922
2016-02-24,73.2425537109375
2016-02-25,74.01702117919922
2016-02-26,71.73616790771484
2016-02-29,71.59149169921875
2016-03-01,71.34468078613281
2016-03-02,71.5404281616211
2016-03-03,71.49787139892578
2016-03-04,72.22127532958984
2016-03-07,73.33616638183594
2016-03-08,74.26383209228516
2016-03-09,74.83404541015625
2016-03-10,74.89361572265625
2016-03-11,75.10638427734375
2016-03-14,74.9446792602539
2016-03-15,75.20851135253906
2016-03-16,76.15319061279297
2016-03-17,76.13616943359375
2016-03-18,75.66808319091797
2016-03-21,75.66808319091797
2016-03-22,75.20851135253906
2016-03-23,76.07659912109375
2016-03-24,76.13616943359375
2016-03-28,75.98297882080078
2016-03-29,77.33616638183594
2016-03-30,77.20851135253906
2016-03-31,77.1574478149414
2016-04-01,77.48936462402344
2016-04-04,77.20851135253906
2016-04-05,75.7872314453125
2016-04-06,75.73616790771484
2016-04-07,75.54893493652344
2016-04-08,75.74468231201172
2016-04-11,75.39574432373047
2016-04-12,75.82127380371094
2016-04-13,75.48085021972656
2016-04-14,75.13191223144531
2016-04-15,75.84680938720703
2016-04-18,75.94893646240234
2016-04-19,76.2127685546875
2016-04-20,74.09362030029297
2016-04-21,72.4000015258789
2016-04-22,72.99574279785156
2016-04-25,73.42127990722656
2016-04-26,73.25106048583984
2016-04-27,74.42552947998047
2016-04-28,74.93617248535156
2016-04-29,75.88085174560547
2016-05-02,76.70638275146484
2016-05-03,76.34042358398438
2016-05-04,77.62553405761719
2016-05-05,77.53191375732422
2016-05-06,76.6297836303711
2016-05-09,76.8851089477539
2016-05-10,76.83404541015625
2016-05-11,77.18297576904297
2016-05-12,77.7276611328125
2016-05-13,77.33616638183594
2016-05-16,77.34468078613281
2016-05-17,75.84680938720703
2016-05-18,74.65531921386719
2016-05-19,75.44680786132812
2016-05-20,75.48085021972656
2016-05-23,74.68085479736328
2016-05-24,75.93191528320312
2016-05-25,75.48085021972656
2016-05-26,76.3574447631836
2016-05-27,76.77446746826172
2016-05-31,77.17446899414062
2016-06-01,77.54893493652344
2016-06-02,77.5404281616211
2016-06-03,79.00425720214844
2016-06-06,78.80000305175781
2016-06-07,78.89361572265625
2016-06-08,79.47234344482422
2016-06-09,80.04255676269531
2016-06-10,79.92340087890625
2016-06-13,79.85531616210938
2016-06-14,80.83404541015625
2016-06-15,80.0
2016-06-16,79.94893646240234
2016-06-17,80.32340240478516
2016-06-20,79.92340087890625
2016-06-21,80.0255355834961
2016-06-22,79.7872314453125
2016-06-23,80.05106353759766
2016-06-24,81.34468078613281
2016-06-27,82.11914825439453
2016-06-28,82.37446594238281
2016-06-29,82.63829803466797
2016-06-30,84.3574447631836
2016-07-01,84.49361419677734
2016-07-05,85.19149017333984
2016-07-06,85.06382751464844
2016-07-07,83.56595611572266
2016-07-08,84.37446594238281
2016-07-11,84.22127532958984
2016-07-12,83.13191223144531
2016-07-13,83.48936462402344
2016-07-14,82.6297836303711
2016-07-15,83.1148910522461
2016-07-18,83.38723754882812
2016-07-19,83.44680786132812
2016-07-20,83.00425720214844
2016-07-21,83.71063995361328
2016-07-22,84.60425567626953
2016-07-25,84.10212707519531
2016-07-26,83.40425872802734
2016-07-27,82.74893951416016
2016-07-28,82.63829803466797
2016-07-29,82.99574279785156
2016-08-01,83.55744934082031
2016-08-02,83.52340698242188
2016-08-03,82.2723388671875
2016-08-04,82.485107421875
2016-08-05,80.93617248535156
2016-08-08,80.92765808105469
2016-08-09,81.10638427734375
2016-08-10,81.33616638183594
2016-08-11,81.5999984741211
2016-08-12,82.0255355834961
2016-08-15,80.64681243896484
2016-08-16,79.7276611328125
2016-08-17,80.91063690185547
2016-08-18,82.28085327148438
2016-08-19,80.59574127197266
2016-08-22,80.95319366455078
2016-08-23,80.51914978027344
2016-08-24,80.79148864746094
2016-08-25,80.98723602294922
2016-08-26,78.80000305175781
2016-08-29,79.59149169921875
2016-08-30,78.71489715576172
2016-08-31,79.06382751464844
2016-09-01,78.47659301757812
2016-09-02,79.31914520263672
2016-09-06,80.13616943359375
2016-09-07,80.4595718383789
2016-09-08,80.42552947998047
2016-09-09,77.44680786132812
2016-09-12,78.77446746826172
2016-09-13,77.74468231201172
2016-09-14,78.59574127197266
2016-09-15,78.5702133178711
2016-09-16,79.62553405761719
2016-09-19,80.34042358398438
2016-09-20,79.90637969970703
2016-09-21,81.57447052001953
2016-09-22,81.83829498291016
2016-09-23,82.42552947998047
2016-09-26,82.23829650878906
2016-09-27,80.91063690185547
2016-09-28,80.74893951416016
2016-09-29,79.19149017333984
2016-09-30,79.71914672851562
2016-10-03,79.01276397705078
2016-10-04,77.62553405761719
2016-10-05,78.14468383789062
2016-10-06,78.485107421875
2016-10-07,78.13616943359375
2016-10-10,78.59574127197266
2016-10-11,77.95744323730469
2016-10-12,78.0851058959961
2016-10-13,78.91915130615234
2016-10-14,78.2978744506836
2016-10-17,78.6297836303711
2016-10-18,79.01276397705078
2016-10-19,78.9446792602539
2016-10-20,79.2425537109375
2016-10-21,78.93617248535156
2016-10-24,79.26808166503906
2016-10-25,79.99148559570312
2016-10-26,79.9148941040039
2016-10-27,79.73616790771484
2016-10-28,79.94893646240234
2016-10-31,81.71063995361328
2016-11-01,80.24681091308594
2016-11-02,79.30213165283203
2016-11-03,79.37872314453125
2016-11-04,79.22553253173828
2016-11-07,81.09786987304688
2016-11-08,81.82978820800781
2016-11-09,78.61276245117188
2016-11-10,77.68510437011719
2016-11-11,77.42127990722656
2016-11-14,77.77021026611328
2016-11-15,79.48085021972656
2016-11-16,78.26383209228516
2016-11-17,78.0255355834961
2016-11-18,77.63404083251953
2016-11-21,78.53617095947266
2016-11-22,79.85531616210938
2016-11-23,78.85957336425781
2016-11-25,80.0255355834961
2016-11-28,81.53191375732422
2016-11-29,81.53191375732422
2016-11-30,79.22553253173828
2016-12-01,79.66808319091797
2016-12-02,80.96170043945312
2016-12-05,80.91915130615234
2016-12-06,81.01276397705078
2016-12-07,82.46808624267578
2016-12-08,81.86383056640625
2016-12-09,82.93617248535156
2016-12-12,83.76170349121094
2016-12-13,84.17872619628906
2016-12-14,82.47659301757812
2016-12-15,82.28936004638672
2016-12-16,83.57447052001953
2016-12-19,83.6425552368164
2016-12-20,83.93191528320312
2016-12-21,83.58297729492188
2016-12-22,83.83829498291016
2016-12-23,84.03404235839844
2016-12-27,83.95744323730469
2016-12-28,83.34468078613281
2016-12-29,84.19574737548828
2016-12-30,83.83829498291016
2017-01-03,83.58297729492188
2017-01-04,83.80425262451172
2017-01-05,83.9148941040039
2017-01-06,84.13616943359375
2017-01-09,83.30213165283203
2017-01-10,82.91915130615234
2017-01-11,83.75318908691406
2017-01-12,83.71914672851562
2017-01-13,83.65957641601562
2017-01-17,84.42552947998047
2017-01-18,84.16170501708984
2017-01-19,83.52340698242188
2017-01-20,83.74468231201172
2017-01-23,83.4297866821289
2017-01-24,83.3702163696289
2017-01-25,83.35318756103516
2017-01-26,83.59149169921875
2017-01-27,82.63829803466797
2017-01-30,82.68085479736328
2017-01-31,83.94893646240234
2017-02-01,83.34468078613281
2017-02-02,84.2127685546875
2017-02-03,84.26383209228516
2017-02-06,83.49787139892578
2017-02-07,83.74468231201172
2017-02-08,84.0255355834961
2017-02-09,82.73191833496094
2017-02-10,82.85957336425781
2017-02-13,83.46382904052734
2017-02-14,83.58297729492188
2017-02-15,83.3702163696289
2017-02-16,83.9744644165039
2017-02-17,83.50638580322266
2017-02-21,84.2127685546875
2017-02-22,84.50212860107422
2017-02-23,85.17446899414062
2017-02-24,86.03404235839844
2017-02-27,85.61701965332031
2017-02-28,86.28085327148438
2017-03-01,85.88935852050781
2017-03-02,86.41702270507812
2017-03-03,86.06808471679688
2017-03-06,86.51914978027344
2017-03-07,86.42552947998047
2017-03-08,85.19999694824219
2017-03-09,84.86808776855469
2017-03-10,85.3276596069336
2017-03-13,85.62553405761719
2017-03-14,85.52340698242188
2017-03-15,87.28510284423828
2017-03-16,85.28510284423828
2017-03-17,85.8723373413086
2017-03-20,85.30213165283203
2017-03-21,86.3574447631836
2017-03-22,86.70638275146484
2017-03-23,86.46808624267578
2017-03-24,86.95319366455078
2017-03-27,86.71489715576172
2017-03-28,86.55319213867188
2017-03-29,86.62127685546875
2017-03-30,86.1872329711914
2017-03-31,86.90213012695312
2017-04-03,86.51914978027344
2017-04-04,87.01276397705078
2017-04-05,87.77021026611328
2017-04-06,87.63404083251953
2017-04-07,87.63404083251953
2017-04-10,87.82978820800781
2017-04-11,87.77021026611328
2017-04-12,88.47659301757812
2017-04-13,88.09362030029297
2017-04-17,88.8851089477539
2017-04-18,88.86808776855469
2017-04-19,88.37446594238281
2017-04-20,88.03404235839844
2017-04-21,88.46808624267578
2017-04-24,88.89361572265625
2017-04-25,88.74893951416016
2017-04-26,88.8851089477539
2017-04-27,89.42127990722656
2017-04-28,89.01276397705078
2017-05-01,88.4595718383789
2017-05-02,88.73191833496094
2017-05-03,88.37446594238281
2017-05-04,88.6723403930664
2017-05-05,88.97021484375
2017-05-08,88.92765808105469
2017-05-09,88.485107421875
2017-05-10,89.03829956054688
2017-05-11,89.1574478149414
2017-05-12,89.71914672851562
2017-05-15,90.1702117919922
2017-05-16,89.19149017333984
2017-05-17,89.50638580322266
2017-05-18,89.65106201171875
2017-05-19,90.23829650878906
2017-05-22,91.09786987304688
2017-05-23,91.37872314453124
2017-05-24,91.84680938720705
2017-05-25,92.74893951416016
2017-05-26,92.66383361816406
2017-05-30,92.89361572265624
2017-05-31,93.20851135253906
2017-06-01,93.96595764160156
2017-06-02,94.40850830078124
2017-06-05,93.79574584960938
2017-06-06,93.75318908691406
2017-06-07,94.15319061279295
2017-06-08,92.74893951416016
2017-06-09,92.74893951416016
2017-06-12,92.74042510986328
2017-06-13,93.1148910522461
2017-06-14,94.03404235839844
2017-06-15,94.09362030029295
2017-06-16,94.6297836303711
2017-06-19,94.38298034667967
2017-06-20,94.485107421875
2017-06-21,93.7276611328125
2017-06-22,93.25957489013672
2017-06-23,92.6723403930664
2017-06-26,93.10638427734376
2017-06-27,91.63404083251952
2017-06-28,90.41702270507812
2017-06-29,90.14468383789062
2017-06-30,90.03404235839844
2017-07-03,89.82127380371094
2017-07-05,89.73616790771484
2017-07-06,89.50638580322266
2017-07-07,89.58297729492188
2017-07-10,89.30213165283203
2017-07-11,89.08936309814453
2017-07-12,89.86383056640625
2017-07-13,89.26808166503906
2017-07-14,89.69361877441406
2017-07-17,90.28085327148438
2017-07-18,90.0
2017-07-19,90.16170501708984
2017-07-20,90.86808776855467
2017-07-21,91.86383056640624
2017-07-24,90.52765655517578
2017-07-25,90.46808624267578
2017-07-26,91.38723754882812
2017-07-27,91.36170196533205
2017-07-28,90.82553100585938
2017-07-31,91.1148910522461
2017-08-01,91.0553207397461
2017-08-02,91.57447052001952
2017-08-03,92.6553192138672
2017-08-04,92.71489715576172
2017-08-07,92.70638275146484
2017-08-08,93.10638427734376
2017-08-09,92.36595916748048
2017-08-10,92.81702423095705
2017-08-11,91.80425262451172
2017-08-14,92.80850982666016
2017-08-15,92.91063690185548
2017-08-16,93.514892578125
2017-08-17,93.53191375732422
2017-08-18,94.15319061279295
2017-08-21,94.3744659423828
2017-08-22,94.7829818725586
2017-08-23,95.22553253173828
2017-08-24,95.09786987304688
2017-08-25,94.89361572265624
2017-08-28,95.43830108642578
2017-08-29,95.41276550292967
2017-08-30,95.29361724853516
2017-08-31,95.59149169921876
2017-09-01,95.42127990722656
2017-09-05,95.9744644165039
2017-09-06,95.04680633544922
2017-09-07,95.1999969482422
2017-09-08,96.03404235839844
2017-09-11,96.60425567626952
2017-09-12,94.71489715576172
2017-09-13,93.8127670288086
2017-09-14,94.96170043945312
2017-09-15,94.85106658935548
2017-09-18,94.06808471679688
2017-09-19,93.77021026611328
2017-09-20,92.66383361816406
2017-09-21,92.7829818725586
2017-09-22,92.23829650878906
2017-09-25,93.39574432373048
2017-09-26,93.2170181274414
2017-09-27,91.26808166503906
2017-09-28,91.6255340576172
2017-09-29,91.3702163696289
2017-10-02,91.37872314453124
2017-10-03,90.72340393066406
2017-10-04,91.53191375732422
2017-10-05,91.7021255493164
2017-10-06,91.6425552368164
2017-10-09,91.85531616210938
2017-10-10,93.01276397705078
2017-10-11,93.36170196533205
2017-10-12,94.1872329711914
2017-10-13,93.52340698242188
2017-10-16,93.30213165283205
2017-10-17,93.75318908691406
2017-10-18,94.0851058959961
2017-10-19,95.43830108642578
2017-10-20,95.52340698242188
2017-10-23,96.2127685546875
2017-10-24,95.9148941040039
2017-10-25,94.2723388671875
2017-10-26,93.71914672851562
2017-10-27,94.32340240478516
2017-10-30,93.90637969970705
2017-10-31,94.00851440429688
2017-11-01,93.85531616210938
2017-11-02,94.2978744506836
2017-11-03,94.38298034667967
2017-11-06,94.96170043945312
2017-11-07,96.00851440429688
2017-11-08,96.33191680908205
2017-11-09,96.3574447631836
2017-11-10,95.7021255493164
2017-11-13,97.22553253173828
2017-11-14,98.36595916748048
2017-11-15,97.42127990722656
2017-11-16,97.01276397705078
2017-11-17,96.10212707519533
2017-11-20,95.514892578125
2017-11-21,95.86383056640624
2017-11-22,95.84680938720705
2017-11-24,95.8723373413086
2017-11-27,96.71489715576172
2017-11-28,97.31063842773438
2017-11-29,97.49787139892578
2017-11-30,98.3574447631836
2017-12-01,98.05106353759766
2017-12-04,98.32340240478516
2017-12-05,97.31914520263672
2017-12-06,97.8723373413086
2017-12-07,97.93191528320312
2017-12-08,98.28936004638672
2017-12-11,98.71489715576172
2017-12-12,97.02978515625
2017-12-13,96.86808776855467
2017-12-14,96.69786834716795
2017-12-15,96.36595916748048
2017-12-18,94.60425567626952
2017-12-19,92.77446746826172
2017-12-20,92.1276626586914
2017-12-21,92.1276626586914
2017-12-22,92.52765655517578
2017-12-26,92.0255355834961
2017-12-27,92.544677734375
2017-12-28,93.28510284423828
2017-12-29,93.1574478149414
2018-01-02,92.2978744506836
2018-01-03,92.0
2018-01-04,90.46808624267578
2018-01-05,90.38298034667967
2018-01-08,91.04680633544922
2018-01-09,89.9404296875
2018-01-10,89.0553207397461
2018-01-11,88.45106506347656
2018-01-12,88.44255065917969
2018-01-16,88.6297836303711
2018-01-17,88.58723449707031
2018-01-18,88.0595703125
2018-01-19,87.7872314453125
2018-01-22,87.96595764160156
2018-01-23,89.08084869384766
2018-01-24,88.87659454345703
2018-01-25,90.17872619628906
2018-01-26,89.7872314453125
2018-01-29,88.8425521850586
2018-01-30,88.71489715576172
2018-01-31,89.90637969970703
2018-02-01,88.69786834716797
2018-02-02,87.89787292480469
2018-02-05,86.80850982666016
2018-02-06,84.56169891357422
2018-02-07,84.485107421875
2018-02-08,83.82127380371094
2018-02-09,86.00851440429688
2018-02-12,86.17021179199219
2018-02-13,86.98723602294922
2018-02-14,86.15319061279297
2018-02-15,87.7872314453125
2018-02-16,89.54893493652344
2018-02-20,87.82978820800781
2018-02-21,86.72340393066406
2018-02-22,86.68936157226562
2018-02-23,89.10638427734375
2018-02-26,88.30638122558594
2018-02-27,86.83404541015625
2018-02-28,85.77021026611328
2018-03-01,85.7276611328125
2018-03-02,85.77872467041016
2018-03-05,87.29361724853516
2018-03-06,86.1276626586914
2018-03-07,85.03829956054688
2018-03-08,85.44680786132812
2018-03-09,85.55744934082031
2018-03-12,85.88085174560547
2018-03-13,85.89787292480469
2018-03-14,86.61276245117188
