Date,Predicted
2024-03-28,421.86944165770285
2024-04-01,420.65362318146356
2024-04-02,426.9454205273979
2024-04-03,418.29386752679795
2024-04-04,421.7732733796521
2024-04-05,420.5075339339493
2024-04-08,424.3823481524561
2024-04-09,424.58905280442934
2024-04-10,425.58734973833737
2024-04-11,421.10993268075447
2024-04-12,428.7755567390633
2024-04-15,419.7719853896052
2024-04-16,417.80592372551666
2024-04-17,415.81945283433754
2024-04-18,414.2699026767133
2024-04-19,404.8197774385136
2024-04-22,400.68997033673725
2024-04-23,402.15649575855707
2024-04-24,408.7748407379405
2024-04-25,409.0074651083188
2024-04-26,390.1749324474059
2024-04-29,414.9732862791626
2024-04-30,398.8828965516842
2024-05-01,391.7476266685509
2024-05-02,398.06236398573503
2024-05-03,398.00329968253493
2024-05-06,407.60853504662293
2024-05-07,411.74491391952245
2024-05-08,409.31441988376093
2024-05-09,410.4249675666671
2024-05-10,412.1454654104019
2024-05-13,415.0617398693731
2024-05-14,414.51991570857274
2024-05-15,416.01354458396884
2024-05-16,423.74406998442566
2024-05-17,421.6858810692503
2024-05-20,421.04315368971413
2024-05-21,426.0669665749657
2024-05-22,429.6076817459999
2024-05-23,430.2224076659678
2024-05-24,428.6444478642335
2024-05-28,429.94598509425316
2024-05-29,429.85185773891146
2024-05-30,428.56444369403846
2024-05-31,414.01764462987387
2024-06-03,414.1654074340096
2024-06-04,416.4048711042034
2024-06-05,414.9198549226395
2024-06-06,423.4056441808099
2024-06-07,422.1311695859123
2024-06-10,423.9880827035205
2024-06-11,426.9869737137543
2024-06-12,430.56397649055555
2024-06-13,440.15361920514636
2024-06-14,439.9624255657619
2024-06-17,440.5204954713264
2024-06-18,447.5783327468781
2024-06-20,445.8013013441024
2024-06-21,444.4349444088431
2024-06-24,450.3211695940337
2024-06-25,449.0284899685713
2024-06-26,449.9340473745798
2024-06-27,451.05173828696763
