Date,Predicted
2024-03-28,68.1033173810057
2024-04-01,68.53851236536241
2024-04-02,69.06268652412462
2024-04-03,70.55974238989404
2024-04-04,71.21637515883447
2024-04-05,71.89956375007125
2024-04-08,71.8142045234249
2024-04-09,72.98929393680123
2024-04-10,72.36091393009485
2024-04-11,72.2906354344293
2024-04-12,72.46704850909805
2024-04-15,72.27992439532852
2024-04-16,71.6886195215609
2024-04-17,71.18086533136943
2024-04-18,71.40788899581548
2024-04-19,70.71714000775683
2024-04-22,71.36786639553134
2024-04-23,71.81082781326222
2024-04-24,72.12176558686974
2024-04-25,71.88285761962231
2024-04-26,72.41576543890699
2024-04-29,73.48409644038566
2024-04-30,73.28779511518246
2024-05-01,72.26303512127754
2024-05-02,71.46141557513158
2024-05-03,71.20262508058727
2024-05-06,71.09798140496946
2024-05-07,71.85485954145986
2024-05-08,71.53512515171667
2024-05-09,71.4892448177859
2024-05-10,72.96211428161041
2024-05-13,72.96022561321433
2024-05-14,73.22384365864377
2024-05-15,73.09017744533958
2024-05-16,72.5371037984986
2024-05-17,71.65372780375276
2024-05-20,72.56681026307388
2024-05-21,71.99153045448509
2024-05-22,71.37512918399989
2024-05-23,69.96565029943281
2024-05-24,70.69914042561845
2024-05-28,71.00267805305589
2024-05-29,71.5075420082776
2024-05-30,70.45501000409399
2024-05-31,70.24371951971102
2024-06-03,72.13730131523687
2024-06-04,70.68902174160553
2024-06-05,69.44116422422337
2024-06-06,70.25791887210698
2024-06-07,70.05586283153332
2024-06-10,69.57840173776742
2024-06-11,69.54820593638044
2024-06-12,68.18169998106168
2024-06-13,69.03490020575202
2024-06-14,66.90864018706702
2024-06-17,65.12059203060016
2024-06-18,66.56734636142073
2024-06-20,66.61167855959047
2024-06-21,66.46649719230777
2024-06-24,65.67892247114355
2024-06-25,67.06098704777969
2024-06-26,67.07520356988834
2024-06-27,65.80514847561471
