Date,Predicted
2024-03-28,70.00288063829002
2024-04-02,70.13831484927975
2024-04-03,70.56990373918252
2024-04-05,70.47156513963094
2024-04-08,70.07835367410385
2024-04-09,69.67768771961337
2024-04-10,69.75525252021376
2024-04-11,71.91894084771575
2024-04-12,72.67719412990323
2024-04-15,72.62098218885198
2024-04-16,71.5202594585024
2024-04-17,70.18369689117327
2024-04-18,68.74740350502267
2024-04-19,67.70868377982131
2024-04-22,67.06132426708037
2024-04-23,67.24698511317821
2024-04-24,68.13359835496821
2024-04-25,70.11096248214307
2024-04-26,71.49412110290412
2024-04-29,73.63425485785561
2024-04-30,74.51064658060977
2024-05-02,74.57298996710632
2024-05-03,75.12765672112563
2024-05-06,77.43512616159086
2024-05-07,78.41516240149579
2024-05-08,78.24771310282676
2024-05-09,77.5517427356177
2024-05-10,76.67504040915672
2024-05-13,76.71411966963687
2024-05-14,78.4577123606231
2024-05-16,80.95312086582032
2024-05-17,82.03237070981962
2024-05-20,84.81313148182585
2024-05-21,85.03126324257684
2024-05-22,84.48566171886773
2024-05-23,83.3488961312367
2024-05-24,82.33270708583552
2024-05-27,79.89980780569218
2024-05-28,78.49077562128349
2024-05-29,78.10954118128853
2024-05-30,78.06737970585351
2024-05-31,77.19784508676233
2024-06-03,78.84727721035935
2024-06-04,78.18631435474236
2024-06-05,76.5087419018026
2024-06-06,76.32393086378164
2024-06-07,76.54414889190845
2024-06-11,76.96846195869688
2024-06-12,76.79198774406308
2024-06-13,75.54790536890698
2024-06-14,75.01438807023943
2024-06-17,74.28646033816383
2024-06-18,72.86633712758727
2024-06-19,72.12114752578819
2024-06-20,72.20332190529403
2024-06-21,72.44253531999766
2024-06-24,72.63681289931283
2024-06-25,71.93028750348303
2024-06-26,71.70129194287475
2024-06-27,71.6868557422716
