Date,Predicted
2024-04-03,1491.935690999031
2024-04-04,1476.677393078804
2024-04-05,1521.2695789933205
2024-04-08,1462.3766920566559
2024-04-09,1519.1632724404335
2024-04-10,1492.8682128190994
2024-04-11,1493.690268754959
2024-04-12,1516.84586083889
2024-04-15,1498.1737378835678
2024-04-16,1491.148423910141
2024-04-17,1478.600719332695
2024-04-18,1461.1706033945084
2024-04-19,1486.8801260590553
2024-04-22,1457.1169120669365
2024-04-23,1519.5412058234215
2024-04-24,1505.5813903212547
2024-04-25,1521.0803864002228
2024-04-26,1505.058541059494
2024-04-30,1505.6998757123947
2024-05-01,1528.9794877767563
2024-05-02,1504.9620810747147
2024-05-07,1509.9719009399414
2024-05-08,1515.260709285736
2024-05-09,1509.004929125309
2024-05-10,1543.156055867672
2024-05-13,1541.1631519198418
2024-05-14,1550.3485370278358
2024-05-15,1550.7845271229744
2024-05-16,1546.3741371631622
2024-05-17,1456.75738966465
2024-05-20,1553.2895500063896
2024-05-21,1510.8761850595474
2024-05-22,1509.0942732095718
2024-05-23,1518.9203152656555
2024-05-24,1515.7094628214836
2024-05-27,1520.4149932265282
2024-05-28,1537.7793717980385
2024-05-29,1564.266786634922
2024-05-30,1577.270360648632
2024-05-31,1562.163529753685
2024-06-03,1594.3695307374
2024-06-04,1632.2319949269295
2024-06-05,1612.6202342510223
2024-06-06,1576.5262407660484
2024-06-07,1611.1249915361404
2024-06-10,1558.8359991312027
2024-06-11,1612.025096476078
2024-06-12,1576.852668583393
2024-06-13,1563.6373118162155
2024-06-14,1559.7774440646172
2024-06-17,1532.7328429222107
2024-06-18,1510.94169652462
2024-06-19,1520.4123953580856
2024-06-20,1534.0667918920517
2024-06-21,1502.810594201088
2024-06-24,1519.0043506622314
2024-06-25,1535.2864346504211
2024-06-26,1583.3427087068558
2024-06-27,1574.8197800517082
