Date,Predicted
2024-03-26,437.12666565348803
2024-03-27,437.7794591174724
2024-03-28,440.0428429370408
2024-04-02,441.6971923243049
2024-04-03,435.19829145468697
2024-04-04,425.325876845703
2024-04-05,422.73214706634
2024-04-08,416.23616346550074
2024-04-09,414.4934228187794
2024-04-10,418.1400881735853
2024-04-11,418.1685265828359
2024-04-12,421.9980669838696
2024-04-15,419.37794286793763
2024-04-16,418.7939135965934
2024-04-17,416.80905948660796
2024-04-18,424.5009645237769
2024-04-19,424.70487565779644
2024-04-22,450.7885727152379
2024-04-23,441.33054919038653
2024-04-24,444.7576057267924
2024-04-25,443.98575991312595
2024-04-26,439.1764538005063
2024-04-29,440.978432864264
2024-04-30,444.4617113220983
2024-05-02,446.31897957508994
2024-05-03,439.88945810445324
2024-05-06,447.4020602612458
2024-05-07,448.4483079484002
2024-05-08,448.6103056697629
2024-05-09,452.5474277990224
2024-05-10,456.9371830323907
2024-05-13,457.7495332377393
2024-05-14,460.0141673153557
2024-05-15,460.954996419161
2024-05-16,460.7258221344254
2024-05-17,459.05515985643973
2024-05-20,452.77957888863415
2024-05-21,456.16384881628613
2024-05-22,451.42493421630564
2024-05-23,457.4497094506086
2024-05-24,456.3624215468944
2024-05-27,452.44300148396536
2024-05-28,453.961092589363
2024-05-29,451.3285651197802
2024-05-30,445.1747354714111
2024-05-31,450.3155981111417
2024-06-03,452.2023962685052
2024-06-04,455.452868739655
2024-06-05,456.03739414514524
2024-06-06,459.5522465800331
2024-06-07,461.6636744333545
2024-06-10,458.65253707425103
2024-06-11,455.8253265657649
2024-06-12,458.00704670489625
2024-06-13,459.5508970951559
2024-06-14,455.7535657228827
2024-06-17,445.871486420734
2024-06-18,452.70956443794597
2024-06-19,445.9163964836329
2024-06-20,440.74769079562697
2024-06-21,447.3885058763762
2024-06-24,443.1979782706889
2024-06-25,447.34079761689367
2024-06-26,440.8582294833631
2024-06-27,442.34956903560663
