Date,Predicted
2024-03-28,304.5362269661673
2024-04-02,307.08823705156146
2024-04-03,312.00884063695594
2024-04-05,310.87146525370554
2024-04-08,310.5523345641741
2024-04-09,308.43633169702525
2024-04-10,307.999416206098
2024-04-11,314.94677578491246
2024-04-12,315.980862398771
2024-04-15,314.20578876552054
2024-04-16,306.94035209348567
2024-04-17,304.972216018959
2024-04-18,302.8160856647214
2024-04-19,306.0645592426381
2024-04-22,304.9966303886499
2024-04-23,320.29250548182245
2024-04-24,334.8462491320238
2024-04-25,345.4216676079973
2024-04-26,341.7688855284355
2024-04-29,348.8509419459838
2024-04-30,351.22356817669197
2024-05-02,349.13392338277345
2024-05-03,359.45339061697223
2024-05-06,370.4727909453386
2024-05-07,371.6287677531154
2024-05-08,368.90445833995454
2024-05-09,366.4237476600938
2024-05-10,370.0922428570534
2024-05-13,373.8210655255484
2024-05-14,378.590768687563
2024-05-16,385.33058795855095
2024-05-17,404.5556143429503
2024-05-20,400.2406288164293
2024-05-21,398.9294827036674
2024-05-22,387.70637497819234
2024-05-23,386.19987757699573
2024-05-24,384.31893567993666
2024-05-27,380.7758547749013
2024-05-28,376.0259519573533
2024-05-29,384.1563367044132
2024-05-30,374.8451611399055
2024-05-31,371.19027186772155
2024-06-03,368.6707597788877
2024-06-04,378.1597751345221
2024-06-05,379.66082289962696
2024-06-06,384.1789163632866
2024-06-07,386.3000782192689
2024-06-11,378.520759029238
2024-06-12,374.60448704464125
2024-06-13,375.1603680914509
2024-06-14,381.4699022620898
2024-06-17,383.48281617983685
2024-06-18,382.3275296592983
2024-06-19,380.9225771439442
2024-06-20,390.03867390182177
2024-06-21,391.1749956887611
2024-06-24,382.4480756096473
2024-06-25,380.5576513457886
2024-06-26,384.7410099952408
2024-06-27,382.5128354518706
