Date,Predicted
2024-04-03,179.14309466272607
2024-04-04,177.65202775179978
2024-04-05,176.48586506507195
2024-04-08,175.7595338654546
2024-04-09,176.74451563435287
2024-04-10,177.2644959867464
2024-04-11,176.23896633509116
2024-04-12,176.14559756813446
2024-04-15,175.77280514931135
2024-04-16,174.97021544970085
2024-04-17,172.80903678775167
2024-04-18,171.32878215620644
2024-04-19,171.45767803260264
2024-04-22,167.91770987005498
2024-04-23,174.93320559726408
2024-04-24,172.1919294287252
2024-04-25,172.49118660325803
2024-04-26,170.7849017483718
2024-04-30,169.37960638161917
2024-05-01,172.4629777847506
2024-05-02,171.3166706416248
2024-05-07,171.3990509617156
2024-05-08,170.5871977885281
2024-05-09,169.8296702634732
2024-05-10,169.62030988838364
2024-05-13,164.05604519959502
2024-05-14,163.24419936671939
2024-05-15,162.47243897695307
2024-05-16,159.17225678218642
2024-05-17,157.16539349663117
2024-05-20,156.03248976297573
2024-05-21,155.73567691229482
2024-05-22,156.29715938798813
2024-05-23,157.92546810990416
2024-05-24,154.73741651922796
2024-05-27,154.88601379267698
2024-05-28,157.8207365401763
2024-05-29,155.96490017129827
2024-05-30,154.84324913573596
2024-05-31,154.52948016464074
2024-06-03,156.2666090099949
2024-06-04,157.56904458654594
2024-06-05,155.77566693134986
2024-06-06,154.08753466771236
2024-06-07,152.91066980628148
2024-06-10,152.20417212933057
2024-06-11,153.21546157596254
2024-06-12,152.60105545170336
2024-06-13,149.81537773667696
2024-06-14,150.30619503002026
2024-06-17,148.07026263201078
2024-06-18,147.87384322674393
2024-06-19,147.98819060501842
2024-06-20,147.49824680878737
2024-06-21,148.38519871269295
2024-06-24,149.536372482587
2024-06-25,151.31824786908646
2024-06-26,152.32272550630523
2024-06-27,152.53912524047587
