Date,Predicted
2024-03-28,181.20362723033188
2024-04-01,182.64384748528093
2024-04-02,183.26959906262366
2024-04-03,181.95079666352305
2024-04-04,184.29616917221685
2024-04-05,182.1312399396563
2024-04-08,187.55586083905789
2024-04-09,186.95078355675057
2024-04-10,187.10082104246928
2024-04-11,187.47191129347718
2024-04-12,190.58449108238753
2024-04-15,187.1235073344396
2024-04-16,185.77674228405974
2024-04-17,185.71246103504697
2024-04-18,183.0034406109464
2024-04-19,181.68906255204453
2024-04-22,176.3961863907186
2024-04-23,180.06944608059163
2024-04-24,181.1242354737262
2024-04-25,178.33811245279796
2024-04-26,173.3406405557391
2024-04-29,182.38672248922987
2024-04-30,182.36014565216598
2024-05-01,176.75061607527047
2024-05-02,182.58728573471237
2024-05-03,186.90454868840922
2024-05-06,187.97934513269772
2024-05-07,189.41936008183708
2024-05-08,190.01784704765348
2024-05-09,189.0969478383058
2024-05-10,191.47436858389162
2024-05-13,189.05619463508307
2024-05-14,188.30128517286673
2024-05-15,188.8030731023209
2024-05-16,186.6437897795267
2024-05-17,186.2720630805088
2024-05-20,186.6670303971832
2024-05-21,185.8913542523171
2024-05-22,184.0555918244265
2024-05-23,185.27593982249206
2024-05-24,182.79229385097457
2024-05-28,183.04923407179692
2024-05-29,183.85643492374035
2024-05-30,184.3524024334899
2024-05-31,180.44746540267644
2024-06-03,177.71011277683917
2024-06-04,180.6413767399251
2024-06-05,180.9469744376431
2024-06-06,182.67241578869877
2024-06-07,186.44863634212945
2024-06-10,185.62812140842786
2024-06-11,188.3631438133252
2024-06-12,187.94144568022963
2024-06-13,188.26233866076925
2024-06-14,185.68105951145546
2024-06-17,185.64952453908765
2024-06-18,185.85486114464535
2024-06-20,184.4015526443288
2024-06-21,188.05483607891935
2024-06-24,189.95052727265735
2024-06-25,187.35258755688753
2024-06-26,188.62813202188724
2024-06-27,195.17059172857805
