Date,Predicted
2024-03-28,6.6809077557483505
2024-04-02,6.926665541349479
2024-04-03,7.463036733655272
2024-04-05,7.4835516494025285
2024-04-08,7.383615371267666
2024-04-09,7.496458403146164
2024-04-10,7.514938912274502
2024-04-11,7.653443209459809
2024-04-12,7.6844594524993965
2024-04-15,7.598899910939522
2024-04-16,7.732199217132802
2024-04-17,7.818135980984266
2024-04-18,7.677052024630015
2024-04-19,7.527578396412437
2024-04-22,7.77905033852025
2024-04-23,7.6045238498577845
2024-04-24,7.467111185492385
2024-04-25,7.578153248762007
2024-04-26,7.610376715906668
2024-04-29,7.863323151725254
2024-04-30,7.512227873742418
2024-05-02,7.656965078567836
2024-05-03,7.313004320249405
2024-05-06,7.388973168300083
2024-05-07,7.36084445194993
2024-05-08,7.554387680531917
2024-05-09,7.5896655769045935
2024-05-10,7.640690953336346
2024-05-13,7.92868579453706
2024-05-14,7.910050787788549
2024-05-16,7.850420345001112
2024-05-17,7.739444817202951
2024-05-20,7.866247329309985
2024-05-21,8.05134224459617
2024-05-22,8.031960687303467
2024-05-23,8.020576355364454
2024-05-24,7.936309180758727
2024-05-27,7.992039968286619
2024-05-28,8.24146622657696
2024-05-29,8.443621851693692
2024-05-30,8.45216151029777
2024-05-31,8.286253056769326
2024-06-03,8.348527438757458
2024-06-04,8.472104108218474
2024-06-05,8.140614239919614
2024-06-06,8.0600155380031
2024-06-07,8.194037712623611
2024-06-11,8.156114185470457
2024-06-12,7.933816919878566
2024-06-13,7.958704005504728
2024-06-14,8.038712909936933
2024-06-17,7.880263759391212
2024-06-18,7.7732972756785585
2024-06-19,7.6215975284666655
2024-06-20,8.035205137327097
2024-06-21,8.216042346299687
2024-06-24,8.060170035623273
2024-06-25,8.052683103504094
2024-06-26,8.179293339375803
2024-06-27,8.068057308291074
