Date,Predicted
2024-03-28,67.59196176804244
2024-04-02,67.41303657338563
2024-04-03,68.39948290402162
2024-04-05,68.1584533543462
2024-04-08,67.4929669725991
2024-04-09,68.51888716388362
2024-04-10,68.78399009925897
2024-04-11,69.71354338038805
2024-04-12,69.19224608522836
2024-04-15,68.20717594832604
2024-04-16,68.84699709507868
2024-04-17,68.26090753177596
2024-04-18,69.43444951259585
2024-04-19,69.47774959200956
2024-04-22,69.53864672053805
2024-04-23,70.45797526017896
2024-04-24,70.1191959368548
2024-04-25,71.09529302382316
2024-04-26,71.52579043485184
2024-04-29,71.85336900853099
2024-04-30,70.13409173332593
2024-05-02,70.23001843934685
2024-05-03,70.28818096643363
2024-05-06,70.32387307338104
2024-05-07,70.15331620378652
2024-05-08,70.39107757125112
2024-05-09,70.83862955761265
2024-05-10,71.2837003933978
2024-05-13,75.4607418445296
2024-05-14,74.95253728749208
2024-05-16,74.41898097416197
2024-05-17,74.41720681810466
2024-05-20,75.31931403842236
2024-05-21,74.63591935211184
2024-05-22,74.59215683603156
2024-05-23,74.60443808673404
2024-05-24,73.985188701884
2024-05-27,73.86913488460141
2024-05-28,75.84965330436535
2024-05-29,75.36450388306002
2024-05-30,74.43767631035985
2024-05-31,73.73362537852495
2024-06-03,76.07040011505478
2024-06-04,77.40277130481468
2024-06-05,77.09176708377618
2024-06-06,76.74033522646437
2024-06-07,76.94034130800765
2024-06-11,77.0848394267905
2024-06-12,75.35997511628216
2024-06-13,74.70661213426001
2024-06-14,75.82455277568488
2024-06-17,74.74998113452307
2024-06-18,73.57523637371946
2024-06-19,74.05072353659739
2024-06-20,74.78383461107023
2024-06-21,75.47241392385399
2024-06-24,75.04221442875473
2024-06-25,74.57895738175557
2024-06-26,75.28710799249984
2024-06-27,75.45398093153426
