Date,Predicted
2024-03-28,174.02060544709002
2024-04-01,171.808476964472
2024-04-02,171.0346996516655
2024-04-03,169.53670401916725
2024-04-04,171.0044118566334
2024-04-05,170.6002188779562
2024-04-08,170.6944510609801
2024-04-09,169.39696167780494
2024-04-10,170.81878272113954
2024-04-11,168.6256011113378
2024-04-12,175.51144499951852
2024-04-15,177.6140457010688
2024-04-16,173.37533417448367
2024-04-17,170.49918632644494
2024-04-18,169.85086011907197
2024-04-19,168.21386495469233
2024-04-22,165.95951141482055
2024-04-23,167.5768692074298
2024-04-24,167.45953669575965
2024-04-25,169.73163396633072
2024-04-26,170.81013056000256
2024-04-29,170.6370245646308
2024-04-30,176.28422841231531
2024-05-01,171.03084959689113
2024-05-02,171.0940197890859
2024-05-03,174.77996597870333
2024-05-06,189.0004466889136
2024-05-07,179.61100006264178
2024-05-08,184.4610124057126
2024-05-09,182.54754564495352
2024-05-10,184.82453918083547
2024-05-13,183.67468056646794
2024-05-14,187.58139810350076
2024-05-15,187.75152239884346
2024-05-16,189.9588487750989
2024-05-17,190.43642296080725
2024-05-20,189.75355088151855
2024-05-21,191.04195915723676
2024-05-22,192.4608612731745
2024-05-23,190.79099417373754
2024-05-24,187.26958551519783
2024-05-28,190.99765214101535
2024-05-29,190.67733386105056
2024-05-30,190.50820346571754
2024-05-31,191.81258737632834
2024-06-03,191.76169969583225
2024-06-04,194.5472980219356
2024-06-05,193.85747910468444
2024-06-06,196.26357502077235
2024-06-07,194.05848753506507
2024-06-10,196.5357571539521
2024-06-11,193.08904792771955
2024-06-12,205.90489683371015
2024-06-13,213.5260174869536
2024-06-14,211.14247787003296
2024-06-17,210.4869432720634
2024-06-18,215.56608618473638
2024-06-20,212.26083508514603
2024-06-21,207.9554485610688
2024-06-24,208.26935357044476
2024-06-25,207.91809884491522
2024-06-26,208.36503998611443
2024-06-27,212.4141886255884
