Date,Predicted
2024-03-28,59.515721326469134
2024-04-01,59.16765056874891
2024-04-02,57.86283750316454
2024-04-03,57.53028458324775
2024-04-04,58.27902868476383
2024-04-05,59.30347191425409
2024-04-08,60.1086840154623
2024-04-09,61.150094612862176
2024-04-10,60.51576975083901
2024-04-11,60.591208990809776
2024-04-12,60.79283226113529
2024-04-15,59.73202343009217
2024-04-16,60.219140456887146
2024-04-17,60.11411507141571
2024-04-18,60.832366602920274
2024-04-19,62.059702846162395
2024-04-22,62.624049488614844
2024-04-23,64.48609638613061
2024-04-24,65.82655590654849
2024-04-25,65.71554512286082
2024-04-26,65.35716659549661
2024-04-29,66.65397915382823
2024-04-30,67.15371121265844
2024-05-01,67.18333855927324
2024-05-02,67.16280542221352
2024-05-03,67.89565713034318
2024-05-06,67.42626407373547
2024-05-07,68.85866949866664
2024-05-08,68.61114069608942
2024-05-09,69.48249556769849
2024-05-10,69.37892345788907
2024-05-13,69.69735188677117
2024-05-14,69.24984036732195
2024-05-15,69.73175107151332
2024-05-16,69.44470290937443
2024-05-17,69.75887638683372
2024-05-20,68.73603250968284
2024-05-21,69.29203030819036
2024-05-22,69.30310217122366
2024-05-23,69.09960237742735
2024-05-24,67.62164350249247
2024-05-28,69.01820021257532
2024-05-29,68.31373981763659
2024-05-30,67.25214441986918
2024-05-31,67.9030283842165
2024-06-03,68.38757221415631
2024-06-04,67.72430918779105
2024-06-05,66.93802338019151
2024-06-06,67.47057399920362
2024-06-07,65.36639564506157
2024-06-10,65.47750381320083
2024-06-11,64.35968387687024
2024-06-12,63.44181294740917
2024-06-13,65.58824866242458
2024-06-14,65.00659006092616
2024-06-17,64.75272003232885
2024-06-18,65.74228464593074
2024-06-20,67.68426170485736
2024-06-21,66.95818945277989
2024-06-24,67.76462635074449
2024-06-25,69.5614181745911
2024-06-26,67.99809433673613
2024-06-27,69.89960815603195
