Date,6758.T_Close
2018-10-11,6288.0
2018-10-12,6258.0
2018-10-15,6218.0
2018-10-16,6356.0
2018-10-17,6498.0
2018-10-18,6418.0
2018-10-19,6341.0
2018-10-22,6309.0
2018-10-23,6184.0
2018-10-24,6208.0
2018-10-25,5869.0
2018-10-26,5834.0
2018-10-29,5802.0
2018-10-30,5862.0
2018-10-31,6140.0
2018-11-01,6287.0
2018-11-02,6190.0
2018-11-05,6008.0
2018-11-06,6090.0
2018-11-07,6105.0
2018-11-08,6259.0
2018-11-09,6248.0
2018-11-12,6056.0
2018-11-13,5893.0
2018-11-14,5853.0
2018-11-15,5809.0
2018-11-16,5690.0
2018-11-19,5891.0
2018-11-20,5709.0
2018-11-21,5686.0
2018-11-22,5690.0
2018-11-23,5690.0
2018-11-26,5699.0
2018-11-27,5802.0
2018-11-28,5904.0
2018-11-29,5890.0
2018-11-30,5937.0
2018-12-03,6122.0
2018-12-04,5954.0
2018-12-05,5935.0
2018-12-06,5776.0
2018-12-07,5886.0
2018-12-10,5694.0
2018-12-11,5735.0
2018-12-12,5941.0
2018-12-13,5954.0
2018-12-14,5855.0
2018-12-17,5839.0
2018-12-18,5582.0
2018-12-19,5550.0
2018-12-20,5423.0
2018-12-21,5294.0
2018-12-24,5294.0
2018-12-25,5000.0
2018-12-26,5103.0
2018-12-27,5384.0
2018-12-28,5326.0
2018-12-31,5326.0
2019-01-04,5182.0
2019-01-07,5370.0
2019-01-08,5376.0
2019-01-09,5413.0
2019-01-10,5246.0
2019-01-11,5320.0
2019-01-15,5447.0
2019-01-16,5356.0
2019-01-17,5366.0
2019-01-18,5429.0
2019-01-21,5436.0
2019-01-22,5352.0
2019-01-23,5349.0
2019-01-24,5259.0
2019-01-25,5324.0
2019-01-28,5373.0
2019-01-29,5349.0
2019-01-30,5281.0
2019-01-31,5467.0
2019-02-01,5499.0
2019-02-04,5055.0
2019-02-05,5037.0
2019-02-06,4839.0
2019-02-07,4713.0
2019-02-08,4906.0
2019-02-12,4854.0
2019-02-13,4980.0
2019-02-14,5038.0
2019-02-15,5046.0
2019-02-18,5080.0
2019-02-19,5149.0
2019-02-20,5274.0
2019-02-21,5340.0
2019-02-22,5313.0
2019-02-25,5377.0
2019-02-26,5331.0
2019-02-27,5382.0
2019-02-28,5341.0
2019-03-01,5315.0
2019-03-04,5326.0
2019-03-05,5326.0
2019-03-06,5331.0
2019-03-07,5229.0
2019-03-08,5063.0
2019-03-11,5016.0
2019-03-12,5145.0
2019-03-13,5130.0
2019-03-14,5149.0
2019-03-15,5119.0
