Date,9432.T_Close
2014-06-30,63.18000030517578
2014-07-01,63.599998474121094
2014-07-02,64.27999877929688
2014-07-03,64.33999633789062
2014-07-04,65.0
2014-07-07,64.16999816894531
2014-07-08,65.12000274658203
2014-07-09,65.47000122070312
2014-07-10,64.37000274658203
2014-07-11,65.5
2014-07-14,67.2300033569336
2014-07-15,67.91999816894531
2014-07-16,67.1500015258789
2014-07-17,67.4000015258789
2014-07-18,67.33999633789062
2014-07-22,68.80999755859375
2014-07-23,68.41000366210938
2014-07-24,67.13999938964844
2014-07-25,67.37999725341797
2014-07-28,66.83999633789062
2014-07-29,69.2699966430664
2014-07-30,68.52999877929688
2014-07-31,68.5999984741211
2014-08-01,68.27999877929688
2014-08-04,67.48999786376953
2014-08-05,67.58000183105469
2014-08-06,65.70999908447266
2014-08-07,68.23999786376953
2014-08-08,66.4000015258789
2014-08-11,67.08000183105469
2014-08-12,66.54000091552734
2014-08-13,66.36000061035156
2014-08-14,67.70999908447266
2014-08-15,67.7300033569336
2014-08-18,66.93000030517578
2014-08-19,67.75
2014-08-20,69.08000183105469
2014-08-21,69.66000366210938
2014-08-22,69.0999984741211
2014-08-25,69.0999984741211
2014-08-26,69.19000244140625
2014-08-27,69.04000091552734
2014-08-28,70.37999725341797
2014-08-29,69.80000305175781
2014-09-01,69.51000213623047
2014-09-02,69.7699966430664
2014-09-03,69.86000061035156
2014-09-04,69.12000274658203
2014-09-05,68.79000091552734
2014-09-08,69.13999938964844
2014-09-09,69.58999633789062
2014-09-10,70.5999984741211
2014-09-11,70.6500015258789
2014-09-12,69.37999725341797
2014-09-16,69.55999755859375
2014-09-17,69.72000122070312
2014-09-18,69.43000030517578
2014-09-19,68.36000061035156
2014-09-22,68.02999877929688
2014-09-24,67.63999938964844
2014-09-25,68.69999694824219
2014-09-26,68.31999969482422
2014-09-29,68.63999938964844
2014-09-30,68.20999908447266
2014-10-01,68.36000061035156
2014-10-02,65.5199966430664
2014-10-03,64.95999908447266
2014-10-06,65.04000091552734
2014-10-07,65.37999725341797
2014-10-08,63.779998779296875
2014-10-09,64.1500015258789
2014-10-10,63.119998931884766
2014-10-14,62.18000030517578
2014-10-15,62.27000045776367
2014-10-16,60.9900016784668
2014-10-17,60.04999923706055
2014-10-20,63.619998931884766
2014-10-21,62.16999816894531
2014-10-22,64.23999786376953
2014-10-23,63.59000015258789
2014-10-24,63.70000076293945
2014-10-27,64.5199966430664
2014-10-28,63.81999969482422
2014-10-29,64.52999877929688
2014-10-30,64.25
2014-10-31,68.91999816894531
2014-11-04,68.6500015258789
2014-11-05,68.63999938964844
2014-11-06,68.0
2014-11-07,68.19000244140625
2014-11-10,65.41999816894531
2014-11-11,65.41000366210938
2014-11-12,64.7300033569336
2014-11-13,65.56999969482422
2014-11-14,65.83999633789062
2014-11-17,64.30000305175781
2014-11-18,65.63999938964844
2014-11-19,65.4000015258789
2014-11-20,64.41000366210938
2014-11-21,63.95000076293945
2014-11-25,63.560001373291016
2014-11-26,64.5
2014-11-27,63.599998474121094
2014-11-28,63.5099983215332
2014-12-01,62.29999923706055
2014-12-02,62.95000076293945
2014-12-03,62.72999954223633
2014-12-04,63.189998626708984
2014-12-05,62.75
2014-12-08,64.1500015258789
2014-12-09,63.630001068115234
2014-12-10,64.45999908447266
2014-12-11,63.29999923706055
2014-12-12,62.75
2014-12-15,62.66999816894531
2014-12-16,61.09000015258789
2014-12-17,60.7599983215332
2014-12-18,61.75
2014-12-19,62.869998931884766
2014-12-22,62.88999938964844
2014-12-24,62.7400016784668
2014-12-25,61.84000015258789
2014-12-26,62.31999969482422
2014-12-29,62.43000030517578
2014-12-30,62.11000061035156
2015-01-05,61.0
2015-01-06,60.84000015258789
2015-01-07,60.5
2015-01-08,62.040000915527344
2015-01-09,63.66999816894531
2015-01-13,63.20000076293945
2015-01-14,64.54000091552734
2015-01-15,64.94000244140625
2015-01-16,64.75
2015-01-19,66.0
2015-01-20,66.31999969482422
2015-01-21,65.08000183105469
2015-01-22,67.23999786376953
2015-01-23,67.06999969482422
2015-01-26,67.2300033569336
2015-01-27,68.5999984741211
2015-01-28,69.4800033569336
2015-01-29,69.27999877929688
2015-01-30,70.19999694824219
2015-02-02,69.56999969482422
2015-02-03,69.33000183105469
2015-02-04,70.22000122070312
2015-02-05,70.79000091552734
2015-02-06,68.73999786376953
2015-02-09,72.12000274658203
2015-02-10,73.13999938964844
2015-02-12,73.16000366210938
2015-02-13,73.22000122070312
2015-02-16,73.23999786376953
2015-02-17,72.08000183105469
2015-02-18,72.12999725341797
2015-02-19,72.68000030517578
2015-02-20,72.69999694824219
2015-02-23,73.36000061035156
2015-02-24,74.30000305175781
2015-02-25,73.80999755859375
2015-02-26,75.0
2015-02-27,74.19999694824219
2015-03-02,76.13999938964844
2015-03-03,75.58999633789062
2015-03-04,75.30999755859375
2015-03-05,76.0
2015-03-06,75.83000183105469
2015-03-09,74.2300033569336
2015-03-10,72.8499984741211
2015-03-11,72.91000366210938
2015-03-12,74.87999725341797
2015-03-13,75.12999725341797
2015-03-16,73.69000244140625
2015-03-17,74.73999786376953
2015-03-18,74.16999816894531
2015-03-19,74.38999938964844
2015-03-20,73.87999725341797
2015-03-23,74.16000366210938
2015-03-24,74.73999786376953
2015-03-25,76.5999984741211
2015-03-26,75.4800033569336
2015-03-27,74.8499984741211
2015-03-30,75.23999786376953
2015-03-31,73.97000122070312
2015-04-01,73.33000183105469
2015-04-02,74.73999786376953
2015-04-03,75.44999694824219
2015-04-06,74.9800033569336
2015-04-07,76.43000030517578
2015-04-08,76.83000183105469
2015-04-09,77.91000366210938
2015-04-10,78.66999816894531
2015-04-13,80.30999755859375
2015-04-14,79.98999786376953
2015-04-15,80.25
2015-04-16,82.44999694824219
2015-04-17,81.41000366210938
2015-04-20,81.70999908447266
2015-04-21,82.29000091552734
2015-04-22,81.72000122070312
2015-04-23,82.86000061035156
2015-04-24,83.88999938964844
2015-04-27,83.52999877929688
2015-04-28,83.69000244140625
2015-04-30,80.83999633789062
2015-05-01,81.20999908447266
2015-05-07,81.20999908447266
2015-05-08,81.2699966430664
2015-05-11,81.69999694824219
2015-05-12,81.61000061035156
2015-05-13,81.02999877929688
2015-05-14,80.0199966430664
2015-05-15,82.73999786376953
2015-05-18,84.0999984741211
2015-05-19,84.16999816894531
2015-05-20,85.1500015258789
2015-05-21,86.69999694824219
2015-05-22,87.1500015258789
2015-05-25,87.2699966430664
2015-05-26,87.01000213623047
2015-05-27,85.56999969482422
2015-05-28,84.94999694824219
2015-05-29,86.69000244140625
2015-06-01,86.87000274658203
2015-06-02,86.52999877929688
2015-06-03,86.97000122070312
2015-06-04,87.06999969482422
2015-06-05,85.51000213623047
2015-06-08,86.18000030517578
2015-06-09,86.47000122070312
2015-06-10,86.55000305175781
2015-06-11,86.12999725341797
2015-06-12,87.02999877929688
2015-06-15,87.72000122070312
2015-06-16,87.04000091552734
2015-06-17,87.20999908447266
2015-06-18,86.44000244140625
2015-06-19,86.04000091552734
