Date,3988.HK_Close
2014-06-30,3.4700000286102295
2014-07-02,3.5299999713897705
2014-07-03,3.549999952316284
2014-07-04,3.5999999046325684
2014-07-07,3.5899999141693115
2014-07-08,3.5899999141693115
2014-07-09,3.490000009536743
2014-07-10,3.4600000381469727
2014-07-11,3.4700000286102295
2014-07-14,3.5
2014-07-15,3.5199999809265137
2014-07-16,3.5299999713897705
2014-07-17,3.5199999809265137
2014-07-18,3.5199999809265137
2014-07-21,3.490000009536743
2014-07-22,3.5299999713897705
2014-07-23,3.5899999141693115
2014-07-24,3.619999885559082
2014-07-25,3.650000095367432
2014-07-28,3.700000047683716
2014-07-29,3.740000009536743
2014-07-30,3.7300000190734863
2014-07-31,3.7200000286102295
2014-08-01,3.660000085830689
2014-08-04,3.690000057220459
2014-08-05,3.6700000762939458
2014-08-06,3.660000085830689
2014-08-07,3.650000095367432
2014-08-08,3.619999885559082
2014-08-11,3.660000085830689
2014-08-12,3.680000066757202
2014-08-13,3.7100000381469727
2014-08-14,3.690000057220459
2014-08-15,3.690000057220459
2014-08-18,3.6700000762939458
2014-08-19,3.680000066757202
2014-08-20,3.6700000762939458
2014-08-21,3.650000095367432
2014-08-22,3.6700000762939458
2014-08-25,3.690000057220459
2014-08-26,3.680000066757202
2014-08-27,3.640000104904175
2014-08-28,3.609999895095825
2014-08-29,3.5999999046325684
2014-09-01,3.5899999141693115
2014-09-02,3.5899999141693115
2014-09-03,3.690000057220459
2014-09-04,3.7100000381469727
2014-09-05,3.740000009536743
2014-09-08,3.740000009536743
2014-09-10,3.660000085830689
2014-09-11,3.650000095367432
2014-09-12,3.640000104904175
2014-09-15,3.5999999046325684
2014-09-16,3.5999999046325684
2014-09-17,3.660000085830689
2014-09-18,3.640000104904175
2014-09-19,3.619999885559082
2014-09-22,3.569999933242798
2014-09-23,3.569999933242798
2014-09-24,3.619999885559082
2014-09-25,3.5899999141693115
2014-09-26,3.5799999237060547
2014-09-29,3.5299999713897705
2014-09-30,3.4800000190734863
2014-10-03,3.490000009536743
2014-10-06,3.509999990463257
2014-10-07,3.5299999713897705
2014-10-08,3.5
2014-10-09,3.5299999713897705
2014-10-10,3.4700000286102295
2014-10-13,3.490000009536743
2014-10-14,3.5
2014-10-15,3.5299999713897705
