Date,8306.T_Close
2014-06-30,621.0
2014-07-01,629.0
2014-07-02,635.0
2014-07-03,629.0
2014-07-04,630.0
2014-07-07,625.0
2014-07-08,625.0
2014-07-09,616.0
2014-07-10,605.0
2014-07-11,599.0
2014-07-14,600.0
2014-07-15,606.0
2014-07-16,605.0
2014-07-17,604.0
2014-07-18,598.0
2014-07-22,594.4000244140625
2014-07-23,593.5
2014-07-24,593.5999755859375
2014-07-25,595.4000244140625
2014-07-28,606.7999877929688
2014-07-29,604.7999877929688
2014-07-30,610.0
2014-07-31,615.5999755859375
2014-08-01,618.2999877929688
2014-08-04,605.4000244140625
2014-08-05,600.5999755859375
2014-08-06,589.2999877929688
2014-08-07,592.0999755859375
2014-08-08,572.7000122070312
2014-08-11,582.9000244140625
2014-08-12,589.2000122070312
2014-08-13,592.0
2014-08-14,593.0999755859375
2014-08-15,588.9000244140625
2014-08-18,590.0
2014-08-19,590.7000122070312
2014-08-20,589.7999877929688
2014-08-21,601.7999877929688
2014-08-22,602.0
2014-08-25,603.9000244140625
2014-08-26,597.7999877929688
2014-08-27,598.9000244140625
2014-08-28,596.9000244140625
2014-08-29,598.2000122070312
2014-09-01,600.0
2014-09-02,606.7000122070312
2014-09-03,614.7999877929688
2014-09-04,611.4000244140625
2014-09-05,606.2000122070312
2014-09-08,610.4000244140625
2014-09-09,606.0
2014-09-10,609.7000122070312
2014-09-11,618.5999755859375
2014-09-12,621.9000244140625
2014-09-16,614.5999755859375
2014-09-17,609.7000122070312
2014-09-18,621.2000122070312
2014-09-19,629.2999877929688
2014-09-22,636.4000244140625
2014-09-24,630.7999877929688
2014-09-25,639.7999877929688
2014-09-26,625.2000122070312
2014-09-29,621.5999755859375
2014-09-30,620.2000122070312
2014-10-01,620.0
2014-10-02,599.5999755859375
2014-10-03,601.9000244140625
2014-10-06,613.0999755859375
2014-10-07,610.0
2014-10-08,605.5999755859375
2014-10-09,601.5999755859375
2014-10-10,589.4000244140625
2014-10-14,577.4000244140625
2014-10-15,578.5999755859375
2014-10-16,560.0
2014-10-17,551.0
2014-10-20,570.4000244140625
2014-10-21,566.7999877929688
2014-10-22,577.9000244140625
2014-10-23,579.0
2014-10-24,583.2000122070312
2014-10-27,587.0999755859375
2014-10-28,590.0
2014-10-29,599.0
2014-10-30,608.0
2014-10-31,632.2000122070312
2014-11-04,638.4000244140625
2014-11-05,636.5
2014-11-06,623.7000122070312
2014-11-07,628.5
2014-11-10,630.9000244140625
2014-11-11,634.7000122070312
2014-11-12,634.0999755859375
2014-11-13,643.2000122070312
2014-11-14,645.0999755859375
2014-11-17,659.0
2014-11-18,669.9000244140625
2014-11-19,671.0
2014-11-20,670.2000122070312
2014-11-21,671.0
2014-11-25,680.5
2014-11-26,678.7000122070312
2014-11-27,670.2999877929688
2014-11-28,686.4000244140625
2014-12-01,690.0
2014-12-02,688.5999755859375
2014-12-03,689.7999877929688
2014-12-04,689.0
2014-12-05,696.9000244140625
2014-12-08,695.4000244140625
2014-12-09,698.4000244140625
2014-12-10,680.4000244140625
2014-12-11,670.0
2014-12-12,670.9000244140625
2014-12-15,665.5999755859375
2014-12-16,649.0999755859375
2014-12-17,643.0
2014-12-18,648.9000244140625
2014-12-19,676.4000244140625
2014-12-22,669.7999877929688
2014-12-24,676.4000244140625
2014-12-25,670.9000244140625
2014-12-26,673.2000122070312
2014-12-29,668.2999877929688
2014-12-30,664.5
2015-01-05,654.5999755859375
2015-01-06,634.0
2015-01-07,623.0999755859375
2015-01-08,627.0999755859375
2015-01-09,632.7999877929688
2015-01-13,629.7000122070312
2015-01-14,616.9000244140625
2015-01-15,618.7999877929688
2015-01-16,614.7000122070312
2015-01-19,608.7999877929688
2015-01-20,625.0
2015-01-21,620.5999755859375
2015-01-22,614.7000122070312
2015-01-23,622.2000122070312
2015-01-26,622.7000122070312
2015-01-27,642.7999877929688
2015-01-28,640.0999755859375
2015-01-29,630.7999877929688
2015-01-30,632.2999877929688
2015-02-02,625.0
2015-02-03,622.0
2015-02-04,654.0999755859375
2015-02-05,656.9000244140625
2015-02-06,671.7999877929688
2015-02-09,679.9000244140625
2015-02-10,683.2999877929688
2015-02-12,702.0
2015-02-13,707.0999755859375
2015-02-16,729.0
2015-02-17,720.4000244140625
2015-02-18,743.2999877929688
2015-02-19,770.2000122070312
2015-02-20,765.5
2015-02-23,752.7000122070312
2015-02-24,752.0999755859375
2015-02-25,762.7000122070312
2015-02-26,786.9000244140625
2015-02-27,777.7000122070312
2015-03-02,767.5999755859375
2015-03-03,759.5
2015-03-04,745.0
2015-03-05,757.0999755859375
2015-03-06,778.5
2015-03-09,781.0
2015-03-10,755.9000244140625
2015-03-11,749.0999755859375
2015-03-12,773.4000244140625
2015-03-13,789.5
2015-03-16,797.0
2015-03-17,793.2000122070312
2015-03-18,806.5999755859375
2015-03-19,785.0
2015-03-20,790.0
2015-03-23,787.5
2015-03-24,784.7999877929688
2015-03-25,783.2000122070312
2015-03-26,765.0999755859375
2015-03-27,752.2000122070312
2015-03-30,756.5
2015-03-31,743.7000122070312
2015-04-01,748.7000122070312
2015-04-02,773.0
2015-04-03,771.4000244140625
2015-04-06,764.5999755859375
2015-04-07,788.0
2015-04-08,794.0
2015-04-09,785.7999877929688
2015-04-10,777.2999877929688
2015-04-13,771.4000244140625
2015-04-14,780.0
2015-04-15,783.7000122070312
2015-04-16,805.2999877929688
2015-04-17,822.0
2015-04-20,826.4000244140625
2015-04-21,854.0
2015-04-22,879.2000122070312
2015-04-23,861.7000122070312
2015-04-24,856.7999877929688
2015-04-27,851.0999755859375
2015-04-28,855.7000122070312
2015-04-30,855.9000244140625
2015-05-01,842.2000122070312
2015-05-07,836.4000244140625
2015-05-08,882.7999877929688
2015-05-11,872.0
2015-05-12,864.7000122070312
2015-05-13,865.2000122070312
2015-05-14,844.0
2015-05-15,871.9000244140625
2015-05-18,911.7999877929688
2015-05-19,899.0999755859375
2015-05-20,898.7000122070312
2015-05-21,906.7999877929688
2015-05-22,899.5
2015-05-25,905.4000244140624
2015-05-26,900.7999877929688
2015-05-27,896.5999755859375
2015-05-28,917.2999877929688
2015-05-29,921.2000122070312
2015-06-01,935.0
2015-06-02,914.0
2015-06-03,913.7000122070312
2015-06-04,924.2999877929688
2015-06-05,906.4000244140624
2015-06-08,900.7999877929688
2015-06-09,884.2999877929688
2015-06-10,877.0
2015-06-11,891.9000244140625
2015-06-12,890.0
2015-06-15,889.5
2015-06-16,875.5
2015-06-17,867.9000244140625
2015-06-18,854.5
2015-06-19,860.0
2015-06-22,889.0
2015-06-23,906.5
2015-06-24,912.2000122070312
2015-06-25,905.0
2015-06-26,915.5
2015-06-29,885.7999877929688
2015-06-30,879.7999877929688
2015-07-01,888.0
2015-07-02,892.7000122070312
2015-07-03,903.5
2015-07-06,876.2999877929688
2015-07-07,880.2000122070312
2015-07-08,840.5
2015-07-09,838.2000122070312
2015-07-10,857.2999877929688
2015-07-13,872.0
2015-07-14,885.2999877929688
2015-07-15,883.0
2015-07-16,891.5
2015-07-17,902.0999755859376
2015-07-21,909.9000244140624
2015-07-22,888.2999877929688
2015-07-23,896.4000244140625
2015-07-24,884.7000122070312
2015-07-27,885.5999755859375
2015-07-28,875.2000122070312
2015-07-29,878.7999877929688
2015-07-30,893.2000122070312
2015-07-31,900.0
2015-08-03,884.0
2015-08-04,884.5999755859375
2015-08-05,886.0
2015-08-06,886.5
2015-08-07,894.5999755859375
2015-08-10,889.0999755859375
2015-08-11,891.5999755859375
2015-08-12,879.5
2015-08-13,865.7000122070312
2015-08-14,864.0
2015-08-17,864.2999877929688
2015-08-18,875.2000122070312
2015-08-19,868.0
2015-08-20,849.7999877929688
2015-08-21,814.9000244140625
2015-08-24,746.9000244140625
2015-08-25,744.2999877929688
2015-08-26,769.5999755859375
2015-08-27,786.9000244140625
2015-08-28,820.0999755859375
2015-08-31,800.0999755859375
2015-09-01,777.0
2015-09-02,767.0999755859375
2015-09-03,761.2999877929688
2015-09-04,738.0
2015-09-07,739.5999755859375
2015-09-08,728.5999755859375
2015-09-09,782.7000122070312
2015-09-10,763.0999755859375
2015-09-11,771.7999877929688
2015-09-14,753.4000244140625
2015-09-15,748.0
2015-09-16,761.5
2015-09-17,768.2999877929688
2015-09-18,744.0
2015-09-24,723.2999877929688
2015-09-25,751.7000122070312
2015-09-28,742.0
2015-09-29,699.5
2015-09-30,716.4000244140625
2015-10-01,741.9000244140625
2015-10-02,747.7000122070312
2015-10-05,748.2000122070312
2015-10-06,760.5
2015-10-07,773.2000122070312
2015-10-08,768.7999877929688
2015-10-09,778.0999755859375
2015-10-13,759.7000122070312
2015-10-14,732.7999877929688
2015-10-15,741.7000122070312
