Date,9988.HK_Close
2019-11-26,187.6000061035156
2019-11-27,193.1999969482422
2019-11-28,204.0
2019-11-29,198.3999938964844
2019-12-02,195.5
2019-12-03,192.6000061035156
2019-12-04,189.0
2019-12-05,192.3999938964844
2019-12-06,197.5
2019-12-09,196.6000061035156
2019-12-10,195.3999938964844
2019-12-11,197.6000061035156
2019-12-12,200.1999969482422
2019-12-13,202.0
2019-12-16,201.0
2019-12-17,203.8000030517578
2019-12-18,202.6000061035156
2019-12-19,204.8000030517578
2019-12-20,207.0
2019-12-23,208.3999938964844
2019-12-24,210.3999938964844
2019-12-27,212.8000030517578
2019-12-30,210.6000061035156
2019-12-31,207.1999969482422
2020-01-02,210.0
2020-01-03,212.0
2020-01-06,211.0
2020-01-07,212.6000061035156
2020-01-08,210.8000030517578
2020-01-09,215.6000061035156
2020-01-10,218.0
2020-01-13,222.8000030517578
2020-01-14,223.6000061035156
2020-01-15,220.8000030517578
2020-01-16,219.3999938964844
2020-01-17,220.3999938964844
2020-01-20,220.1999969482422
2020-01-21,215.8000030517578
2020-01-22,218.3999938964844
2020-01-23,213.3999938964844
2020-01-24,214.6000061035156
2020-01-29,207.3999938964844
2020-01-30,201.8000030517578
2020-01-31,200.3999938964844
2020-02-03,205.0
2020-02-04,213.1999969482422
2020-02-05,215.6000061035156
2020-02-06,217.3999938964844
2020-02-07,215.3999938964844
2020-02-10,212.6000061035156
2020-02-11,212.1999969482422
2020-02-12,215.0
2020-02-13,217.1999969482422
2020-02-14,215.0
2020-02-17,217.3999938964844
2020-02-18,214.0
2020-02-19,214.0
2020-02-20,215.6000061035156
2020-02-21,212.6000061035156
2020-02-24,205.1999969482422
2020-02-25,206.6000061035156
2020-02-26,203.0
2020-02-27,205.1999969482422
2020-02-28,200.0
2020-03-02,204.6000061035156
2020-03-03,203.1999969482422
2020-03-04,202.1999969482422
2020-03-05,207.1999969482422
2020-03-06,203.8000030517578
2020-03-09,193.5
2020-03-10,199.3000030517578
2020-03-11,197.0
2020-03-12,188.8000030517578
2020-03-13,191.6999969482422
2020-03-16,179.3000030517578
2020-03-17,183.1999969482422
2020-03-18,173.0
2020-03-19,174.0
2020-03-20,183.0
2020-03-23,170.0
2020-03-24,174.5
2020-03-25,179.6999969482422
2020-03-26,180.8999938964844
2020-03-27,183.8999938964844
2020-03-30,180.3000030517578
2020-03-31,183.3999938964844
2020-04-01,184.0
2020-04-02,186.0
2020-04-03,183.6999969482422
2020-04-06,188.6000061035156
2020-04-07,191.5
2020-04-08,190.1000061035156
2020-04-09,191.6999969482422
2020-04-14,197.0
2020-04-15,197.8999938964844
2020-04-16,202.8000030517578
2020-04-17,207.6000061035156
2020-04-20,205.8000030517578
2020-04-21,204.1999969482422
2020-04-22,205.6000061035156
2020-04-23,204.3999938964844
