Date,Open,High,Low,Close,Adj Close,Volume
2014-06-30,66.2127685546875,66.55319213867188,65.93191528320312,66.2723388671875,47.435115814208984,2258233
2014-07-01,66.34893798828125,66.46808624267578,65.62553405761719,65.69361877441406,47.02090072631836,1668618
2014-07-02,65.48936462402344,65.61701965332031,64.13616943359375,64.40850830078125,46.10107421875,1537135
2014-07-03,64.09362030029297,64.11064147949219,63.60851287841797,63.923404693603516,45.753849029541016,1030475
2014-07-07,64.01702117919922,64.5702133178711,63.914894104003906,64.17021179199219,45.930511474609375,1152793
2014-07-08,64.0595703125,64.83404541015625,63.89787292480469,64.65531921386719,46.277732849121094,788543
2014-07-09,64.60425567626953,64.83404541015625,63.923404693603516,64.1872329711914,45.94269943237305,1136108
2014-07-10,64.11914825439453,65.02127838134766,64.04255676269531,64.98723602294922,46.51530456542969,1124475
2014-07-11,64.83404541015625,65.09786987304688,64.544677734375,64.60425567626953,46.24118423461914,735785
2014-07-14,64.68936157226562,64.92765808105469,64.16170501708984,64.17021179199219,45.930511474609375,771153
2014-07-15,64.22127532958984,64.83404541015625,64.14468383789062,64.73191833496094,46.332542419433594,1653343
2014-07-16,64.86808776855469,64.89361572265625,64.16170501708984,64.8425521850586,46.411746978759766,812278
2014-07-17,64.58723449707031,65.02127838134766,64.47659301757812,64.544677734375,46.19853973388672,1421280
2014-07-18,64.80850982666016,65.33616638183594,64.33191680908203,65.16595458984375,46.643226623535156,897113
2014-07-21,65.25957489013672,65.25957489013672,64.51063537597656,64.61276245117188,46.24725341796875,1217535
2014-07-22,64.8851089477539,64.8851089477539,64.44255065917969,64.7574462890625,46.350826263427734,841300
2014-07-23,64.83404541015625,65.17446899414062,64.49361419677734,65.16595458984375,46.643226623535156,1604463
2014-07-24,65.18297576904297,65.7872314453125,64.91915130615234,65.75318908691406,47.063541412353516,1738413
2014-07-25,65.20851135253906,65.49787139892578,64.3574447631836,64.68085479736328,46.295997619628906,1229520
2014-07-28,64.45106506347656,65.71063995361328,64.44255065917969,65.55744934082031,46.92343521118164,936945
2014-07-29,65.48936462402344,65.8723373413086,65.10638427734375,65.23403930664062,46.691959381103516,1929938
2014-07-30,65.18297576904297,65.5404281616211,64.00851440429688,64.17021179199219,45.930511474609375,1737943
2014-07-31,64.15319061279297,64.23829650878906,62.7574462890625,62.825531005859375,44.968021392822266,1301665
2014-08-01,62.63829803466797,63.55744552612305,62.51063919067383,63.08936309814453,45.15687561035156,990878
2014-08-04,63.13191604614258,63.23404312133789,61.651065826416016,62.58723449707031,44.79747772216797,1636658
