Date,NVDA_Close
2014-06-30,0.4634999930858612
2014-07-01,0.46875
2014-07-02,0.4670000076293945
2014-07-03,0.4712499976158142
2014-07-07,0.4675000011920929
2014-07-08,0.4637500047683716
2014-07-09,0.4777500033378601
2014-07-10,0.4752500057220459
2014-07-11,0.4762499928474426
2014-07-14,0.4822500050067901
2014-07-15,0.484250009059906
2014-07-16,0.4837499856948852
2014-07-17,0.4824999868869781
2014-07-18,0.460999995470047
2014-07-21,0.4637500047683716
2014-07-22,0.4617500007152557
2014-07-23,0.4519999921321869
2014-07-24,0.4527499973773956
2014-07-25,0.4447500109672546
2014-07-28,0.4429999887943268
2014-07-29,0.4444999992847442
2014-07-30,0.4519999921321869
2014-07-31,0.4375
2014-08-01,0.4422500133514404
2014-08-04,0.4412499964237213
2014-08-05,0.4415000081062317
2014-08-06,0.4410000145435333
2014-08-07,0.4365000128746032
2014-08-08,0.4749999940395355
2014-08-11,0.4724999964237213
2014-08-12,0.4724999964237213
2014-08-13,0.4752500057220459
2014-08-14,0.4699999988079071
2014-08-15,0.4760000109672546
2014-08-18,0.4824999868869781
2014-08-19,0.484250009059906
2014-08-20,0.481249988079071
2014-08-21,0.476749986410141
2014-08-22,0.4769999980926513
2014-08-25,0.4777500033378601
2014-08-26,0.4862500131130218
2014-08-27,0.4807499945163727
2014-08-28,0.4847500026226043
2014-08-29,0.4862500131130218
2014-09-02,0.4875000119209289
2014-09-03,0.492000013589859
2014-09-04,0.5007500052452087
2014-09-05,0.4992499947547912
2014-09-08,0.4947499930858612
2014-09-09,0.4884999990463257
2014-09-10,0.4902499914169311
2014-09-11,0.4852499961853027
2014-09-12,0.4779999852180481
2014-09-15,0.4715000092983246
2014-09-16,0.4785000085830688
2014-09-17,0.4787499904632568
2014-09-18,0.4860000014305115
2014-09-19,0.4769999980926513
2014-09-22,0.4722500145435333
2014-09-23,0.4702500104904175
2014-09-24,0.4729999899864197
2014-09-25,0.4627499878406524
2014-09-26,0.4637500047683716
2014-09-29,0.4629999995231628
2014-09-30,0.4612500071525574
2014-10-01,0.4567500054836273
2014-10-02,0.4547500014305115
2014-10-03,0.4557499885559082
2014-10-06,0.453000009059906
2014-10-07,0.4482499957084656
2014-10-08,0.4564999938011169
2014-10-09,0.4477500021457672
2014-10-10,0.4212499856948852
2014-10-13,0.4197500050067901
2014-10-14,0.429500013589859
2014-10-15,0.4359999895095825
2014-10-16,0.4362500011920929
2014-10-17,0.4354999959468841
2014-10-20,0.4392499923706054
2014-10-21,0.4580000042915344
2014-10-22,0.4472500085830688
2014-10-23,0.4572499990463257
2014-10-24,0.4620000123977661
2014-10-27,0.4622499942779541
2014-10-28,0.47325000166893
2014-10-29,0.4702500104904175
2014-10-30,0.4672499895095825
2014-10-31,0.4884999990463257
2014-11-03,0.496749997138977
2014-11-04,0.503250002861023
2014-11-05,0.503250002861023
2014-11-06,0.5055000185966492
2014-11-07,0.4947499930858612
2014-11-10,0.5005000233650208
2014-11-11,0.4945000112056732
2014-11-12,0.4912500083446502
2014-11-13,0.488750010728836
2014-11-14,0.4947499930858612
2014-11-17,0.4925000071525574
2014-11-18,0.5042499899864197
2014-11-19,0.500249981880188
2014-11-20,0.5084999799728394
2014-11-21,0.5112500190734863
2014-11-24,0.5145000219345093
2014-11-25,0.5142499804496765
2014-11-26,0.5230000019073486
2014-11-28,0.5242499709129333
2014-12-01,0.5145000219345093
2014-12-02,0.515250027179718
2014-12-03,0.5285000205039978
2014-12-04,0.5237500071525574
2014-12-05,0.5267500281333923
2014-12-08,0.5199999809265137
2014-12-09,0.5182499885559082
2014-12-10,0.5067499876022339
2014-12-11,0.5065000057220459
2014-12-12,0.4907500147819519
2014-12-15,0.4892500042915344
2014-12-16,0.4837499856948852
2014-12-17,0.5034999847412109
2014-12-18,0.5055000185966492
2014-12-19,0.5105000138282776
2014-12-22,0.5195000171661377
2014-12-23,0.5162500143051147
2014-12-24,0.5142499804496765
2014-12-26,0.5147500038146973
2014-12-29,0.5139999985694885
2014-12-30,0.5092499852180481
2014-12-31,0.5012500286102295
2015-01-02,0.503250002861023
2015-01-05,0.4947499930858612
2015-01-06,0.4797500073909759
2015-01-07,0.4785000085830688
2015-01-08,0.4964999854564667
2015-01-09,0.4984999895095825
2015-01-12,0.492249995470047
2015-01-13,0.4914999902248382
2015-01-14,0.4934999942779541
2015-01-15,0.4900000095367431
2015-01-16,0.4990000128746032
2015-01-20,0.5005000233650208
2015-01-21,0.5074999928474426
2015-01-22,0.5162500143051147
2015-01-23,0.5177500247955322
2015-01-26,0.515500009059906
2015-01-27,0.4907500147819519
2015-01-28,0.4827499985694885
2015-01-29,0.4945000112056732
2015-01-30,0.4799999892711639
2015-02-02,0.4905000030994415
2015-02-03,0.5027499794960022
2015-02-04,0.5040000081062317
2015-02-05,0.5122500061988831
2015-02-06,0.5099999904632568
2015-02-09,0.5095000267028809
2015-02-10,0.5237500071525574
2015-02-11,0.5202500224113464
2015-02-12,0.5575000047683716
2015-02-13,0.5577499866485596
2015-02-17,0.559499979019165
2015-02-18,0.5529999732971191
2015-02-19,0.5544999837875366
2015-02-20,0.5584999918937683
2015-02-23,0.5540000200271606
2015-02-24,0.5577499866485596
2015-02-25,0.5534999966621399
2015-02-26,0.5550000071525574
2015-02-27,0.5515000224113464
2015-03-02,0.5649999976158142
2015-03-03,0.5544999837875366
2015-03-04,0.5607500076293945
2015-03-05,0.5715000033378601
2015-03-06,0.5637500286102295
2015-03-09,0.5652499794960022
2015-03-10,0.574999988079071
2015-03-11,0.5720000267028809
2015-03-12,0.5667499899864197
2015-03-13,0.5674999952316284
2015-03-16,0.5742499828338623
2015-03-17,0.581250011920929
2015-03-18,0.5717499852180481
2015-03-19,0.5805000066757202
2015-03-20,0.5867499709129333
2015-03-23,0.5677499771118164
2015-03-24,0.5600000023841858
2015-03-25,0.5260000228881836
2015-03-26,0.5242499709129333
2015-03-27,0.534500002861023
2015-03-30,0.5367500185966492
2015-03-31,0.5232499837875366
2015-04-01,0.5252500176429749
2015-04-02,0.5264999866485596
2015-04-06,0.5417500138282776
2015-04-07,0.546500027179718
2015-04-08,0.5504999756813049
2015-04-09,0.5632500052452087
2015-04-10,0.5690000057220459
2015-04-13,0.5637500286102295
2015-04-14,0.5590000152587891
2015-04-15,0.565750002861023
2015-04-16,0.562250018119812
2015-04-17,0.5550000071525574
2015-04-20,0.5522500276565552
2015-04-21,0.5515000224113464
2015-04-22,0.5577499866485596
2015-04-23,0.5554999709129333
2015-04-24,0.5507500171661377
2015-04-27,0.5550000071525574
2015-04-28,0.5577499866485596
2015-04-29,0.5534999966621399
2015-04-30,0.5550000071525574
2015-05-01,0.5687500238418579
2015-05-04,0.5652499794960022
2015-05-05,0.5507500171661377
2015-05-06,0.5525000095367432
2015-05-07,0.562250018119812
2015-05-08,0.5207499861717224
2015-05-11,0.515749990940094
2015-05-12,0.5207499861717224
2015-05-13,0.5237500071525574
2015-05-14,0.5322499871253967
2015-05-15,0.5325000286102295
2015-05-18,0.5317500233650208
2015-05-19,0.5260000228881836
2015-05-20,0.5260000228881836
2015-05-21,0.5222499966621399
2015-05-22,0.5214999914169312
2015-05-26,0.5182499885559082
2015-05-27,0.5460000038146973
2015-05-28,0.5534999966621399
2015-05-29,0.5532500147819519
2015-06-01,0.559499979019165
2015-06-02,0.5485000014305115
2015-06-03,0.5425000190734863
2015-06-04,0.5522500276565552
2015-06-05,0.5565000176429749
2015-06-08,0.543749988079071
2015-06-09,0.546500027179718
2015-06-10,0.5367500185966492
2015-06-11,0.5425000190734863
2015-06-12,0.5277500152587891
2015-06-15,0.5267500281333923
2015-06-16,0.5332499742507935
2015-06-17,0.5394999980926514
2015-06-18,0.5485000014305115
2015-06-19,0.546750009059906
2015-06-22,0.5444999933242798
2015-06-23,0.5304999947547913
2015-06-24,0.5252500176429749
2015-06-25,0.5292500257492065
2015-06-26,0.5184999704360962
2015-06-29,0.503000020980835
2015-06-30,0.5027499794960022
2015-07-01,0.5099999904632568
2015-07-02,0.5105000138282776
2015-07-06,0.5042499899864197
2015-07-07,0.4947499930858612
2015-07-08,0.4912500083446502
2015-07-09,0.4852499961853027
2015-07-10,0.4937500059604645
2015-07-13,0.4970000088214874
2015-07-14,0.4972499907016754
2015-07-15,0.4937500059604645
2015-07-16,0.5047500133514404
2015-07-17,0.5017499923706055
2015-07-20,0.4925000071525574
2015-07-21,0.4947499930858612
2015-07-22,0.4852499961853027
2015-07-23,0.4912500083446502
2015-07-24,0.4855000078678131
2015-07-27,0.4827499985694885
2015-07-28,0.4932500123977661
2015-07-29,0.4992499947547912
2015-07-30,0.5005000233650208
2015-07-31,0.4987500011920929
2015-08-03,0.5072500109672546
2015-08-04,0.5092499852180481
2015-08-05,0.5145000219345093
2015-08-06,0.5112500190734863
2015-08-07,0.5745000243186951
2015-08-10,0.5945000052452087
2015-08-11,0.5914999842643738
2015-08-12,0.5929999947547913
2015-08-13,0.5879999995231628
2015-08-14,0.5885000228881836
2015-08-17,0.5847499966621399
2015-08-18,0.5770000219345093
2015-08-19,0.5747500061988831
2015-08-20,0.5540000200271606
2015-08-21,0.5367500185966492
2015-08-24,0.5177500247955322
2015-08-25,0.5070000290870667
2015-08-26,0.5452499985694885
2015-08-27,0.565750002861023
2015-08-28,0.5682500004768372
2015-08-31,0.5619999766349792
2015-09-01,0.5389999747276306
2015-09-02,0.5552499890327454
2015-09-03,0.5567499995231628
2015-09-04,0.543749988079071
2015-09-08,0.5669999718666077
2015-09-09,0.5557500123977661
2015-09-10,0.5644999742507935
2015-09-11,0.5662500262260437
2015-09-14,0.5672500133514404
2015-09-15,0.5734999775886536
2015-09-16,0.5774999856948853
2015-09-17,0.5827500224113464
2015-09-18,0.5822499990463257
2015-09-21,0.5882499814033508
2015-09-22,0.5722500085830688
2015-09-23,0.574999988079071
2015-09-24,0.5860000252723694
2015-09-25,0.5902500152587891
2015-09-28,0.5824999809265137
2015-09-29,0.5927500128746033
2015-09-30,0.6162499785423279
2015-10-01,0.6042500138282776
2015-10-02,0.6200000047683716
2015-10-05,0.6355000138282776
2015-10-06,0.643750011920929
2015-10-07,0.6504999995231628
2015-10-08,0.6542500257492065
2015-10-09,0.6517500281333923
2015-10-12,0.6587499976158142
2015-10-13,0.6600000262260437
2015-10-14,0.6840000152587891
2015-10-15,0.6857500076293945
2015-10-16,0.6965000033378601
2015-10-19,0.6952499747276306
2015-10-20,0.6942499876022339
2015-10-21,0.6852499842643738
2015-10-22,0.7099999785423279
2015-10-23,0.7147499918937683
2015-10-26,0.7114999890327454
2015-10-27,0.7110000252723694
2015-10-28,0.7167500257492065
2015-10-29,0.6919999718666077
2015-10-30,0.7092499732971191
2015-11-02,0.7174999713897705
2015-11-03,0.7124999761581421
2015-11-04,0.7007499933242798
2015-11-05,0.6927499771118164
2015-11-06,0.7887499928474426
2015-11-09,0.7852500081062317
2015-11-10,0.7702500224113464
2015-11-11,0.7627500295639038
2015-11-12,0.7599999904632568
2015-11-13,0.7450000047683716
2015-11-16,0.7599999904632568
2015-11-17,0.7599999904632568
2015-11-18,0.7757499814033508
2015-11-19,0.777999997138977
2015-11-20,0.7847499847412109
2015-11-23,0.7730000019073486
2015-11-24,0.7792500257492065
2015-11-25,0.778249979019165
2015-11-27,0.7847499847412109
2015-11-30,0.7929999828338623
2015-12-01,0.8187500238418579
2015-12-02,0.8125
2015-12-03,0.8107500076293945
2015-12-04,0.84375
2015-12-07,0.827750027179718
2015-12-08,0.8389999866485596
2015-12-09,0.8177499771118164
2015-12-10,0.8245000243186951
2015-12-11,0.812250018119812
2015-12-14,0.8142499923706055
2015-12-15,0.8242499828338623
2015-12-16,0.8292499780654907
2015-12-17,0.8167499899864197
2015-12-18,0.8034999966621399
2015-12-21,0.8224999904632568
2015-12-22,0.8232499957084656
2015-12-23,0.8264999985694885
2015-12-24,0.8292499780654907
2015-12-28,0.828499972820282
2015-12-29,0.8420000076293945
2015-12-30,0.8347499966621399
2015-12-31,0.8240000009536743
2016-01-04,0.809249997138977
2016-01-05,0.8222500085830688
2016-01-06,0.7882500290870667
2016-01-07,0.7570000290870667
2016-01-08,0.7407500147819519
2016-01-11,0.7419999837875366
2016-01-12,0.7544999718666077
2016-01-13,0.7315000295639038
2016-01-14,0.7167500257492065
2016-01-15,0.6777499914169312
2016-01-19,0.6832500100135803
2016-01-20,0.6869999766349792
2016-01-21,0.6949999928474426
2016-01-22,0.7112500071525574
2016-01-25,0.7105000019073486
2016-01-26,0.7174999713897705
2016-01-27,0.7089999914169312
2016-01-28,0.7012500166893005
2016-01-29,0.7322499752044678
2016-02-01,0.7325000166893005
2016-02-02,0.7014999985694885
2016-02-03,0.7049999833106995
2016-02-04,0.7052500247955322
2016-02-05,0.6607499718666077
2016-02-08,0.6305000185966492
2016-02-09,0.6372500061988831
2016-02-10,0.6357499957084656
2016-02-11,0.6324999928474426
2016-02-12,0.6432499885559082
2016-02-16,0.6747499704360962
