Date,V_Close
2015-01-15,63.282501220703125
2015-01-16,63.73749923706055
2015-01-20,64.20999908447266
2015-01-21,64.31999969482422
2015-01-22,64.4000015258789
2015-01-23,64.57250213623047
2015-01-26,64.13249969482422
2015-01-27,62.747501373291016
2015-01-28,61.59000015258789
2015-01-29,62.0
2015-01-30,63.727500915527344
2015-02-02,63.834999084472656
2015-02-03,64.94750213623047
2015-02-04,66.22250366210938
2015-02-05,67.94999694824219
2015-02-06,66.8550033569336
2015-02-09,66.36499786376953
2015-02-10,66.13749694824219
2015-02-11,66.49749755859375
2015-02-12,67.72750091552734
2015-02-13,67.40750122070312
2015-02-17,67.71749877929688
2015-02-18,67.27999877929688
2015-02-19,67.2750015258789
2015-02-20,68.25
2015-02-23,68.25250244140625
2015-02-24,68.11750030517578
2015-02-25,68.25250244140625
2015-02-26,68.4375
2015-02-27,67.82749938964844
2015-03-02,69.57250213623047
2015-03-03,68.82499694824219
2015-03-04,68.4375
2015-03-05,68.53250122070312
2015-03-06,67.33499908447266
2015-03-09,67.8550033569336
2015-03-10,66.30000305175781
2015-03-11,66.1875
2015-03-12,67.3949966430664
2015-03-13,66.25749969482422
2015-03-16,67.25499725341797
2015-03-17,66.125
2015-03-18,66.9175033569336
2015-03-19,66.80999755859375
2015-03-20,67.41000366210938
2015-03-23,67.08000183105469
2015-03-24,67.0999984741211
2015-03-25,65.7300033569336
2015-03-26,65.58999633789062
2015-03-27,65.54000091552734
2015-03-30,65.66000366210938
2015-03-31,65.41000366210938
2015-04-01,65.18000030517578
2015-04-02,65.29000091552734
2015-04-06,65.19999694824219
2015-04-07,65.80000305175781
2015-04-08,66.5
2015-04-09,66.44000244140625
2015-04-10,66.33999633789062
2015-04-13,65.61000061035156
2015-04-14,65.52999877929688
2015-04-15,65.68000030517578
2015-04-16,65.6500015258789
2015-04-17,64.5199966430664
2015-04-20,64.72000122070312
2015-04-21,65.3499984741211
2015-04-22,68.01000213623047
2015-04-23,67.72000122070312
2015-04-24,67.4800033569336
2015-04-27,67.0999984741211
2015-04-28,66.7699966430664
2015-04-29,67.33999633789062
2015-04-30,66.05000305175781
2015-05-01,65.7699966430664
2015-05-04,65.58000183105469
2015-05-05,65.95999908447266
2015-05-06,65.66999816894531
2015-05-07,66.58000183105469
2015-05-08,69.47000122070312
2015-05-11,69.0199966430664
2015-05-12,68.69000244140625
2015-05-13,68.6500015258789
2015-05-14,70.0
2015-05-15,69.56999969482422
2015-05-18,70.0
2015-05-19,70.16000366210938
2015-05-20,69.77999877929688
2015-05-21,69.37000274658203
2015-05-22,69.62000274658203
2015-05-26,68.54000091552734
2015-05-27,69.48999786376953
2015-05-28,69.55999755859375
2015-05-29,68.68000030517578
2015-06-01,69.11000061035156
2015-06-02,69.04000091552734
2015-06-03,68.94999694824219
2015-06-04,68.20999908447266
2015-06-05,68.37000274658203
2015-06-08,67.68000030517578
2015-06-09,67.94999694824219
2015-06-10,69.62999725341797
2015-06-11,69.63999938964844
2015-06-12,69.33000183105469
2015-06-15,68.56999969482422
2015-06-16,69.01000213623047
2015-06-17,68.75
2015-06-18,69.5
2015-06-19,68.69000244140625
2015-06-22,69.08999633789062
2015-06-23,69.41999816894531
2015-06-24,68.86000061035156
2015-06-25,68.62000274658203
2015-06-26,68.75
2015-06-29,66.72000122070312
2015-06-30,67.1500015258789
2015-07-01,67.8499984741211
2015-07-02,68.23999786376953
2015-07-06,68.12000274658203
2015-07-07,67.7699966430664
2015-07-08,66.7300033569336
2015-07-09,67.05000305175781
2015-07-10,68.41999816894531
2015-07-13,69.5199966430664
2015-07-14,70.0999984741211
2015-07-15,70.0199966430664
2015-07-16,70.56999969482422
2015-07-17,70.87999725341797
2015-07-20,72.69999694824219
2015-07-21,72.0199966430664
2015-07-22,71.97000122070312
2015-07-23,71.75
2015-07-24,74.80000305175781
2015-07-27,73.86000061035156
2015-07-28,74.73999786376953
2015-07-29,76.01000213623047
2015-07-30,76.37999725341797
2015-07-31,75.33999633789062
2015-08-03,75.7699966430664
2015-08-04,75.2699966430664
2015-08-05,74.9800033569336
2015-08-06,73.58000183105469
2015-08-07,74.20999908447266
2015-08-10,74.37999725341797
2015-08-11,73.36000061035156
2015-08-12,73.54000091552734
2015-08-13,73.93000030517578
2015-08-14,74.22000122070312
2015-08-17,74.41000366210938
2015-08-18,74.47000122070312
2015-08-19,74.4000015258789
2015-08-20,73.94999694824219
2015-08-21,71.19000244140625
2015-08-24,68.36000061035156
2015-08-25,66.97000122070312
2015-08-26,70.69000244140625
2015-08-27,72.4000015258789
2015-08-28,72.45999908447266
2015-08-31,71.30000305175781
2015-09-01,68.95999908447266
2015-09-02,69.62000274658203
2015-09-03,70.4000015258789
2015-09-04,69.16000366210938
2015-09-08,70.52999877929688
2015-09-09,69.5999984741211
2015-09-10,70.2300033569336
2015-09-11,70.76000213623047
2015-09-14,70.01000213623047
2015-09-15,70.51000213623047
2015-09-16,70.98999786376953
2015-09-17,70.95999908447266
2015-09-18,69.79000091552734
2015-09-21,70.77999877929688
2015-09-22,70.25
2015-09-23,70.94999694824219
2015-09-24,70.23999786376953
2015-09-25,70.69000244140625
2015-09-28,67.19999694824219
2015-09-29,68.52999877929688
2015-09-30,69.66000366210938
2015-10-01,69.98999786376953
2015-10-02,70.66999816894531
2015-10-05,72.2300033569336
2015-10-06,72.08000183105469
2015-10-07,73.22000122070312
2015-10-08,73.9000015258789
2015-10-09,73.9800033569336
2015-10-12,74.98999786376953
2015-10-13,75.0
2015-10-14,74.19999694824219
2015-10-15,75.33999633789062
2015-10-16,76.0
2015-10-19,76.98999786376953
2015-10-20,76.27999877929688
2015-10-21,75.45999908447266
2015-10-22,76.41999816894531
2015-10-23,77.06999969482422
2015-10-26,78.18000030517578
2015-10-27,77.5199966430664
2015-10-28,78.87000274658203
2015-10-29,78.51000213623047
2015-10-30,77.58000183105469
2015-11-02,75.22000122070312
2015-11-03,77.9000015258789
2015-11-04,78.3499984741211
2015-11-05,79.26000213623047
2015-11-06,78.75
2015-11-09,78.04000091552734
2015-11-10,79.4800033569336
2015-11-11,79.18000030517578
2015-11-12,78.30999755859375
2015-11-13,78.11000061035156
2015-11-16,78.9000015258789
2015-11-17,78.83000183105469
2015-11-18,80.45999908447266
2015-11-19,80.1500015258789
2015-11-20,80.19000244140625
2015-11-23,80.11000061035156
2015-11-24,79.79000091552734
2015-11-25,79.55999755859375
2015-11-27,79.83999633789062
2015-11-30,79.01000213623047
2015-12-01,79.91000366210938
2015-12-02,79.04000091552734
2015-12-03,78.29000091552734
2015-12-04,80.4000015258789
2015-12-07,79.55000305175781
2015-12-08,79.06999969482422
2015-12-09,77.87999725341797
2015-12-10,78.12000274658203
2015-12-11,76.11000061035156
2015-12-14,76.87000274658203
2015-12-15,78.62000274658203
2015-12-16,79.86000061035156
2015-12-17,78.69000244140625
2015-12-18,76.31999969482422
2015-12-21,77.16999816894531
2015-12-22,77.37999725341797
2015-12-23,78.55999755859375
2015-12-24,78.26000213623047
2015-12-28,78.52999877929688
2015-12-29,79.20999908447266
2015-12-30,78.3499984741211
2015-12-31,77.55000305175781
2016-01-04,75.69999694824219
2016-01-05,76.2699966430664
2016-01-06,75.2699966430664
2016-01-07,73.79000091552734
2016-01-08,72.87999725341797
2016-01-11,73.91999816894531
2016-01-12,74.76000213623047
2016-01-13,73.0999984741211
2016-01-14,73.80000305175781
2016-01-15,71.83000183105469
2016-01-19,71.38999938964844
2016-01-20,70.68000030517578
2016-01-21,71.55999755859375
2016-01-22,72.69999694824219
2016-01-25,71.73999786376953
2016-01-26,71.87999725341797
2016-01-27,70.91000366210938
2016-01-28,69.33000183105469
2016-01-29,74.48999786376953
2016-02-01,74.37999725341797
2016-02-02,73.4000015258789
2016-02-03,74.37999725341797
2016-02-04,73.68000030517578
2016-02-05,71.54000091552734
2016-02-08,67.7699966430664
2016-02-09,68.33000183105469
2016-02-10,70.1500015258789
2016-02-11,68.47000122070312
2016-02-12,70.41999816894531
2016-02-16,71.0999984741211
2016-02-17,72.02999877929688
2016-02-18,71.23999786376953
2016-02-19,71.52999877929688
2016-02-22,73.05999755859375
2016-02-23,72.1500015258789
2016-02-24,71.8499984741211
2016-02-25,73.2699966430664
2016-02-26,72.7300033569336
2016-02-29,72.38999938964844
2016-03-01,74.63999938964844
2016-03-02,74.30000305175781
2016-03-03,73.91000366210938
2016-03-04,73.9000015258789
2016-03-07,71.94000244140625
2016-03-08,70.62000274658203
2016-03-09,70.68000030517578
2016-03-10,70.22000122070312
2016-03-11,71.62999725341797
2016-03-14,71.48999786376953
2016-03-15,71.91000366210938
2016-03-16,72.37000274658203
2016-03-17,73.13999938964844
2016-03-18,73.77999877929688
2016-03-21,73.7699966430664
2016-03-22,72.95999908447266
2016-03-23,73.91000366210938
2016-03-24,74.13999938964844
2016-03-28,74.08000183105469
2016-03-29,75.37999725341797
2016-03-30,76.77999877929688
2016-03-31,76.4800033569336
2016-04-01,77.58999633789062
2016-04-04,77.83000183105469
2016-04-05,76.97000122070312
2016-04-06,78.20999908447266
2016-04-07,77.58000183105469
2016-04-08,78.02999877929688
2016-04-11,77.81999969482422
2016-04-12,78.5199966430664
2016-04-13,79.70999908447266
2016-04-14,80.33000183105469
2016-04-15,80.08000183105469
2016-04-18,81.44999694824219
2016-04-19,80.75
2016-04-20,81.1500015258789
2016-04-21,80.79000091552734
2016-04-22,79.11000061035156
2016-04-25,78.13999938964844
2016-04-26,78.52999877929688
2016-04-27,78.76000213623047
2016-04-28,77.68000030517578
2016-04-29,77.23999786376953
2016-05-02,78.45999908447266
2016-05-03,77.19000244140625
2016-05-04,77.06999969482422
2016-05-05,77.36000061035156
2016-05-06,77.72000122070312
2016-05-09,78.22000122070312
2016-05-10,79.19999694824219
2016-05-11,77.30000305175781
2016-05-12,77.88999938964844
2016-05-13,76.83000183105469
2016-05-16,77.80000305175781
2016-05-17,76.79000091552734
2016-05-18,77.43000030517578
2016-05-19,76.87999725341797
2016-05-20,77.66999816894531
2016-05-23,77.20999908447266
2016-05-24,79.37999725341797
2016-05-25,79.05999755859375
2016-05-26,79.0
2016-05-27,79.66000366210938
2016-05-31,78.94000244140625
2016-06-01,79.22000122070312
2016-06-02,79.94999694824219
2016-06-03,79.94000244140625
2016-06-06,80.54000091552734
2016-06-07,80.5999984741211
2016-06-08,81.6500015258789
2016-06-09,81.26000213623047
2016-06-10,80.18000030517578
2016-06-13,78.4000015258789
2016-06-14,78.56999969482422
2016-06-15,78.16999816894531
2016-06-16,78.3499984741211
2016-06-17,76.98999786376953
2016-06-20,77.33999633789062
2016-06-21,77.33000183105469
2016-06-22,76.52999877929688
2016-06-23,78.2300033569336
2016-06-24,75.05000305175781
2016-06-27,73.33999633789062
2016-06-28,75.16000366210938
2016-06-29,76.73999786376953
2016-06-30,74.16999816894531
2016-07-01,74.4800033569336
2016-07-05,74.66999816894531
2016-07-06,74.05999755859375
2016-07-07,74.51000213623047
2016-07-08,76.41999816894531
2016-07-11,76.5199966430664
2016-07-12,77.4800033569336
2016-07-13,77.45999908447266
2016-07-14,78.13999938964844
2016-07-15,78.30000305175781
2016-07-18,78.30999755859375
2016-07-19,78.72000122070312
2016-07-20,79.36000061035156
2016-07-21,78.79000091552734
2016-07-22,79.91000366210938
2016-07-25,78.94000244140625
2016-07-26,78.48999786376953
2016-07-27,78.52999877929688
2016-07-28,79.19000244140625
2016-07-29,78.05000305175781
2016-08-01,78.26000213623047
2016-08-02,78.27999877929688
2016-08-03,78.70999908447266
2016-08-04,79.4800033569336
2016-08-05,80.13999938964844
2016-08-08,79.94999694824219
2016-08-09,80.05999755859375
2016-08-10,79.68000030517578
2016-08-11,80.12000274658203
2016-08-12,80.0199966430664
2016-08-15,80.91000366210938
2016-08-16,80.80999755859375
2016-08-17,80.83999633789062
2016-08-18,80.2699966430664
2016-08-19,80.47000122070312
2016-08-22,81.05999755859375
2016-08-23,80.80000305175781
2016-08-24,80.29000091552734
2016-08-25,80.31999969482422
2016-08-26,80.56999969482422
2016-08-29,80.87000274658203
2016-08-30,81.16999816894531
2016-08-31,80.9000015258789
2016-09-01,81.30000305175781
2016-09-02,82.0
2016-09-06,82.52999877929688
2016-09-07,83.23999786376953
2016-09-08,82.97000122070312
2016-09-09,81.33000183105469
2016-09-12,82.97000122070312
2016-09-13,81.88999938964844
2016-09-14,81.48999786376953
2016-09-15,82.01000213623047
2016-09-16,82.06999969482422
2016-09-19,82.51000213623047
2016-09-20,82.4800033569336
2016-09-21,83.22000122070312
2016-09-22,83.36000061035156
2016-09-23,82.54000091552734
2016-09-26,81.80999755859375
2016-09-27,82.16000366210938
2016-09-28,82.97000122070312
2016-09-29,81.91999816894531
2016-09-30,82.69999694824219
2016-10-03,82.86000061035156
2016-10-04,82.7300033569336
2016-10-05,83.3499984741211
2016-10-06,83.36000061035156
2016-10-07,82.87999725341797
2016-10-10,83.12000274658203
2016-10-11,82.04000091552734
2016-10-12,82.25
2016-10-13,81.87000274658203
2016-10-14,82.44999694824219
2016-10-17,82.1500015258789
2016-10-18,81.58000183105469
2016-10-19,82.80999755859375
2016-10-20,82.5
2016-10-21,82.3499984741211
2016-10-24,83.16999816894531
2016-10-25,82.02999877929688
2016-10-26,81.75
2016-10-27,81.91999816894531
2016-10-28,82.22000122070312
2016-10-31,82.51000213623047
2016-11-01,81.62000274658203
2016-11-02,80.58000183105469
2016-11-03,80.6500015258789
2016-11-04,80.36000061035156
2016-11-07,82.51000213623047
2016-11-08,82.87999725341797
2016-11-09,83.23999786376953
2016-11-10,81.87000274658203
2016-11-11,81.87999725341797
2016-11-14,78.37999725341797
2016-11-15,78.56999969482422
2016-11-16,80.08000183105469
2016-11-17,81.06999969482422
2016-11-18,80.81999969482422
2016-11-21,81.69000244140625
2016-11-22,79.93000030517578
2016-11-23,79.56999969482422
2016-11-25,80.12999725341797
2016-11-28,79.08000183105469
2016-11-29,79.1500015258789
2016-11-30,77.31999969482422
2016-12-01,75.43000030517578
2016-12-02,75.72000122070312
2016-12-05,77.30999755859375
2016-12-06,77.11000061035156
2016-12-07,79.30999755859375
2016-12-08,79.27999877929688
2016-12-09,79.13999938964844
2016-12-12,78.5
2016-12-13,79.19999694824219
2016-12-14,79.12999725341797
2016-12-15,79.5
2016-12-16,78.3499984741211
2016-12-19,78.0999984741211
2016-12-20,78.36000061035156
2016-12-21,78.13999938964844
2016-12-22,77.9000015258789
2016-12-23,78.1500015258789
2016-12-27,78.3499984741211
2016-12-28,78.30000305175781
2016-12-29,78.33000183105469
2016-12-30,78.0199966430664
2017-01-03,79.5
2017-01-04,80.1500015258789
2017-01-05,81.08999633789062
2017-01-06,82.20999908447266
2017-01-09,81.75
2017-01-10,81.30999755859375
2017-01-11,81.80000305175781
2017-01-12,81.37000274658203
2017-01-13,81.16999816894531
2017-01-17,81.26000213623047
2017-01-18,81.58999633789062
2017-01-19,81.7300033569336
2017-01-20,81.83999633789062
2017-01-23,82.1500015258789
2017-01-24,83.2300033569336
2017-01-25,83.9000015258789
2017-01-26,83.23999786376953
2017-01-27,83.7699966430664
2017-01-30,83.69999694824219
2017-01-31,82.70999908447266
2017-02-01,82.44000244140625
2017-02-02,82.30000305175781
2017-02-03,86.08000183105469
2017-02-06,85.83000183105469
2017-02-07,85.77999877929688
2017-02-08,85.08999633789062
2017-02-09,85.58000183105469
2017-02-10,85.9000015258789
2017-02-13,86.44000244140625
2017-02-14,86.8499984741211
2017-02-15,87.54000091552734
2017-02-16,87.41000366210938
2017-02-17,87.45999908447266
2017-02-21,87.91999816894531
2017-02-22,87.80000305175781
2017-02-23,88.18000030517578
2017-02-24,88.43000030517578
2017-02-27,88.0
2017-02-28,87.94000244140625
2017-03-01,88.98999786376953
2017-03-02,88.52999877929688
2017-03-03,88.79000091552734
2017-03-06,88.94000244140625
2017-03-07,89.05999755859375
2017-03-08,88.95999908447266
2017-03-09,89.11000061035156
2017-03-10,89.7300033569336
2017-03-13,90.11000061035156
2017-03-14,89.55000305175781
2017-03-15,89.91999816894531
2017-03-16,90.04000091552734
2017-03-17,90.23999786376952
2017-03-20,89.18000030517578
2017-03-21,88.05999755859375
2017-03-22,88.5199966430664
2017-03-23,88.86000061035156
2017-03-24,89.19000244140625
2017-03-27,88.94999694824219
2017-03-28,89.12000274658203
2017-03-29,89.18000030517578
2017-03-30,89.01000213623047
2017-03-31,88.87000274658203
2017-04-03,89.36000061035156
2017-04-04,88.77999877929688
2017-04-05,89.02999877929688
2017-04-06,89.08999633789062
2017-04-07,88.73999786376953
2017-04-10,88.86000061035156
2017-04-11,88.8499984741211
2017-04-12,88.68000030517578
2017-04-13,88.87000274658203
2017-04-17,89.80999755859375
2017-04-18,89.7300033569336
2017-04-19,89.75
2017-04-20,91.1500015258789
2017-04-21,91.1500015258789
2017-04-24,91.8499984741211
2017-04-25,92.11000061035156
2017-04-26,91.81999969482422
2017-04-27,91.5999984741211
2017-04-28,91.22000122070312
2017-05-01,91.26000213623048
2017-05-02,92.54000091552734
2017-05-03,92.44000244140624
2017-05-04,92.62000274658205
2017-05-05,92.08999633789062
2017-05-08,91.91999816894533
2017-05-09,92.0
2017-05-10,92.25
2017-05-11,92.0999984741211
2017-05-12,92.7300033569336
2017-05-15,93.2300033569336
2017-05-16,93.1500015258789
2017-05-17,91.76000213623048
2017-05-18,91.70999908447266
2017-05-19,92.4800033569336
2017-05-22,93.30999755859376
2017-05-23,93.86000061035156
2017-05-24,94.80999755859376
2017-05-25,95.04000091552734
2017-05-26,94.66999816894533
2017-05-30,94.72000122070312
2017-05-31,95.2300033569336
2017-06-01,95.4000015258789
2017-06-02,96.1500015258789
2017-06-05,96.5500030517578
2017-06-06,95.79000091552734
2017-06-07,96.08999633789062
2017-06-08,96.08999633789062
2017-06-09,94.55999755859376
2017-06-12,93.5
2017-06-13,95.08000183105467
2017-06-14,95.31999969482422
2017-06-15,94.16999816894533
2017-06-16,94.16999816894533
2017-06-19,94.79000091552734
2017-06-20,94.37999725341795
2017-06-21,94.54000091552734
2017-06-22,93.9499969482422
2017-06-23,95.58000183105467
2017-06-26,95.22000122070312
2017-06-27,94.9000015258789
2017-06-28,96.2300033569336
2017-06-29,94.41999816894533
2017-06-30,93.77999877929688
2017-07-03,93.3499984741211
2017-07-05,94.01000213623048
2017-07-06,93.25
2017-07-07,93.91999816894533
2017-07-10,95.08999633789062
2017-07-11,95.41000366210938
2017-07-12,96.18000030517578
2017-07-13,95.94000244140624
2017-07-14,96.93000030517578
2017-07-17,96.83000183105467
2017-07-18,97.58000183105467
2017-07-19,98.25
2017-07-20,98.11000061035156
2017-07-21,99.5999984741211
2017-07-24,100.37000274658205
2017-07-25,99.98999786376952
2017-07-26,100.8499984741211
2017-07-27,99.56999969482422
2017-07-28,99.1500015258789
2017-07-31,99.55999755859376
2017-08-01,100.87000274658205
2017-08-02,101.27999877929688
2017-08-03,100.58999633789062
2017-08-04,100.88999938964844
2017-08-07,101.48999786376952
2017-08-08,101.27999877929688
2017-08-09,100.97000122070312
2017-08-10,99.48999786376952
2017-08-11,100.08999633789062
2017-08-14,101.87000274658205
2017-08-15,102.62999725341795
2017-08-16,103.31999969482422
2017-08-17,102.16000366210938
2017-08-18,102.51000213623048
2017-08-21,103.22000122070312
2017-08-22,104.06999969482422
2017-08-23,103.18000030517578
2017-08-24,103.22000122070312
2017-08-25,103.3499984741211
2017-08-28,103.77999877929688
2017-08-29,103.7699966430664
2017-08-30,103.7300033569336
2017-08-31,103.5199966430664
2017-09-01,103.9000015258789
2017-09-05,103.01000213623048
2017-09-06,103.18000030517578
2017-09-07,104.55999755859376
2017-09-08,104.43000030517578
2017-09-11,106.1500015258789
2017-09-12,106.20999908447266
2017-09-13,105.83000183105467
2017-09-14,106.08000183105467
2017-09-15,105.3000030517578
2017-09-18,104.83000183105467
2017-09-19,105.41000366210938
2017-09-20,104.97000122070312
2017-09-21,105.30999755859376
2017-09-22,105.55999755859376
2017-09-25,103.0199966430664
2017-09-26,102.94000244140624
2017-09-27,103.88999938964844
2017-09-28,104.58000183105467
2017-09-29,105.23999786376952
2017-10-02,105.44000244140624
2017-10-03,105.58999633789062
2017-10-04,105.30999755859376
2017-10-05,106.23999786376952
2017-10-06,106.7300033569336
2017-10-09,107.01000213623048
2017-10-10,107.30999755859376
2017-10-11,108.44000244140624
2017-10-12,108.11000061035156
2017-10-13,108.66000366210938
2017-10-16,108.3000030517578
2017-10-17,107.54000091552734
2017-10-18,107.8000030517578
2017-10-19,107.0199966430664
2017-10-20,107.5500030517578
2017-10-23,107.52999877929688
2017-10-24,108.41000366210938
2017-10-25,109.48999786376952
2017-10-26,109.8000030517578
2017-10-27,109.70999908447266
2017-10-30,110.04000091552734
2017-10-31,109.9800033569336
2017-11-01,111.06999969482422
2017-11-02,110.9800033569336
2017-11-03,111.36000061035156
2017-11-06,111.91999816894533
2017-11-07,112.08999633789062
2017-11-08,112.47000122070312
2017-11-09,112.13999938964844
2017-11-10,111.87999725341795
2017-11-13,111.4000015258789
2017-11-14,111.9800033569336
2017-11-15,110.25
2017-11-16,111.0199966430664
2017-11-17,109.81999969482422
2017-11-20,109.9499969482422
2017-11-21,111.4499969482422
2017-11-22,110.81999969482422
2017-11-24,111.97000122070312
2017-11-27,112.37999725341795
2017-11-28,113.36000061035156
2017-11-29,109.86000061035156
2017-11-30,112.58999633789062
2017-12-01,110.7300033569336
2017-12-04,107.43000030517578
2017-12-05,108.58000183105467
2017-12-06,109.73999786376952
2017-12-07,111.4000015258789
2017-12-08,112.5999984741211
2017-12-11,112.37000274658205
2017-12-12,113.45999908447266
2017-12-13,113.30999755859376
2017-12-14,112.91999816894533
2017-12-15,113.81999969482422
2017-12-18,113.5500030517578
2017-12-19,112.13999938964844
2017-12-20,112.12000274658205
2017-12-21,112.41000366210938
2017-12-22,112.69000244140624
2017-12-26,112.98999786376952
2017-12-27,114.0199966430664
2017-12-28,114.3499984741211
2017-12-29,114.0199966430664
2018-01-02,114.51000213623048
2018-01-03,115.6500015258789
2018-01-04,116.08000183105467
2018-01-05,118.86000061035156
2018-01-08,119.33999633789062
2018-01-09,119.11000061035156
2018-01-10,118.9800033569336
2018-01-11,119.83999633789062
2018-01-12,120.08999633789062
2018-01-16,120.38999938964844
2018-01-17,121.9800033569336
2018-01-18,123.11000061035156
2018-01-19,122.6999969482422
2018-01-22,124.33000183105467
2018-01-23,124.6500015258789
2018-01-24,124.5500030517578
2018-01-25,125.22000122070312
2018-01-26,126.31999969482422
2018-01-29,124.83999633789062
2018-01-30,123.5500030517578
2018-01-31,124.2300033569336
2018-02-01,125.72000122070312
2018-02-02,120.91000366210938
2018-02-05,116.2699966430664
2018-02-06,119.97000122070312
2018-02-07,119.6500015258789
2018-02-08,113.86000061035156
2018-02-09,116.31999969482422
2018-02-12,118.47000122070312
2018-02-13,118.3499984741211
2018-02-14,120.83000183105467
2018-02-15,122.27999877929688
2018-02-16,121.8499984741211
2018-02-20,122.01000213623048
2018-02-21,120.43000030517578
2018-02-22,120.37999725341795
2018-02-23,122.93000030517578
2018-02-26,124.58999633789062
2018-02-27,123.37000274658205
2018-02-28,122.94000244140624
2018-03-01,120.4000015258789
2018-03-02,120.7699966430664
2018-03-05,121.87999725341795
2018-03-06,121.05999755859376
2018-03-07,121.8499984741211
2018-03-08,122.22000122070312
2018-03-09,124.51000213623048
2018-03-12,124.23999786376952
2018-03-13,123.1999969482422
2018-03-14,122.58000183105467
2018-03-15,123.41000366210938
2018-03-16,124.52999877929688
2018-03-19,123.20999908447266
2018-03-20,124.91000366210938
2018-03-21,123.22000122070312
2018-03-22,119.98999786376952
2018-03-23,117.0
2018-03-26,120.63999938964844
2018-03-27,117.4000015258789
2018-03-28,116.98999786376952
