Date,JPM_Close
2014-06-30,57.619998931884766
2014-07-01,57.56999969482422
2014-07-02,56.970001220703125
2014-07-03,57.04999923706055
2014-07-07,56.66999816894531
2014-07-08,55.7599983215332
2014-07-09,56.02000045776367
2014-07-10,55.560001373291016
2014-07-11,55.79999923706055
2014-07-14,56.290000915527344
2014-07-15,58.27000045776367
2014-07-16,58.709999084472656
2014-07-17,57.86000061035156
2014-07-18,58.22999954223633
2014-07-21,58.2400016784668
2014-07-22,58.66999816894531
2014-07-23,59.0
2014-07-24,59.16999816894531
2014-07-25,59.0099983215332
2014-07-28,59.189998626708984
2014-07-29,58.63999938964844
2014-07-30,58.90999984741211
2014-07-31,57.66999816894531
2014-08-01,56.47999954223633
2014-08-04,56.650001525878906
2014-08-05,56.060001373291016
2014-08-06,56.22999954223633
2014-08-07,55.90999984741211
2014-08-08,56.34000015258789
2014-08-11,56.31999969482422
2014-08-12,56.349998474121094
2014-08-13,56.720001220703125
2014-08-14,56.97999954223633
2014-08-15,56.75
2014-08-18,57.22999954223633
2014-08-19,57.560001373291016
2014-08-20,57.63999938964844
2014-08-21,58.5
2014-08-22,58.4900016784668
2014-08-25,59.34000015258789
2014-08-26,59.7400016784668
2014-08-27,59.59000015258789
2014-08-28,59.15999984741211
2014-08-29,59.45000076293945
2014-09-02,59.66999816894531
2014-09-03,59.70000076293945
2014-09-04,59.709999084472656
2014-09-05,59.90999984741211
2014-09-08,59.88999938964844
2014-09-09,59.060001373291016
2014-09-10,59.220001220703125
2014-09-11,59.7599983215332
2014-09-12,60.029998779296875
2014-09-15,59.939998626708984
2014-09-16,59.9900016784668
2014-09-17,60.310001373291016
2014-09-18,61.31999969482422
2014-09-19,61.11000061035156
2014-09-22,60.90999984741211
2014-09-23,60.939998626708984
2014-09-24,61.630001068115234
2014-09-25,60.150001525878906
2014-09-26,60.560001373291016
2014-09-29,60.33000183105469
2014-09-30,60.2400016784668
2014-10-01,59.77000045776367
2014-10-02,58.84000015258789
2014-10-03,60.29999923706055
2014-10-06,60.18000030517578
2014-10-07,59.27000045776367
2014-10-08,60.400001525878906
2014-10-09,59.08000183105469
2014-10-10,58.52000045776367
2014-10-13,58.15999984741211
2014-10-14,57.9900016784668
2014-10-15,55.529998779296875
2014-10-16,55.08000183105469
2014-10-17,56.20000076293945
2014-10-20,56.630001068115234
2014-10-21,57.93000030517578
2014-10-22,57.45000076293945
2014-10-23,58.060001373291016
2014-10-24,58.7400016784668
2014-10-27,58.63999938964844
2014-10-28,59.630001068115234
2014-10-29,59.290000915527344
2014-10-30,59.38999938964844
2014-10-31,60.47999954223633
2014-11-03,60.880001068115234
2014-11-04,60.25
2014-11-05,61.150001525878906
2014-11-06,61.22999954223633
2014-11-07,61.470001220703125
2014-11-10,61.93000030517578
2014-11-11,61.369998931884766
2014-11-12,60.560001373291016
2014-11-13,60.22999954223633
2014-11-14,60.279998779296875
2014-11-17,60.380001068115234
2014-11-18,60.529998779296875
2014-11-19,60.599998474121094
2014-11-20,60.119998931884766
2014-11-21,60.45000076293945
2014-11-24,60.959999084472656
2014-11-25,60.29999923706055
2014-11-26,60.34000015258789
2014-11-28,60.15999984741211
2014-12-01,60.0
2014-12-02,61.08000183105469
2014-12-03,61.540000915527344
2014-12-04,61.380001068115234
2014-12-05,62.70000076293945
2014-12-08,62.66999816894531
2014-12-09,62.45000076293945
2014-12-10,60.68000030517578
2014-12-11,61.13999938964844
2014-12-12,60.040000915527344
2014-12-15,59.15999984741211
2014-12-16,58.43000030517578
2014-12-17,59.77000045776367
2014-12-18,61.47999954223633
2014-12-19,61.93000030517578
2014-12-22,61.939998626708984
2014-12-23,62.47999954223633
2014-12-24,62.47999954223633
2014-12-26,62.54999923706055
2014-12-29,62.959999084472656
2014-12-30,63.150001525878906
2014-12-31,62.58000183105469
2015-01-02,62.4900016784668
2015-01-05,60.54999923706055
2015-01-06,58.97999954223633
2015-01-07,59.06999969482422
2015-01-08,60.38999938964844
2015-01-09,59.34000015258789
2015-01-12,58.83000183105469
2015-01-13,58.84000015258789
2015-01-14,56.810001373291016
2015-01-15,54.9900016784668
2015-01-16,55.93000030517578
2015-01-20,55.709999084472656
2015-01-21,55.88999938964844
2015-01-22,57.59000015258789
2015-01-23,56.68000030517578
2015-01-26,56.77000045776367
2015-01-27,56.20000076293945
2015-01-28,54.75
2015-01-29,55.66999816894531
2015-01-30,54.380001068115234
2015-02-02,55.470001220703125
2015-02-03,56.720001220703125
2015-02-04,56.380001068115234
2015-02-05,56.77000045776367
2015-02-06,57.88999938964844
2015-02-09,57.81999969482422
2015-02-10,58.459999084472656
2015-02-11,58.369998931884766
2015-02-12,59.56999969482422
2015-02-13,59.66999816894531
2015-02-17,60.099998474121094
2015-02-18,59.369998931884766
2015-02-19,59.22999954223633
2015-02-20,59.79999923706055
2015-02-23,59.349998474121094
2015-02-24,60.81999969482422
2015-02-25,61.13999938964844
2015-02-26,61.58000183105469
2015-02-27,61.279998779296875
2015-03-02,61.77000045776367
2015-03-03,61.970001220703125
2015-03-04,62.130001068115234
2015-03-05,62.0
2015-03-06,60.88999938964844
2015-03-09,61.5
2015-03-10,59.959999084472656
2015-03-11,60.2400016784668
2015-03-12,61.369998931884766
2015-03-13,61.0
2015-03-16,61.849998474121094
2015-03-17,61.61000061035156
2015-03-18,61.75
2015-03-19,61.20000076293945
2015-03-20,61.75
2015-03-23,61.13999938964844
2015-03-24,60.459999084472656
2015-03-25,59.61000061035156
2015-03-26,59.540000915527344
2015-03-27,59.54999923706055
2015-03-30,60.959999084472656
2015-03-31,60.58000183105469
2015-04-01,59.95000076293945
2015-04-02,60.52000045776367
2015-04-06,60.470001220703125
2015-04-07,60.849998474121094
2015-04-08,61.04999923706055
2015-04-09,61.470001220703125
2015-04-10,61.70000076293945
2015-04-13,62.06999969482422
2015-04-14,63.040000915527344
2015-04-15,64.20999908447266
2015-04-16,63.810001373291016
2015-04-17,62.84000015258789
2015-04-20,63.2400016784668
2015-04-21,62.310001373291016
2015-04-22,62.939998626708984
2015-04-23,62.79999923706055
2015-04-24,62.599998474121094
2015-04-27,62.34000015258789
2015-04-28,62.7599983215332
2015-04-29,63.599998474121094
2015-04-30,63.2599983215332
2015-05-01,63.61000061035156
2015-05-04,64.72000122070312
2015-05-05,64.4000015258789
2015-05-06,63.91999816894531
2015-05-07,64.5
2015-05-08,65.48999786376953
2015-05-11,65.44999694824219
2015-05-12,65.36000061035156
2015-05-13,65.5199966430664
2015-05-14,66.05000305175781
2015-05-15,65.87999725341797
2015-05-18,66.41999816894531
2015-05-19,67.01000213623047
2015-05-20,66.4800033569336
2015-05-21,66.6500015258789
2015-05-22,66.47000122070312
2015-05-26,65.7300033569336
2015-05-27,66.47000122070312
2015-05-28,66.19999694824219
2015-05-29,65.77999877929688
2015-06-01,66.08000183105469
2015-06-02,66.0199966430664
2015-06-03,66.69999694824219
2015-06-04,66.33000183105469
2015-06-05,67.41999816894531
2015-06-08,66.88999938964844
2015-06-09,67.18000030517578
2015-06-10,68.26000213623047
2015-06-11,68.5199966430664
2015-06-12,68.25
2015-06-15,67.98999786376953
2015-06-16,68.37000274658203
2015-06-17,68.13999938964844
2015-06-18,68.77999877929688
2015-06-19,68.08000183105469
2015-06-22,68.95999908447266
2015-06-23,69.75
2015-06-24,69.0199966430664
2015-06-25,68.6500015258789
2015-06-26,68.94999694824219
2015-06-29,67.19999694824219
2015-06-30,67.76000213623047
2015-07-01,68.06999969482422
2015-07-02,67.5199966430664
2015-07-06,67.33000183105469
2015-07-07,66.80000305175781
2015-07-08,65.43000030517578
2015-07-09,66.11000061035156
2015-07-10,67.05000305175781
2015-07-13,68.08999633789062
2015-07-14,69.04000091552734
2015-07-15,69.19000244140625
2015-07-16,69.55999755859375
2015-07-17,69.20999908447266
2015-07-20,69.26000213623047
2015-07-21,69.0999984741211
2015-07-22,70.08000183105469
2015-07-23,69.63999938964844
2015-07-24,68.91000366210938
2015-07-27,68.01000213623047
2015-07-28,68.05000305175781
2015-07-29,68.94000244140625
2015-07-30,69.04000091552734
2015-07-31,68.52999877929688
2015-08-03,68.52999877929688
2015-08-04,68.45999908447266
2015-08-05,68.7300033569336
2015-08-06,68.25
2015-08-07,68.05000305175781
2015-08-10,68.88999938964844
2015-08-11,68.2300033569336
2015-08-12,67.23999786376953
2015-08-13,67.55000305175781
2015-08-14,67.88999938964844
2015-08-17,68.06999969482422
2015-08-18,68.20999908447266
2015-08-19,67.5999984741211
2015-08-20,65.94000244140625
2015-08-21,63.599998474121094
2015-08-24,60.25
2015-08-25,59.90999984741211
2015-08-26,62.90999984741211
2015-08-27,64.4800033569336
2015-08-28,64.12999725341797
2015-08-31,64.0999984741211
2015-09-01,61.45000076293945
2015-09-02,62.56999969482422
2015-09-03,62.68000030517578
2015-09-04,61.5
2015-09-08,63.15999984741211
2015-09-09,62.18000030517578
2015-09-10,62.65999984741211
2015-09-11,62.560001373291016
2015-09-14,62.380001068115234
2015-09-15,63.58000183105469
2015-09-16,64.13999938964844
2015-09-17,62.650001525878906
2015-09-18,60.939998626708984
2015-09-21,61.45000076293945
2015-09-22,60.90999984741211
2015-09-23,60.63999938964844
2015-09-24,60.220001220703125
2015-09-25,61.470001220703125
2015-09-28,59.97999954223633
2015-09-29,59.84000015258789
2015-09-30,60.970001220703125
2015-10-01,61.41999816894531
2015-10-02,60.810001373291016
2015-10-05,62.02000045776367
2015-10-06,62.04999923706055
2015-10-07,62.130001068115234
2015-10-08,62.130001068115234
2015-10-09,61.93000030517578
2015-10-12,61.720001220703125
2015-10-13,61.54999923706055
2015-10-14,59.9900016784668
2015-10-15,61.88999938964844
2015-10-16,62.43000030517578
2015-10-19,62.220001220703125
2015-10-20,62.52000045776367
2015-10-21,62.060001373291016
2015-10-22,63.189998626708984
2015-10-23,63.869998931884766
2015-10-26,63.900001525878906
2015-10-27,63.63999938964844
2015-10-28,65.5
2015-10-29,65.20999908447266
2015-10-30,64.25
2015-11-02,65.54000091552734
2015-11-03,65.77999877929688
2015-11-04,65.8499984741211
2015-11-05,66.44000244140625
2015-11-06,68.45999908447266
2015-11-09,67.38999938964844
2015-11-10,67.68000030517578
2015-11-11,67.3499984741211
2015-11-12,66.0
2015-11-13,65.55999755859375
2015-11-16,66.51000213623047
2015-11-17,66.12999725341797
2015-11-18,67.44999694824219
2015-11-19,67.66000366210938
2015-11-20,67.54000091552734
2015-11-23,66.87999725341797
2015-11-24,66.77999877929688
2015-11-25,66.86000061035156
2015-11-27,67.16999816894531
2015-11-30,66.68000030517578
2015-12-01,67.61000061035156
2015-12-02,66.66000366210938
2015-12-03,65.80000305175781
2015-12-04,67.88999938964844
2015-12-07,67.0
2015-12-08,65.95999908447266
2015-12-09,65.45999908447266
2015-12-10,65.61000061035156
2015-12-11,64.06999969482422
2015-12-14,64.2699966430664
2015-12-15,66.0999984741211
2015-12-16,67.52999877929688
2015-12-17,66.27999877929688
2015-12-18,64.4000015258789
2015-12-21,65.54000091552734
2015-12-22,65.68000030517578
2015-12-23,66.7300033569336
2015-12-24,66.5999984741211
2015-12-28,66.37999725341797
2015-12-29,67.06999969482422
2015-12-30,66.58999633789062
2015-12-31,66.02999877929688
2016-01-04,63.619998931884766
2016-01-05,63.72999954223633
2016-01-06,62.810001373291016
2016-01-07,60.27000045776367
2016-01-08,58.91999816894531
2016-01-11,58.83000183105469
2016-01-12,58.959999084472656
2016-01-13,57.34000015258789
2016-01-14,58.20000076293945
2016-01-15,57.040000915527344
2016-01-19,57.0099983215332
2016-01-20,55.5099983215332
2016-01-21,55.25
2016-01-22,56.95000076293945
2016-01-25,55.65999984741211
2016-01-26,57.08000183105469
2016-01-27,57.040000915527344
2016-01-28,57.279998779296875
2016-01-29,59.5
2016-02-01,58.86000061035156
2016-02-02,57.029998779296875
2016-02-03,57.40999984741211
2016-02-04,58.400001525878906
2016-02-05,57.75
2016-02-08,56.540000915527344
2016-02-09,56.20000076293945
2016-02-10,55.52000045776367
2016-02-11,53.06999969482422
2016-02-12,57.4900016784668
2016-02-16,58.349998474121094
2016-02-17,58.77000045776367
2016-02-18,57.810001373291016
2016-02-19,57.81999969482422
2016-02-22,58.56999969482422
2016-02-23,56.119998931884766
2016-02-24,56.13999938964844
2016-02-25,57.0099983215332
2016-02-26,57.540000915527344
2016-02-29,56.29999923706055
2016-03-01,59.20000076293945
2016-03-02,59.7599983215332
2016-03-03,59.959999084472656
2016-03-04,60.04999923706055
2016-03-07,59.939998626708984
2016-03-08,58.779998779296875
2016-03-09,59.119998931884766
2016-03-10,58.61000061035156
2016-03-11,59.34000015258789
2016-03-14,59.119998931884766
2016-03-15,59.20000076293945
2016-03-16,58.91999816894531
2016-03-17,58.75
2016-03-18,60.47999954223633
2016-03-21,60.459999084472656
2016-03-22,60.2400016784668
2016-03-23,59.939998626708984
2016-03-24,59.47999954223633
2016-03-28,59.400001525878906
2016-03-29,59.029998779296875
2016-03-30,59.709999084472656
2016-03-31,59.220001220703125
2016-04-01,59.869998931884766
2016-04-04,59.20000076293945
2016-04-05,58.36000061035156
2016-04-06,58.810001373291016
2016-04-07,57.31999969482422
2016-04-08,57.7400016784668
2016-04-11,58.20000076293945
2016-04-12,59.279998779296875
2016-04-13,61.790000915527344
2016-04-14,62.59000015258789
2016-04-15,61.869998931884766
2016-04-18,62.27000045776367
2016-04-19,63.31999969482422
2016-04-20,64.23999786376953
2016-04-21,63.599998474121094
2016-04-22,63.970001220703125
2016-04-25,63.599998474121094
2016-04-26,63.93000030517578
2016-04-27,64.11000061035156
2016-04-28,63.599998474121094
2016-04-29,63.20000076293945
2016-05-02,63.790000915527344
2016-05-03,62.560001373291016
2016-05-04,61.56999969482422
2016-05-05,61.2400016784668
2016-05-06,61.599998474121094
2016-05-09,61.209999084472656
2016-05-10,62.040000915527344
2016-05-11,61.810001373291016
2016-05-12,61.77000045776367
2016-05-13,61.20000076293945
2016-05-16,61.65999984741211
2016-05-17,61.65999984741211
2016-05-18,64.04000091552734
2016-05-19,63.38999938964844
2016-05-20,63.5099983215332
2016-05-23,63.459999084472656
2016-05-24,64.54000091552734
2016-05-25,65.5199966430664
2016-05-26,65.02999877929688
2016-05-27,65.43000030517578
2016-05-31,65.2699966430664
2016-06-01,65.69000244140625
2016-06-02,65.80999755859375
2016-06-03,64.63999938964844
2016-06-06,65.27999877929688
2016-06-07,65.05999755859375
2016-06-08,65.25
2016-06-09,64.75
2016-06-10,63.84000015258789
2016-06-13,63.27000045776367
2016-06-14,62.08000183105469
2016-06-15,61.970001220703125
2016-06-16,62.220001220703125
2016-06-17,62.279998779296875
2016-06-20,62.369998931884766
2016-06-21,62.95000076293945
2016-06-22,62.709999084472656
2016-06-23,64.05000305175781
2016-06-24,59.599998474121094
2016-06-27,57.61000061035156
2016-06-28,59.52000045776367
2016-06-29,61.20000076293945
2016-06-30,62.13999938964844
2016-07-01,61.2599983215332
2016-07-05,59.54999923706055
2016-07-06,60.189998626708984
2016-07-07,60.58000183105469
2016-07-08,61.83000183105469
2016-07-11,62.27000045776367
2016-07-12,63.20000076293945
2016-07-13,63.15999984741211
2016-07-14,64.12000274658203
2016-07-15,64.18000030517578
2016-07-18,63.959999084472656
2016-07-19,63.86000061035156
2016-07-20,63.93000030517578
2016-07-21,63.689998626708984
2016-07-22,64.04000091552734
2016-07-25,63.869998931884766
2016-07-26,64.12999725341797
2016-07-27,64.33000183105469
2016-07-28,64.0999984741211
2016-07-29,63.970001220703125
2016-08-01,63.79999923706055
2016-08-02,63.650001525878906
2016-08-03,64.66000366210938
2016-08-04,64.55999755859375
2016-08-05,66.30000305175781
2016-08-08,66.0999984741211
2016-08-09,65.87000274658203
2016-08-10,65.27999877929688
2016-08-11,65.45999908447266
2016-08-12,65.31999969482422
2016-08-15,65.72000122070312
2016-08-16,65.70999908447266
2016-08-17,65.88999938964844
2016-08-18,65.94999694824219
2016-08-19,65.86000061035156
2016-08-22,65.80000305175781
2016-08-23,65.7699966430664
2016-08-24,65.94999694824219
2016-08-25,66.06999969482422
2016-08-26,66.22000122070312
2016-08-29,66.94999694824219
2016-08-30,67.5
2016-08-31,67.5
2016-09-01,67.20999908447266
2016-09-02,67.48999786376953
2016-09-06,67.44000244140625
2016-09-07,67.16000366210938
2016-09-08,67.25
2016-09-09,66.6500015258789
2016-09-12,67.05999755859375
2016-09-13,66.52999877929688
2016-09-14,66.4000015258789
2016-09-15,66.63999938964844
2016-09-16,65.81999969482422
2016-09-19,66.19000244140625
2016-09-20,66.45999908447266
2016-09-21,66.83999633789062
2016-09-22,67.38999938964844
2016-09-23,67.25
2016-09-26,65.77999877929688
2016-09-27,66.36000061035156
2016-09-28,66.70999908447266
2016-09-29,65.6500015258789
2016-09-30,66.58999633789062
2016-10-03,66.51000213623047
2016-10-04,66.5999984741211
2016-10-05,67.69000244140625
2016-10-06,67.87000274658203
2016-10-07,68.11000061035156
2016-10-10,68.63999938964844
2016-10-11,68.30999755859375
2016-10-12,68.12999725341797
2016-10-13,67.73999786376953
2016-10-14,67.5199966430664
2016-10-17,67.16999816894531
2016-10-18,67.69999694824219
2016-10-19,68.3499984741211
2016-10-20,68.26000213623047
2016-10-21,68.48999786376953
2016-10-24,68.87000274658203
2016-10-25,68.80000305175781
2016-10-26,69.12999725341797
2016-10-27,69.2300033569336
2016-10-28,69.11000061035156
2016-10-31,69.26000213623047
2016-11-01,68.97000122070312
2016-11-02,68.68000030517578
2016-11-03,68.37999725341797
2016-11-04,67.76000213623047
2016-11-07,69.87999725341797
2016-11-08,70.02999877929688
2016-11-09,73.25
2016-11-10,76.6500015258789
2016-11-11,76.69000244140625
2016-11-14,79.51000213623047
2016-11-15,79.36000061035156
2016-11-16,77.4000015258789
2016-11-17,78.0199966430664
2016-11-18,77.70999908447266
2016-11-21,78.05000305175781
2016-11-22,78.52999877929688
2016-11-23,78.86000061035156
2016-11-25,78.83000183105469
2016-11-28,78.31999969482422
2016-11-29,78.91999816894531
2016-11-30,80.16999816894531
2016-12-01,81.79000091552734
2016-12-02,81.5999984741211
2016-12-05,83.26000213623047
2016-12-06,83.69000244140625
2016-12-07,84.06999969482422
2016-12-08,85.12000274658203
2016-12-09,85.48999786376953
2016-12-12,84.7300033569336
2016-12-13,84.76000213623047
2016-12-14,84.7300033569336
2016-12-15,86.0
2016-12-16,84.94000244140625
2016-12-19,85.43000030517578
2016-12-20,86.52999877929688
2016-12-21,86.75
2016-12-22,86.88999938964844
2016-12-23,87.05000305175781
2016-12-27,87.12999725341797
2016-12-28,86.5
2016-12-29,85.88999938964844
2016-12-30,86.29000091552734
2017-01-03,87.2300033569336
2017-01-04,86.91000366210938
2017-01-05,86.11000061035156
2017-01-06,86.12000274658203
2017-01-09,86.18000030517578
