Date,TSLA_Close
2014-12-01,15.442667007446287
2014-12-02,15.428667068481444
2014-12-03,15.286666870117188
2014-12-04,15.218667030334473
2014-12-05,14.913999557495115
2014-12-08,14.290666580200195
2014-12-09,14.459333419799805
2014-12-10,13.989333152770996
2014-12-11,13.925333023071287
2014-12-12,13.800000190734863
2014-12-15,13.602666854858398
2014-12-16,13.187333106994627
2014-12-17,13.721332550048828
2014-12-18,14.550666809082031
2014-12-19,14.619333267211914
2014-12-22,14.84000015258789
2014-12-23,14.731332778930664
2014-12-24,14.817333221435549
2014-12-26,15.187999725341797
2014-12-29,15.047332763671877
2014-12-30,14.815333366394045
2014-12-31,14.827333450317385
2015-01-02,14.620667457580566
2015-01-05,14.005999565124512
2015-01-06,14.085332870483398
2015-01-07,14.063332557678224
2015-01-08,14.041333198547363
2015-01-09,13.77733325958252
2015-01-12,13.480667114257812
2015-01-13,13.616666793823242
2015-01-14,12.845999717712402
2015-01-15,12.791333198547363
2015-01-16,12.871333122253418
2015-01-20,12.795332908630373
2015-01-21,13.104666709899902
2015-01-22,13.441332817077637
2015-01-23,13.419333457946776
2015-01-26,13.770000457763672
2015-01-27,13.732000350952148
2015-01-28,13.291333198547363
2015-01-29,13.68000030517578
2015-01-30,13.57333278656006
2015-02-02,14.062666893005373
2015-02-03,14.557332992553713
2015-02-04,14.56999969482422
2015-02-05,14.732666969299316
2015-02-06,14.490667343139648
2015-02-09,14.498666763305664
2015-02-10,14.419333457946776
2015-02-11,14.186667442321776
2015-02-12,13.525333404541016
2015-02-13,13.584667205810549
2015-02-17,13.623332977294922
2015-02-18,13.630666732788086
2015-02-19,14.11400032043457
2015-02-20,14.473999977111816
2015-02-23,13.822667121887209
2015-02-24,13.607333183288574
2015-02-25,13.583999633789062
2015-02-26,13.812666893005373
2015-02-27,13.555999755859377
2015-03-02,13.155332565307615
2015-03-03,13.303999900817873
2015-03-04,13.496000289916992
2015-03-05,13.375332832336426
2015-03-06,12.925333023071287
2015-03-09,12.725333213806152
2015-03-10,12.687999725341797
2015-03-11,12.916000366210938
2015-03-12,12.73799991607666
2015-03-13,12.57866668701172
2015-03-16,13.046667098999023
2015-03-17,12.982000350952148
2015-03-18,13.380666732788086
2015-03-19,13.043333053588867
2015-03-20,13.20533275604248
2015-03-23,13.308667182922363
2015-03-24,13.447999954223633
2015-03-25,12.953332901000977
2015-03-26,12.694000244140623
2015-03-27,12.333333015441896
2015-03-30,12.704667091369627
2015-03-31,12.584667205810549
2015-04-01,12.505999565124512
2015-04-02,12.733332633972168
2015-04-06,13.539999961853027
2015-04-07,13.550000190734863
2015-04-08,13.844667434692385
2015-04-09,14.005999565124512
2015-04-10,14.0600004196167
2015-04-13,13.985333442687988
2015-04-14,13.830666542053224
2015-04-15,13.85533332824707
2015-04-16,13.779999732971191
2015-04-17,13.78600025177002
2015-04-20,13.684666633605955
2015-04-21,13.96066665649414
2015-04-22,14.629332542419434
2015-04-23,14.57333278656006
2015-04-24,14.562000274658203
2015-04-27,15.436667442321776
2015-04-28,15.36533260345459
2015-04-29,15.49666690826416
2015-04-30,15.06999969482422
2015-05-01,15.0686674118042
2015-05-04,15.36733341217041
2015-05-05,15.529999732971191
2015-05-06,15.362000465393066
2015-05-07,15.786666870117188
2015-05-08,15.77400016784668
2015-05-11,15.965999603271484
2015-05-12,16.31599998474121
2015-05-13,16.211999893188477
2015-05-14,16.273332595825195
2015-05-15,16.589332580566406
2015-05-18,16.583332061767578
2015-05-19,16.47599983215332
2015-05-20,16.290000915527344
2015-05-21,16.374666213989258
2015-05-22,16.51533317565918
2015-05-26,16.497333526611328
2015-05-27,16.495332717895508
2015-05-28,16.76333236694336
2015-05-29,16.719999313354492
2015-06-01,16.6299991607666
2015-06-02,16.55666732788086
2015-06-03,16.599332809448242
2015-06-04,16.39466667175293
2015-06-05,16.609333038330078
2015-06-08,17.086000442504883
2015-06-09,17.066667556762695
2015-06-10,16.713333129882812
2015-06-11,16.76066780090332
2015-06-12,16.71266746520996
2015-06-15,16.691999435424805
2015-06-16,16.874666213989258
2015-06-17,17.360666275024414
2015-06-18,17.459333419799805
2015-06-19,17.500667572021484
2015-06-22,17.319332122802734
2015-06-23,17.844667434692383
2015-06-24,17.67799949645996
2015-06-25,17.91933250427246
2015-06-26,17.805999755859375
2015-06-29,17.468000411987305
2015-06-30,17.884000778198242
2015-07-01,17.94333267211914
2015-07-02,18.667999267578125
2015-07-06,18.64800071716309
2015-07-07,17.858667373657227
2015-07-08,16.997333526611328
2015-07-09,17.19466781616211
2015-07-10,17.27666664123535
2015-07-13,17.477333068847656
2015-07-14,17.709999084472656
2015-07-15,17.542667388916016
2015-07-16,17.778667449951172
2015-07-17,18.310667037963867
2015-07-20,18.817333221435547
2015-07-21,17.784666061401367
2015-07-22,17.857999801635742
2015-07-23,17.81333351135254
2015-07-24,17.694000244140625
2015-07-27,16.867332458496094
2015-07-28,17.654666900634766
2015-07-29,17.58799934387207
2015-07-30,17.785999298095703
2015-07-31,17.74333381652832
2015-08-03,17.332666397094727
2015-08-04,17.75200080871582
2015-08-05,18.0086669921875
2015-08-06,16.408666610717773
2015-08-07,16.167333602905273
2015-08-10,16.076000213623047
2015-08-11,15.824666976928713
2015-08-12,15.878000259399414
2015-08-13,16.167333602905273
2015-08-14,16.209999084472656
2015-08-17,16.999332427978516
2015-08-18,17.381332397460938
2015-08-19,17.016666412353516
2015-08-20,16.14533233642578
2015-08-21,15.38466739654541
2015-08-24,14.591333389282228
2015-08-25,14.66866683959961
2015-08-26,14.989333152770996
2015-08-27,16.19933319091797
2015-08-28,16.565332412719727
2015-08-31,16.604000091552734
2015-09-01,15.908666610717772
2015-09-02,16.512666702270508
2015-09-03,16.3713321685791
2015-09-04,16.1286678314209
2015-09-08,16.544666290283203
2015-09-09,16.5939998626709
2015-09-10,16.565332412719727
2015-09-11,16.682666778564453
2015-09-14,16.87933349609375
2015-09-15,16.904666900634766
2015-09-16,17.483333587646484
2015-09-17,17.471332550048828
2015-09-18,17.374666213989258
2015-09-21,17.613332748413086
2015-09-22,17.395999908447266
2015-09-23,17.40399932861328
2015-09-24,17.541332244873047
2015-09-25,17.12733268737793
2015-09-28,16.562000274658203
2015-09-29,16.44333267211914
2015-09-30,16.559999465942383
2015-10-01,15.991999626159668
2015-10-02,16.504667282104492
2015-10-05,16.40999984741211
2015-10-06,16.097333908081055
2015-10-07,15.46399974822998
2015-10-08,15.114666938781738
2015-10-09,14.71266746520996
2015-10-12,14.371999740600586
2015-10-13,14.616666793823242
2015-10-14,14.458666801452637
2015-10-15,14.753999710083008
2015-10-16,15.133999824523926
2015-10-19,15.206666946411133
2015-10-20,14.20199966430664
2015-10-21,14.005999565124512
2015-10-22,14.114666938781738
2015-10-23,13.939332962036133
2015-10-26,14.350666999816896
2015-10-27,14.023332595825195
2015-10-28,14.197333335876465
2015-10-29,14.108667373657228
2015-10-30,13.795332908630373
2015-11-02,14.252667427062988
2015-11-03,13.890000343322754
2015-11-04,15.44200038909912
2015-11-05,15.451333045959473
2015-11-06,15.490667343139648
2015-11-09,15.022000312805176
2015-11-10,14.43333339691162
2015-11-11,14.60533332824707
2015-11-12,14.196000099182127
2015-11-13,13.812666893005373
2015-11-16,14.28733253479004
2015-11-17,14.266667366027832
2015-11-18,14.73799991607666
2015-11-19,14.786666870117188
2015-11-20,14.667332649230955
2015-11-23,14.516667366027832
2015-11-24,14.550000190734863
2015-11-25,15.309332847595217
2015-11-27,15.440667152404783
2015-11-30,15.350666999816896
2015-12-01,15.812666893005373
2015-12-02,15.465999603271484
2015-12-03,15.513999938964844
2015-12-04,15.358667373657228
2015-12-07,15.408666610717772
2015-12-08,15.114666938781738
2015-12-09,14.968000411987305
2015-12-10,15.137999534606934
2015-12-11,14.468000411987305
2015-12-14,14.571999549865724
2015-12-15,14.739333152770996
2015-12-16,15.633999824523926
2015-12-17,15.559332847595217
2015-12-18,15.36400032043457
2015-12-21,15.503999710083008
2015-12-22,15.329999923706056
2015-12-23,15.313332557678224
2015-12-24,15.371333122253418
2015-12-28,15.263333320617676
2015-12-29,15.812666893005373
2015-12-30,15.87266731262207
2015-12-31,16.000667572021484
2016-01-04,14.894000053405762
2016-01-05,14.895333290100098
2016-01-06,14.602666854858398
2016-01-07,14.376667022705078
2016-01-08,14.06666660308838
2016-01-11,13.856666564941406
2016-01-12,13.998000144958496
2016-01-13,13.354000091552734
2016-01-14,13.745332717895508
2016-01-15,13.666000366210938
2016-01-19,13.64799976348877
2016-01-20,13.24666690826416
2016-01-21,13.33133316040039
2016-01-22,13.50333309173584
2016-01-25,13.092000007629396
2016-01-26,12.904000282287598
2016-01-27,12.538000106811523
2016-01-28,12.646666526794434
2016-01-29,12.74666690826416
2016-02-01,13.129332542419434
2016-02-02,12.185333251953123
2016-02-03,11.565333366394045
2016-02-04,11.68866729736328
2016-02-05,10.84000015258789
2016-02-08,9.866000175476074
2016-02-09,9.883333206176758
2016-02-10,9.57800006866455
2016-02-11,10.031332969665527
2016-02-12,10.06933307647705
2016-02-16,10.344667434692385
2016-02-17,11.245332717895508
2016-02-18,11.118000030517578
2016-02-19,11.10533332824707
2016-02-22,11.849332809448242
2016-02-23,11.814000129699709
2016-02-24,11.93333339691162
2016-02-25,12.495332717895508
2016-02-26,12.689332962036133
2016-02-29,12.795332908630373
2016-03-01,12.423333168029783
2016-03-02,12.555999755859377
2016-03-03,13.04933261871338
2016-03-04,13.402667045593262
2016-03-07,13.685999870300291
2016-03-08,13.506667137145996
2016-03-09,13.914667129516602
2016-03-10,13.678667068481444
2016-03-11,13.833333015441896
2016-03-14,14.34333324432373
2016-03-15,14.555999755859377
2016-03-16,14.795332908630373
2016-03-17,15.092000007629396
2016-03-18,15.515999794006348
2016-03-21,15.887999534606934
2016-03-22,15.616000175476074
2016-03-23,14.838666915893556
2016-03-24,15.18333339691162
2016-03-28,15.350666999816896
2016-03-29,15.342000007629396
2016-03-30,15.12600040435791
2016-03-31,15.317999839782717
2016-04-01,15.839332580566406
2016-04-04,16.465999603271484
2016-04-05,17.031333923339844
2016-04-06,17.69466781616211
2016-04-07,17.14666748046875
2016-04-08,16.67133331298828
2016-04-11,16.661333084106445
2016-04-12,16.521333694458008
2016-04-13,16.968666076660156
2016-04-14,16.790666580200195
2016-04-15,16.96733283996582
2016-04-18,16.92533302307129
2016-04-19,16.4913330078125
2016-04-20,16.6646671295166
2016-04-21,16.55266761779785
2016-04-22,16.916667938232422
2016-04-25,16.788000106811523
2016-04-26,16.916000366210938
2016-04-27,16.764667510986328
2016-04-28,16.513999938964844
2016-04-29,16.05066680908203
2016-05-02,16.1200008392334
2016-05-03,15.48799991607666
2016-05-04,14.837332725524902
2016-05-05,14.10200023651123
2016-05-06,14.32866668701172
2016-05-09,13.928000450134276
2016-05-10,13.912667274475098
2016-05-11,13.93066692352295
2016-05-12,13.8186674118042
2016-05-13,13.84066677093506
2016-05-16,13.88599967956543
2016-05-17,13.644000053405762
2016-05-18,14.07800006866455
2016-05-19,14.347332954406738
2016-05-20,14.685333251953123
2016-05-23,14.414667129516602
2016-05-24,14.52733325958252
2016-05-25,14.638667106628418
2016-05-26,15.008000373840332
2016-05-27,14.869333267211914
2016-05-31,14.881999969482422
2016-06-01,14.637332916259766
2016-06-02,14.597332954406738
2016-06-03,14.599332809448242
2016-06-06,14.711999893188477
2016-06-07,15.489333152770996
2016-06-08,15.701333045959473
2016-06-09,15.290666580200195
2016-06-10,14.586000442504885
2016-06-13,14.524666786193848
2016-06-14,14.330666542053224
2016-06-15,14.513333320617676
2016-06-16,14.528667449951172
2016-06-17,14.364666938781738
2016-06-20,14.646666526794434
2016-06-21,14.640666961669922
2016-06-22,13.11066722869873
2016-06-23,13.09333324432373
2016-06-24,12.876667022705078
2016-06-27,13.236666679382324
2016-06-28,13.452667236328123
2016-06-29,14.012666702270508
2016-06-30,14.152000427246094
2016-07-01,14.43333339691162
2016-07-05,14.26533317565918
2016-07-06,14.29599952697754
2016-07-07,14.395999908447266
2016-07-08,14.45199966430664
2016-07-11,14.985333442687988
2016-07-12,14.976667404174805
2016-07-13,14.835332870483398
2016-07-14,14.768667221069336
2016-07-15,14.69333267211914
2016-07-18,15.083333015441896
2016-07-19,15.017333030700684
2016-07-20,15.223999977111816
2016-07-21,14.699999809265137
2016-07-22,14.817999839782717
2016-07-25,15.333999633789062
2016-07-26,15.300666809082031
2016-07-27,15.232666969299316
2016-07-28,15.37399959564209
2016-07-29,15.652667045593262
2016-08-01,15.333999633789062
2016-08-02,15.146666526794434
2016-08-03,15.052666664123535
2016-08-04,15.37399959564209
2016-08-05,15.335332870483398
2016-08-08,15.077333450317385
2016-08-09,15.272000312805176
2016-08-10,15.043333053588867
2016-08-11,14.994000434875488
2016-08-12,15.040666580200195
2016-08-15,15.03933334350586
2016-08-16,14.907333374023438
2016-08-17,14.88266658782959
2016-08-18,14.900667190551758
2016-08-19,15.0
2016-08-22,14.862000465393066
2016-08-23,14.989333152770996
2016-08-24,14.841333389282228
2016-08-25,14.730667114257812
2016-08-26,14.666000366210938
2016-08-29,14.346667289733888
2016-08-30,14.089332580566406
2016-08-31,14.133999824523926
2016-09-01,13.38466739654541
2016-09-02,13.185333251953123
2016-09-06,13.522000312805176
2016-09-07,13.447333335876465
2016-09-08,13.157333374023438
2016-09-09,12.964667320251465
2016-09-12,13.220000267028809
2016-09-13,13.06999969482422
2016-09-14,13.093999862670898
2016-09-15,13.361332893371582
2016-09-16,13.69333267211914
2016-09-19,13.755999565124512
2016-09-20,13.642666816711426
2016-09-21,13.6813325881958
2016-09-22,13.76200008392334
2016-09-23,13.829999923706056
2016-09-26,13.932666778564451
2016-09-27,13.720666885375977
2016-09-28,13.751333236694336
2016-09-29,13.380000114440918
2016-09-30,13.60200023651123
2016-10-03,14.24666690826416
2016-10-04,14.093999862670898
2016-10-05,13.897333145141602
2016-10-06,13.399999618530272
2016-10-07,13.107333183288574
2016-10-10,13.396666526794434
2016-10-11,13.34000015258789
2016-10-12,13.434000015258787
2016-10-13,13.349332809448242
2016-10-14,13.100666999816896
2016-10-17,12.93066692352295
2016-10-18,13.273332595825195
2016-10-19,13.570667266845703
2016-10-20,13.273332595825195
2016-10-21,13.339332580566406
2016-10-24,13.517333030700684
2016-10-25,13.489333152770996
2016-10-26,13.482666969299316
2016-10-27,13.600666999816896
2016-10-28,13.33133316040039
2016-10-31,13.182000160217283
2016-11-01,12.719332695007324
2016-11-02,12.534667015075684
2016-11-03,12.494667053222656
2016-11-04,12.70400047302246
2016-11-07,12.880666732788086
2016-11-08,12.996000289916992
2016-11-09,12.670666694641112
2016-11-10,12.356666564941406
2016-11-11,12.570667266845703
2016-11-14,12.096667289733888
2016-11-15,12.251333236694336
2016-11-16,12.26200008392334
2016-11-17,12.577333450317385
2016-11-18,12.334667205810549
2016-11-21,12.3013334274292
2016-11-22,12.744667053222656
2016-11-23,12.87600040435791
2016-11-25,13.109999656677246
2016-11-28,13.074666976928713
2016-11-29,12.637999534606934
2016-11-30,12.626667022705078
2016-12-01,12.125332832336426
2016-12-02,12.097999572753906
2016-12-05,12.453332901000977
2016-12-06,12.390000343322754
2016-12-07,12.876667022705078
2016-12-08,12.81933307647705
2016-12-09,12.812000274658203
2016-12-12,12.82866668701172
2016-12-13,13.210000038146973
2016-12-14,13.246000289916992
2016-12-15,13.17199993133545
2016-12-16,13.499333381652832
2016-12-19,13.51533317565918
2016-12-20,13.919333457946776
2016-12-21,13.846667289733888
2016-12-22,13.896666526794434
2016-12-23,14.22266674041748
2016-12-27,14.635333061218262
2016-12-28,14.649333000183104
2016-12-29,14.312000274658203
2016-12-30,14.246000289916992
2017-01-03,14.465999603271484
2017-01-04,15.13266658782959
2017-01-05,15.116666793823242
2017-01-06,15.267333030700684
2017-01-09,15.41866683959961
2017-01-10,15.324666976928713
2017-01-11,15.315333366394045
2017-01-12,15.305999755859377
2017-01-13,15.850000381469728
2017-01-17,15.70533275604248
2017-01-18,15.890666961669922
2017-01-19,16.250667572021484
2017-01-20,16.315332412719727
2017-01-23,16.594667434692383
2017-01-24,16.974000930786133
2017-01-25,16.96466636657715
2017-01-26,16.833999633789062
2017-01-27,16.863332748413086
2017-01-30,16.708667755126953
2017-01-31,16.795333862304688
2017-02-01,16.615999221801758
2017-02-02,16.770000457763672
2017-02-03,16.755332946777344
2017-02-06,17.184667587280273
2017-02-07,17.165332794189453
2017-02-08,17.472000122070312
2017-02-09,17.946666717529297
2017-02-10,17.948667526245117
2017-02-13,18.706666946411133
2017-02-14,18.73200035095215
2017-02-15,18.65066719055176
2017-02-16,17.93000030517578
2017-02-17,18.148666381835938
2017-02-21,18.492666244506836
2017-02-22,18.233999252319336
2017-02-23,17.06599998474121
2017-02-24,17.133333206176758
2017-02-27,16.415332794189453
2017-02-28,16.666000366210938
2017-03-01,16.667999267578125
2017-03-02,16.698667526245117
2017-03-03,16.771333694458008
2017-03-06,16.747333526611328
2017-03-07,16.57266616821289
2017-03-08,16.45800018310547
2017-03-09,16.32666778564453
2017-03-10,16.246000289916992
2017-03-13,16.411333084106445
2017-03-14,17.200000762939453
2017-03-15,17.048667907714844
2017-03-16,17.469999313354492
2017-03-17,17.433332443237305
2017-03-20,17.461332321166992
2017-03-21,16.711999893188477
2017-03-22,17.000667572021484
2017-03-23,16.985332489013672
2017-03-24,17.54400062561035
2017-03-27,18.014667510986328
2017-03-28,18.496667861938477
2017-03-29,18.492000579833984
2017-03-30,18.527999877929688
2017-03-31,18.553333282470703
2017-04-03,19.90133285522461
2017-04-04,20.246667861938477
2017-04-05,19.666667938232425
2017-04-06,19.913333892822266
2017-04-07,20.16933250427246
2017-04-10,20.826000213623047
2017-04-11,20.58066749572754
2017-04-12,19.78933334350586
2017-04-13,20.266666412353516
2017-04-17,20.09600067138672
2017-04-18,20.016666412353516
2017-04-19,20.368000030517575
2017-04-20,20.167333602905273
2017-04-21,20.37333297729492
2017-04-24,20.53533363342285
2017-04-25,20.91933250427246
2017-04-26,20.67799949645996
2017-04-27,20.57533264160156
2017-04-28,20.937999725341797
2017-05-01,21.52199935913086
2017-05-02,21.25933265686035
2017-05-03,20.73466682434082
2017-05-04,19.69733238220215
2017-05-05,20.55666732788086
2017-05-08,20.479333877563477
2017-05-09,21.417333602905273
2017-05-10,21.681333541870117
2017-05-11,21.540000915527344
2017-05-12,21.65399932861328
2017-05-15,21.058666229248047
2017-05-16,21.13400077819824
2017-05-17,20.40733337402344
2017-05-18,20.87066650390625
2017-05-19,20.722000122070312
2017-05-22,20.690000534057617
2017-05-23,20.257333755493164
2017-05-24,20.681333541870117
2017-05-25,21.121999740600582
2017-05-26,21.676000595092773
2017-05-30,22.34000015258789
2017-05-31,22.733999252319336
2017-06-01,22.691333770751953
2017-06-02,22.656667709350582
2017-06-05,23.15466690063477
2017-06-06,23.523332595825195
2017-06-07,23.976667404174805
2017-06-08,24.666667938232425
2017-06-09,23.821332931518555
2017-06-12,23.93400001525879
2017-06-13,25.06333351135254
2017-06-14,25.37733268737793
2017-06-15,25.022666931152344
2017-06-16,24.760000228881836
2017-06-19,24.65333366394043
2017-06-20,24.81599998474121
2017-06-21,25.093332290649418
2017-06-22,25.507333755493164
2017-06-23,25.56333351135254
2017-06-26,25.166000366210938
2017-06-27,24.15800094604492
2017-06-28,24.749332427978516
2017-06-29,24.049999237060547
2017-06-30,24.107332229614254
2017-07-03,23.507999420166016
2017-07-05,21.805999755859375
2017-07-06,20.588666915893555
2017-07-07,20.881332397460938
2017-07-10,21.06999969482422
2017-07-11,21.814666748046875
2017-07-12,21.968000411987305
2017-07-13,21.560667037963867
2017-07-14,21.85199928283691
2017-07-17,21.30466651916504
2017-07-18,21.882667541503903
2017-07-19,21.68400001525879
2017-07-20,21.994667053222656
2017-07-21,21.893333435058594
2017-07-24,22.834667205810547
2017-07-25,22.63999938964844
2017-07-26,22.92333221435547
2017-07-27,22.297332763671875
2017-07-28,22.33799934387207
2017-07-31,21.564666748046875
2017-08-01,21.30466651916504
2017-08-02,21.72599983215332
2017-08-03,23.139333724975582
2017-08-04,23.79400062561035
2017-08-07,23.67799949645996
2017-08-08,24.347999572753903
2017-08-09,24.235332489013672
2017-08-10,23.69333267211914
2017-08-11,23.857999801635746
2017-08-14,24.253332138061523
2017-08-15,24.155332565307617
2017-08-16,24.194000244140625
2017-08-17,23.461332321166992
2017-08-18,23.163999557495117
2017-08-21,22.52400016784668
2017-08-22,22.75666618347168
2017-08-23,23.51799964904785
2017-08-24,23.528667449951172
2017-08-25,23.203332901000977
2017-08-28,23.04400062561035
2017-08-29,23.15733337402344
2017-08-30,23.545333862304688
2017-08-31,23.726667404174805
2017-09-01,23.69333267211914
2017-09-05,23.305999755859375
2017-09-06,22.968666076660156
2017-09-07,23.374000549316406
2017-09-08,22.893333435058594
2017-09-11,24.246000289916992
2017-09-12,24.183332443237305
2017-09-13,24.415332794189453
2017-09-14,25.176000595092773
2017-09-15,25.320667266845703
2017-09-18,25.666667938232425
2017-09-19,25.00666618347168
2017-09-20,24.92733383178711
2017-09-21,24.43199920654297
2017-09-22,23.4060001373291
2017-09-25,22.999332427978516
2017-09-26,23.016666412353516
2017-09-27,22.731332778930664
2017-09-28,22.63999938964844
2017-09-29,22.739999771118164
2017-10-02,22.768667221069336
2017-10-03,23.209333419799805
2017-10-04,23.667333602905273
2017-10-05,23.68866729736328
2017-10-06,23.79199981689453
2017-10-09,22.86266708374023
2017-10-10,23.70599937438965
2017-10-11,23.63999938964844
2017-10-12,23.711999893188477
2017-10-13,23.704666137695312
2017-10-16,23.37333297729492
2017-10-17,23.71666717529297
2017-10-18,23.976667404174805
2017-10-19,23.45400047302246
2017-10-20,23.00666618347168
2017-10-23,22.468000411987305
2017-10-24,22.48933219909668
2017-10-25,21.722667694091797
2017-10-26,21.744667053222656
2017-10-27,21.391332626342773
2017-10-30,21.338666915893555
2017-10-31,22.10199928283691
2017-11-01,21.405332565307617
2017-11-02,19.950666427612305
2017-11-03,20.4060001373291
2017-11-06,20.185333251953125
2017-11-07,20.40333366394043
2017-11-08,20.292667388916016
2017-11-09,20.19933319091797
2017-11-10,20.19933319091797
2017-11-13,21.02666664123535
2017-11-14,20.579999923706055
2017-11-15,20.753332138061523
2017-11-16,20.833332061767575
2017-11-17,21.003332138061523
2017-11-20,20.582666397094727
2017-11-21,21.187332153320312
2017-11-22,20.84000015258789
2017-11-24,21.036666870117188
2017-11-27,21.12066650390625
2017-11-28,21.170000076293945
2017-11-29,20.502666473388672
2017-11-30,20.59000015258789
2017-12-01,20.435333251953125
2017-12-04,20.34666633605957
2017-12-05,20.246667861938477
2017-12-06,20.88400077819824
2017-12-07,20.749332427978516
2017-12-08,21.0086669921875
2017-12-11,21.92733383178711
2017-12-12,22.735332489013672
2017-12-13,22.60199928283691
2017-12-14,22.525999069213867
2017-12-15,22.89666748046875
2017-12-18,22.591333389282227
2017-12-19,22.073333740234375
2017-12-20,21.93199920654297
2017-12-21,22.110666275024418
2017-12-22,21.68000030517578
2017-12-26,21.152666091918945
2017-12-27,20.775999069213867
2017-12-28,21.02400016784668
2017-12-29,20.75666618347168
2018-01-02,21.368667602539062
2018-01-03,21.149999618530273
2018-01-04,20.974666595458984
2018-01-05,21.10533332824707
2018-01-08,22.42733383178711
2018-01-09,22.246000289916992
2018-01-10,22.31999969482422
2018-01-11,22.530000686645508
2018-01-12,22.4146671295166
2018-01-16,22.67066764831543
2018-01-17,23.143999099731445
2018-01-18,22.971332550048828
2018-01-19,23.334667205810547
2018-01-22,23.437332153320312
2018-01-23,23.519332885742188
2018-01-24,23.05933380126953
2018-01-25,22.50933265686035
2018-01-26,22.856666564941406
2018-01-29,23.302000045776367
2018-01-30,23.05466651916504
2018-01-31,23.62066650390625
2018-02-01,23.28333282470703
2018-02-02,22.916667938232425
2018-02-05,22.208667755126953
2018-02-06,22.264667510986328
2018-02-07,23.0
2018-02-08,21.01533317565918
2018-02-09,20.69466781616211
2018-02-12,21.048667907714844
2018-02-13,21.577333450317383
2018-02-14,21.487333297729492
2018-02-15,22.271333694458008
2018-02-16,22.36599922180176
2018-02-20,22.31800079345703
2018-02-21,22.219999313354492
2018-02-22,23.07799911499023
2018-02-23,23.469999313354492
2018-02-26,23.82799911499023
2018-02-27,23.39933204650879
2018-02-28,22.87066650390625
2018-03-01,22.062000274658203
2018-03-02,22.341333389282227
2018-03-05,22.22333335876465
2018-03-06,21.8799991607666
2018-03-07,22.15333366394043
2018-03-08,21.940000534057617
2018-03-09,21.81133270263672
2018-03-12,23.034000396728516
